galaxy,split,r,vobs,errv,vn,v_v6,v_mond,v_tau_proxy,gas_frac,log_sbdisk,bulge_frac,total_gas_fraction,log_sb_peak,rparent_raw,rparent_cd,resid_v6,resid_mond,resid_tau_proxy,accepted_population_support_tier,accepted_population_caveat,scale_radius_kpc,accepted_exp_disk_kernel,v_tau_narrow_accepted_exp_disk,beta_delta_v2_amplitude,accepted_endpoint_claim_boundary
NGC6015,train,2.63,130.0,3.3,78.89763272747795,105.6461699785126,107.22582011175965,104.83086541785246,-0.0124404874926473,2.496292954006043,0.0,0.1854140497066611,2.9706397170107355,0.0283728583230974,0.1171229769060863,24.353830021487397,22.77417988824035,25.169134582147535,STRICT,large_distance_error,2.7626597230842966,0.36884261601362583,103.87896043855265,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,2.96,141.0,2.2,85.05832881029346,113.29840754545464,115.01783372873696,112.44860814022046,-0.0108256217868249,2.4644150224261687,0.0,0.1854140497066611,2.9706397170107355,0.0244862101242826,0.1132363287072715,27.701592454545363,25.98216627126304,28.551391859779542,STRICT,large_distance_error,2.7626597230842966,0.404887377605265,111.49022209057178,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,3.28,146.0,1.6,91.05665983331475,120.62852143108064,122.48771754293789,119.75404427993652,-0.0088167555273166,2.4275510212073934,0.0,0.1854140497066611,2.9706397170107355,0.020098508190584,0.1088486267735729,25.37147856891936,23.512282457062113,26.245955720063492,STRICT,large_distance_error,2.7626597230842966,0.43496638145069527,118.80481830860204,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,3.61,150.0,1.4,96.76321434305495,127.65897821963476,129.64974712285246,126.78697066968358,-0.0065311992461828,2.3748949185669805,0.0,0.1854140497066611,2.9706397170107355,0.0133899539187007,0.1021400725016896,22.34102178036524,20.35025287714754,23.213029330316417,STRICT,large_distance_error,2.7626597230842966,0.4611460645509506,125.83273840127525,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,3.94,152.0,1.1,101.37469679362796,133.62196183952315,135.71106293894124,132.78590767007415,-0.0039732196968556,2.308735110028761,0.0,0.1854140497066611,2.9706397170107355,0.004723929709431,0.0934740482924199,18.378038160476848,16.28893706105876,19.214092329925847,STRICT,large_distance_error,2.7626597230842966,0.48269271976547584,131.79628864185278,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,4.27,155.0,1.3,104.7441387381652,138.39697204732843,140.5459804721033,137.63824893976192,-0.0012076561770342,2.2246884174572874,0.0,0.1854140497066611,2.9706397170107355,-0.0066507561973608,0.082099362385628,16.603027952671567,14.45401952789669,17.361751060238078,STRICT,large_distance_error,2.7626597230842966,0.4999440825248648,136.5717267118149,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,4.6,152.0,1.8,106.15068558422033,141.34349460157293,143.4906902684757,140.6915663826868,0.0019939353661905,2.1316186643491255,0.0,0.1854140497066611,2.9706397170107355,-0.0191414735909695,0.0696086449920193,10.656505398427072,8.509309731524297,11.3084336173132,STRICT,large_distance_error,2.7626597230842966,0.5132656447443106,139.50887012061878,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,4.94,150.0,2.4,106.25711340893842,143.1026779464517,145.20809254911742,142.56638149060686,0.0061162611469143,2.0347487431464892,0.0,0.1854140497066611,2.9706397170107355,-0.0315452336277072,0.0572048849552816,6.897322053548294,4.791907450882576,7.433618509393142,STRICT,large_distance_error,2.7626597230842966,0.5232762346403353,141.25533034610874,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,5.3,147.0,5.5,105.11967037619551,143.75786727840654,145.78609275466445,143.3219449268755,0.0112911549007623,1.9466487339066765,0.0,0.1854140497066611,2.9706397170107355,-0.0417486583721494,0.0470014602108394,3.242132721593464,1.2139072453355482,3.6780550731245114,STRICT,large_distance_error,2.7626597230842966,0.5302118265172249,141.89451644733276,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,5.63,145.0,3.8,104.07386367383504,144.28253224772826,146.24810263762188,143.8700891145621,0.017353678769935,1.9050399280762116,0.0,0.1854140497066611,2.9706397170107355,-0.0438333398315345,0.0449167787514543,0.7174677522717445,-1.2481026376218836,1.1299108854379083,STRICT,large_distance_error,2.7626597230842966,0.533646710798968,142.41393991978396,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,5.96,152.0,4.1,104.26372379691796,145.8746389189428,147.81918753682467,145.477614086906,0.0233434524669342,1.865814380167968,0.0,0.1854140497066611,2.9706397170107355,-0.0455911912546772,0.0431589273283116,6.125361081057207,4.180812463175329,6.522385913094013,STRICT,large_distance_error,2.7626597230842966,0.5346333825909346,144.02326530256437,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,6.27,149.0,1.4,104.2569187152584,147.15410558332223,149.0784502425685,146.80791572109578,0.0299076082129995,1.8003733548913496,0.0,0.1854140497066611,2.9706397170107355,-0.0511147941794105,0.0376353244035783,1.8458944166777655,-0.078450242568465,2.1920842789042183,STRICT,large_distance_error,2.7626597230842966,0.533611201045717,145.32256400615182,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,8.24,149.0,4.0,100.67719130965068,151.01434517688,152.8706577417401,150.96490325855993,0.0772383945481844,1.3769417571467586,0.0,0.1854140497066611,2.9706397170107355,-0.0831840260112676,0.0055660925717212,-2.014345176879999,-3.870657741740104,-1.9649032585599289,STRICT,large_distance_error,2.7626597230842966,0.49719636006670004,149.35262135655984,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,10.3,146.0,4.0,94.88683839184442,151.4397439210322,153.5299471726395,151.378014790321,0.1488632530409994,1.050379756261458,0.0,0.1854140497066611,2.9706397170107355,-0.0813766745503407,0.0073734440326481,-5.439743921032203,-7.52994717263951,-5.378014790321004,STRICT,large_distance_error,2.7626597230842966,0.43440545585895596,149.99301254788696,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,11.13,149.0,3.2,93.69745780969728,152.371755999379,154.63166795024122,152.25626686353007,0.1815204040598807,0.9375178920173468,0.0,0.1854140497066611,2.9706397170107355,-0.0747800181864011,0.0139701003965877,-3.3717559993789905,-5.631667950241223,-3.2562668635300724,STRICT,large_distance_error,2.7626597230842966,0.408095626411159,151.0214282463372,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,11.95,152.0,2.8,92.96680778643524,153.59478067410157,156.04216777452285,153.48257446209834,0.2152301353098301,0.7767011839884109,0.0,0.1854140497066611,2.9706397170107355,-0.0750704622914309,0.0136796562915579,-1.594780674101571,-4.042167774522852,-1.4825744620983414,STRICT,large_distance_error,2.7626597230842966,0.38289177296535465,152.33836723564423,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,12.72,153.0,2.4,91.75783427043164,154.0638808037746,156.72796948944287,154.0023549718748,0.2477283523773083,0.5854607295085007,0.0,0.1854140497066611,2.9706397170107355,-0.0811503469314123,0.0075997716515765,-1.0638808037745946,-3.72796948944287,-1.0023549718748086,STRICT,large_distance_error,2.7626597230842966,0.36035954720714913,152.88531835015792,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,13.58,156.0,2.2,90.0434525659695,154.04347624713463,156.99806121585533,153.97980448064033,0.2762922677638258,0.4533183400470376,0.0,0.1854140497066611,2.9706397170107355,-0.0807355349841024,0.0080145835988864,1.9565237528653656,-0.99806121585533,2.0201955193596746,STRICT,large_distance_error,2.7626597230842966,0.3367690681175188,152.9421977496342,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,14.43,158.0,2.8,88.31650978158048,153.8300797722634,157.1106318820041,153.8345870341874,0.2967473972653601,0.3031960574204888,0.0,0.1854140497066611,2.9706397170107355,-0.08932855696407,-0.0005784383810811,4.169920227736611,0.8893681179959003,4.165412965812607,STRICT,large_distance_error,2.7626597230842966,0.3152187061950407,152.7980718516679,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,15.29,158.0,3.1,86.52984225109856,153.41923507451898,157.06809490630317,153.5159995977004,0.3133837297301167,0.1492191126553798,0.0,0.1854140497066611,2.9706397170107355,-0.1014247824961459,-0.012674663913157,4.58076492548102,0.9319050936968268,4.484000402299586,STRICT,large_distance_error,2.7626597230842966,0.29522644678413573,152.45028336421223,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,16.02,159.0,3.8,84.96037694125421,152.89603468398175,156.8888960528293,153.12533933673157,0.3250688896438717,-0.0177287669604316,0.0,0.1854140497066611,2.9706397170107355,-0.1193403413504921,-0.0305902227675032,6.103965316018247,2.1111039471707045,5.874660663268429,STRICT,large_distance_error,2.7626597230842966,0.2796494322927812,151.97520234613745,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,16.88,161.0,3.6,82.9713932629795,151.98474733197503,156.42658884692423,152.3780057838418,0.3362125712973236,-0.2146701649892329,0.0,0.1854140497066611,2.9706397170107355,-0.1424701039395117,-0.0537199853565228,9.01525266802497,4.573411153075767,8.621994216158186,STRICT,large_distance_error,2.7626597230842966,0.2628558134723812,151.11415206738118,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,17.73,163.0,4.0,81.10114425826555,151.0615657429341,155.97269741627412,151.55921422979347,0.3453457474870448,-0.3565473235138126,0.0,0.1854140497066611,2.9706397170107355,-0.15829768044001,-0.0695475618570211,11.938434257065891,7.027302583725884,11.440785770206531,STRICT,large_distance_error,2.7626597230842966,0.24780011214105768,150.23592892475804,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,18.59,162.0,4.8,79.23903204860595,150.0359132028797,155.45007122547923,150.6742388843994,0.3518174628937692,-0.5228787452803376,0.0,0.1854140497066611,2.9706397170107355,-0.1800540250005843,-0.0913039064175954,11.964086797120302,6.549928774520765,11.325761115600612,STRICT,large_distance_error,2.7626597230842966,0.23399613288514023,149.2510319061927,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,19.32,164.0,5.7,77.89549987001817,149.36630324346058,155.20341858762265,150.10499738858644,0.3589639740298022,-0.6575773191777937,0.0,0.1854140497066611,2.9706397170107355,-0.1962327997675435,-0.1074826811845546,14.633696756539422,8.79658141237735,13.89500261141356,STRICT,large_distance_error,2.7626597230842966,0.22330568740589718,148.61399589165205,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,20.18,165.0,7.0,76.57188811829052,148.8117824014623,155.13635515395322,149.6629742863363,0.3697321626375716,-0.8239087409443188,0.0,0.1854140497066611,2.9706397170107355,-0.2147425107077046,-0.1259923921247157,16.188217598537705,9.863644846046782,15.337025713663706,STRICT,large_distance_error,2.7626597230842966,0.21180496674154756,148.09564203252592,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,21.04,166.0,6.3,75.15542295802746,148.04840304504077,154.88955783712157,149.03659396781964,0.3765806066549562,-1.0,0.0,0.1854140497066611,2.9706397170107355,-0.237777729849812,-0.1490276112668231,17.95159695495923,11.110442162878428,16.96340603218036,STRICT,large_distance_error,2.7626597230842966,0.20136827396162987,147.36410509188607,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,21.89,163.0,7.0,73.7519748888123,147.20241416810933,154.5716794315053,148.3088981008463,0.3816103302565095,-1.154901959985743,0.0,0.1854140497066611,2.9706397170107355,-0.2587926889264168,-0.1700425703434279,15.797585831890672,8.428320568494712,14.691101899153692,STRICT,large_distance_error,2.7626597230842966,0.19198502166812206,146.5463075248009,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,22.63,159.0,8.5,72.761465075959,146.7081097792213,154.51656272091597,147.91759850209343,0.3882935364283703,-1.3010299956639813,0.0,0.1854140497066611,2.9706397170107355,-0.2771525882979598,-0.1884024697149709,12.291890220778695,4.483437279084029,11.082401497906574,STRICT,large_distance_error,2.7626597230842966,0.18449074450889022,146.07553650151377,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,23.48,155.0,9.1,71.70851134976935,146.19132707568147,154.50178706190772,147.44512346409536,0.395910270774806,-1.3979400086720375,0.0,0.1854140497066611,2.9706397170107355,-0.2869222183421949,-0.198172099759206,8.808672924318529,0.4982129380922799,7.55487653590464,STRICT,large_distance_error,2.7626597230842966,0.1765750236499149,145.58380218444938,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,24.34,154.0,8.0,70.56970773639353,145.50351047621805,154.3428984222688,146.83874339056044,0.4008572024688782,-1.5228787452803376,0.0,0.1854140497066611,2.9706397170107355,-0.3031995573051884,-0.2144494387221995,8.496489523781975,-0.3428984222688029,7.161256609439562,STRICT,large_distance_error,2.7626597230842966,0.16923924249877334,144.91851218107237,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,25.19,149.0,5.4,69.70327789996679,145.12296775048847,154.45202504785712,146.57808807625295,0.4088639917331662,-1.6989700043360187,0.0,0.1854140497066611,2.9706397170107355,-0.3253594718784863,-0.2366093532954974,3.8770322495115295,-5.45202504785712,2.4219119237470466,STRICT,large_distance_error,2.7626597230842966,0.1625800303181696,144.55955329924166,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,25.93,153.0,3.1,70.34857354630583,146.71985616328507,156.2460463909579,148.35092765175597,0.4380415952420182,-2.0,0.0,0.1854140497066611,2.9706397170107355,-0.3515371347976986,-0.2627870162147097,6.280143836714927,-3.2460463909579005,4.649072348244033,STRICT,large_distance_error,2.7626597230842966,0.15721049655093036,146.1810359016535,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,26.78,156.0,3.0,67.06739595362265,142.81945037522388,153.25781198250206,144.53078594254296,0.4030773789340395,-2.0,0.0,0.1854140497066611,2.9706397170107355,-0.3779578745219163,-0.2892077559389274,13.18054962477612,2.742188017497938,11.469214057457036,STRICT,large_distance_error,2.7626597230842966,0.15148307122551102,142.28606444326925,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,27.64,151.0,9.4,65.19701258493367,140.8199732405773,151.9569698780411,142.54171895648392,0.389702710087582,-2.0,0.0,0.1854140497066611,2.9706397170107355,-0.3880644543856618,-0.2993143358026729,10.180026759422702,-0.9569698780410932,8.458281043516081,STRICT,large_distance_error,2.7626597230842966,0.1461180423565882,140.29818050743904,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,28.37,158.0,7.7,63.74933764361791,139.25925731449857,150.97578493868005,137.92167830852088,0.3792706508343469,,0.0,0.1854140497066611,2.9706397170107355,0.1490598032326454,0.2378099218156343,18.74074268550143,7.02421506131995,20.07832169147912,STRICT,large_distance_error,2.7626597230842966,0.1418689534676548,138.74696726720913,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6015,train,29.23,152.0,3.4,62.49347805971435,138.02651133789962,150.34936801105812,136.7384720067395,0.3748180868363236,,0.0,0.1854140497066611,2.9706397170107355,0.1448540735281321,0.233604192111121,13.97348866210038,1.650631988941882,15.2615279932605,STRICT,large_distance_error,2.7626597230842966,0.13718677745775631,137.52671873780238,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,0.76,77.0,10.0,50.16952062756829,63.7244095040807,64.82641461880658,62.388862221553495,0.0064845945586871,2.9215460222233314,0.0,0.2049645647197884,2.9215460222233314,0.1165630420129794,0.3017209871469084,13.275590495919303,12.17358538119342,14.611137778446505,STRICT,none,0.899249968469682,0.10814535832983756,62.8668043286865,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,1.52,100.0,5.0,87.42704873207147,104.7938716959471,106.83119501356596,102.67110418486652,0.0075965833324922,2.7507320413412115,0.0,0.2049645647197884,2.9215460222233314,0.0900384985072852,0.2751964436412142,-4.793871695947104,-6.83119501356596,-2.6711041848665076,STRICT,none,0.899249968469682,0.16783266180579293,103.98687993809189,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,2.28,110.0,2.0,101.32898499442298,123.2186164063108,125.56185187590572,121.31662368267878,0.0092016380283882,2.3533390953113047,0.0,0.2049645647197884,2.9215460222233314,0.0275880346396404,0.2127459797735694,-13.2186164063108,-15.561851875905717,-11.31662368267878,STRICT,none,0.899249968469682,0.17090118906224333,122.52045805153503,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,3.04,118.0,2.0,95.85731375330732,123.45679110443044,125.51530636921213,122.32799899133532,0.0167877573320385,1.8226910107760543,0.0,0.2049645647197884,2.9215460222233314,-0.051690632762319,0.1334673123716099,-5.456791104430451,-7.5153063692121265,-4.3279989913353205,STRICT,none,0.899249968469682,0.15129983781990894,122.84010722872972,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,3.79,121.0,2.0,87.27292220385426,120.09542321130752,121.76242275053689,119.48057347997828,0.0233993339476042,1.4568213480215986,0.0,0.2049645647197884,2.9215460222233314,-0.1053078067813164,0.0798501383526125,0.9045767886924664,-0.7624227505368708,1.5194265200217103,STRICT,none,0.899249968469682,0.12765634387582867,119.56069023994053,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,4.55,121.0,2.0,80.23664281361727,117.37260489623148,118.82655798609184,117.08132974777998,0.0339315243155014,1.165541076722373,0.0,0.2049645647197884,2.9215460222233314,-0.1440129622026558,0.0411449829312731,3.627395103768521,2.173442013908172,3.918670252220025,STRICT,none,0.899249968469682,0.106258449332488,116.9173098208047,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,5.31,117.0,2.0,75.0747557438584,115.65630562579688,117.11484067749215,115.50841655176563,0.0546470076362097,0.9503648543761232,0.0,0.2049645647197884,2.9215460222233314,-0.1628310483271118,0.0223268968068171,1.3436943742031249,-0.1148406774921682,1.4915834482343513,STRICT,none,0.899249968469682,0.08910214761857078,115.26895898375744,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,6.07,116.0,2.0,70.9876837909225,114.36804297245176,116.00150618781043,114.25440800178524,0.0731537249705499,0.8369567370595504,0.0,0.2049645647197884,2.9215460222233314,-0.1670146902673781,0.0181432548665508,1.6319570275482531,-0.0015061878104347,1.7455919982147492,STRICT,none,0.899249968469682,0.07587809367038567,114.0345409500162,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,6.83,116.0,2.0,68.12950682340214,113.84378339200406,115.7635336582966,113.77026791601176,0.0890439192079454,0.725094521081469,0.0,0.2049645647197884,2.9215460222233314,-0.1729278529195428,0.012230092214386,2.156216607995944,0.2364663417033909,2.229732083988253,STRICT,none,0.899249968469682,0.06576087929986967,113.55347107082667,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,7.59,116.0,2.0,65.6337397989784,113.31805203642908,115.61072331491148,113.39304548580792,0.1089087071559095,0.4742162640762552,0.0,0.2049645647197884,2.9215460222233314,-0.1981083212584333,-0.0129503761245043,2.6819479635709342,0.3892766850885181,2.6069545141920685,STRICT,none,0.899249968469682,0.057949518943816856,113.06107369005912,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,8.35,115.0,1.0,63.124205737577405,112.43979680661722,115.19247187599557,112.58603758947304,0.1303457265238095,0.290034611362518,0.0,0.2049645647197884,2.9215460222233314,-0.2114157719676774,-0.0262578268337485,2.560203193382776,-0.192471875995551,2.4139624105269633,STRICT,none,0.899249968469682,0.05181285682102566,112.20826111716558,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,9.11,115.0,1.0,61.14453859503725,111.8790970936999,115.12585971638649,111.97100214291798,0.1530407221892068,0.2405492482825997,0.0,0.2049645647197884,2.9215460222233314,-0.2021939557932949,-0.0170360106593659,3.1209029063001026,-0.1258597163864721,3.028997857082018,STRICT,none,0.899249968469682,0.046892324959611154,111.66851822027496,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,9.86,116.0,1.0,59.72364397790878,111.73552808485503,115.47175902432456,111.79303298455947,0.1729858529095594,0.1846914308175988,0.0,0.2049645647197884,2.9215460222233314,-0.1960709602231581,-0.0109130150892291,4.264471915144952,0.5282409756754305,4.206967015440526,STRICT,none,0.899249968469682,0.04291378174329274,111.54258300338975,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,10.64,117.0,1.0,58.30564123650473,111.47010375925711,115.74545770256948,111.67637630046175,0.1906758304736882,-0.0809219076239261,0.0,0.2049645647197884,2.9215460222233314,-0.2252554220673383,-0.0400974769334093,5.529896240742886,1.2545422974305185,5.3236236995382455,STRICT,none,0.899249968469682,0.0394672966144944,111.2922436038828,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,11.38,117.0,1.0,57.02656749270466,111.14291499802708,115.95085498028932,111.38148013778158,0.2139908083241805,-0.2365720064370627,0.0,0.2049645647197884,2.9215460222233314,-0.2325729669290556,-0.0474150217951266,5.857085001972919,1.0491450197106786,5.61851986221842,STRICT,none,0.899249968469682,0.036696043560332535,110.97706529822008,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,12.12,118.0,1.0,55.971208670172565,110.96993349504751,116.3040832485268,111.23225148490084,0.2361611403968147,-0.3767507096020995,0.0,0.2049645647197884,2.9215460222233314,-0.2382769088079978,-0.0531189636740688,7.030066504952487,1.695916751473206,6.767748515099157,STRICT,none,0.899249968469682,0.03430432616280221,110.81465883235808,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,12.86,117.0,1.0,55.12238837350937,110.95803209213535,116.8050753652752,111.24105249253928,0.2604254426484683,-0.5228787452803376,0.0,0.2049645647197884,2.9215460222233314,-0.243351638007296,-0.058193692873367,6.041967907864631,0.1949246347248134,5.758947507460732,STRICT,none,0.899249968469682,0.03221649040862703,110.81219833885037,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,13.7,116.0,1.0,54.111924748617106,110.76564648308378,117.2149375867483,111.10000357365044,0.2820899174085697,-0.6989700043360187,0.0,0.2049645647197884,2.9215460222233314,-0.255191110945591,-0.070033165811662,5.234353516916215,-1.214937586748306,4.899996426349546,STRICT,none,0.899249968469682,0.03014391717976078,110.62896310030581,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,14.44,115.0,1.0,52.98962964580899,110.17736149374454,117.20540571836057,110.585361489298,0.2921219956894133,-0.8538719643217619,0.0,0.2049645647197884,2.9215460222233314,-0.2724260364637261,-0.0872680913297971,4.822638506255458,-2.2054057183605664,4.414638510701991,STRICT,none,0.899249968469682,0.02853297266053622,110.0472953837343,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,15.18,117.0,1.0,51.83584618774926,109.44888374182834,117.0733729090358,109.93233755007743,0.2986983090282179,-1.0,0.0,0.2049645647197884,2.9215460222233314,-0.2908667094952786,-0.1057087643613496,7.55111625817166,-0.073372909035811,7.067662449922565,STRICT,none,0.899249968469682,0.027089377079790374,109.32457907011562,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,15.91,116.0,1.0,50.834084038172655,108.83858315385665,117.03795093763291,109.398511511653,0.3062171140860772,-1.154901959985743,0.0,0.2049645647197884,2.9215460222233314,-0.3100007920571585,-0.1248428469232295,7.161416846143354,-1.037950937632928,6.601488488347002,STRICT,none,0.899249968469682,0.025804438527412286,108.71951318578863,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,16.65,115.0,2.0,50.10778532324094,108.56848559996465,117.3041895739487,109.17901421453216,0.3196559059306489,-1.3010299956639813,0.0,0.2049645647197884,2.9215460222233314,-0.3232558273822386,-0.1380978822483096,6.431514400035354,-2.3041895739487046,5.82098578546784,STRICT,none,0.899249968469682,0.024622758114466115,108.4545881864449,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,17.49,115.0,2.0,49.1675233258703,108.01513654189888,117.38557072072796,108.73559439413955,0.329659117216445,-1.5228787452803376,0.0,0.2049645647197884,2.9215460222233314,-0.3512376061977008,-0.1660796610637718,6.984863458101131,-2.3855707207279693,6.264405605860446,STRICT,none,0.899249968469682,0.02340803557729185,107.90630562954688,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,18.23,115.0,2.0,48.226076452475375,107.289484701235,117.24540061522583,108.10616332597124,0.3327747690647222,-1.6989700043360187,0.0,0.2049645647197884,2.9215460222233314,-0.3770935129100908,-0.1919355677761618,7.710515298764989,-2.245400615225833,6.893836674028762,STRICT,none,0.899249968469682,0.022434427384926507,107.18447643461292,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,18.97,114.0,2.0,47.19842423217114,106.36624203276604,116.92951527791216,107.16760780828308,0.3321106549213227,-1.6989700043360187,0.0,0.2049645647197884,2.9215460222233314,-0.3775953513261266,-0.1924374061921976,7.6337579672339615,-2.9295152779121594,6.832392191716934,STRICT,none,0.899249968469682,0.02153955930986571,106.26454840666095,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,19.71,115.0,2.0,46.39607526504801,105.734014358615,116.86099129486423,106.70665334064206,0.3361569320166842,-2.0,0.0,0.2049645647197884,2.9215460222233314,-0.4227635223764671,-0.2376055772425381,9.265985641385,-1.8609912948642344,8.293346659357937,STRICT,none,0.899249968469682,0.020714128859367898,105.63563428991603,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,20.45,114.0,2.0,45.68733850860651,105.20056661543909,116.872041818099,106.14275581587005,0.3412757495462272,-2.0,0.0,0.2049645647197884,2.9215460222233314,-0.4188954835663721,-0.2337375384324431,8.799433384560928,-2.8720418180990066,7.857244184129968,STRICT,none,0.899249968469682,0.019950263445767436,105.1053351981278,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
NGC6503,train,21.29,116.0,2.0,44.94587133430611,104.64351274595812,116.91881690882342,105.55216831881056,0.3473636008866452,-2.0,0.0,0.2049645647197884,2.9215460222233314,-0.4142951935347544,-0.2291372484008255,11.356487254041866,-0.9188169088234162,10.447831681189442,STRICT,none,0.899249968469682,0.01914932219079402,104.55161922216102,-1003.8829388432548,narrow_accepted_exponential_disk_population_endpoint_preliminary_control
