scenario,draw,harmonic,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,role_0_pixels,role_1_pixels,role_2_pixels,role_3_pixels,phase_anchor_deg,phase_amplitude,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
co_independent_only,206,2,0.08946900427,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,206,1,-0.009009829642,0.9979179452,0.06062381548,103,103,106,103,106,13.26103008,0.3462719283,9.936763725,0,0,0
star_plus_co_independent,206,2,0.08037098528,0.9987971365,0.04224618777,103,106,106,103,103,82.2715718,0.5246797114,2.425720739,0,0,0
star_co_plus_hi_ctl49,206,1,-0.01241459132,0.9979179452,0.06062381548,103,103,106,103,106,13.26103008,0.3462719283,9.936763725,0,0,0
star_co_plus_hi_ctl49,206,2,0.078875596,0.9987971365,0.04224618777,103,106,106,103,103,82.2715718,0.5246797114,2.425720739,0,0,0
star_only,207,1,-0.04962447995,0.9939119733,0.04732604675,103,103,105,104,106,0.5382523579,0.3231699805,2.786013993,0.009106431417,0,0
star_only,207,2,0.08599568383,0.9969719247,0.04453189385,103,106,104,105,103,83.98570188,0.532499374,0.7115906554,0.009106431417,0,0
co_independent_only,207,1,-0.03978045992,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,207,2,0.0887148096,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,207,1,-0.04609527081,0.9939119733,0.04732604675,103,103,105,104,106,0.5382523579,0.3231699805,2.786013993,0.009106431417,0,0
star_plus_co_independent,207,2,0.08331254646,0.9969719247,0.04453189385,103,106,104,105,103,83.98570188,0.532499374,0.7115906554,0.009106431417,0,0
star_co_plus_hi_ctl49,207,1,-0.04797883914,0.9939119733,0.04732604675,103,103,105,104,106,0.5382523579,0.3231699805,2.786013993,0.009106431417,0,0
star_co_plus_hi_ctl49,207,2,0.08680627102,0.9969719247,0.04453189385,103,106,104,105,103,83.98570188,0.532499374,0.7115906554,0.009106431417,0,0
star_only,208,1,0.1493294752,0.9659271825,0.04300848907,103,105,104,106,103,62.96104442,0.1490637715,59.63677807,0,0,0
star_only,208,2,-0.009573485382,0.8504003612,0.009274867787,103,107,104,104,103,85.83013662,0.6041151119,1.132844086,0,0,0
co_independent_only,208,1,-0.04140042225,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.01081388731,0
co_independent_only,208,2,0.08972734949,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.01081388731,0
star_plus_co_independent,208,1,0.1471242647,0.9659271825,0.04300848907,103,105,104,106,103,62.96104442,0.1490637715,59.63677807,0,0.01081388731,0
star_plus_co_independent,208,2,-0.01083046801,0.8504003612,0.009274867787,103,107,104,104,103,85.83013662,0.6041151119,1.132844086,0,0.01081388731,0
star_co_plus_hi_ctl49,208,1,0.1548818496,0.9659271825,0.04300848907,103,105,104,106,103,62.96104442,0.1490637715,59.63677807,0,0.01081388731,0
star_co_plus_hi_ctl49,208,2,-0.01243135809,0.8504003612,0.009274867787,103,107,104,104,103,85.83013662,0.6041151119,1.132844086,0,0.01081388731,0
star_only,209,1,-0.05168983452,0.9994058967,0.0600889871,103,103,106,103,106,13.21695954,0.3884077605,9.89269319,0.001707455891,0,0
star_only,209,2,0.13531413,0.9936534459,0.04870333404,103,106,104,105,103,89.22005399,0.5588451511,4.522761451,0.001707455891,0,0
co_independent_only,209,1,-0.04087264625,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,209,2,0.08673995436,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,209,1,-0.04971410959,0.9994058967,0.0600889871,103,103,106,103,106,13.21695954,0.3884077605,9.89269319,0.001707455891,0,0
star_plus_co_independent,209,2,0.1305283129,0.9936534459,0.04870333404,103,106,104,105,103,89.22005399,0.5588451511,4.522761451,0.001707455891,0,0
star_co_plus_hi_ctl49,209,1,-0.04914457323,0.9994058967,0.0600889871,103,103,106,103,106,13.21695954,0.3884077605,9.89269319,0.001707455891,0,0
star_co_plus_hi_ctl49,209,2,0.1287316862,0.9936534459,0.04870333404,103,106,104,105,103,89.22005399,0.5588451511,4.522761451,0.001707455891,0,0
star_only,210,1,-0.06851391227,0.9855708386,0.03474766609,103,104,106,105,103,-2.195381415,0.2846174289,5.519647767,0,0,0
star_only,210,2,0.08731525519,0.9818156401,0.03681221204,103,106,104,105,103,84.83947891,0.5750818465,0.1421863731,0,0,0
co_independent_only,210,1,-0.04605967854,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002845759818,0
co_independent_only,210,2,0.09594245377,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002845759818,0
star_plus_co_independent,210,1,-0.07253711223,0.9855708386,0.03474766609,103,104,106,105,103,-2.195381415,0.2846174289,5.519647767,0,0.002845759818,0
star_plus_co_independent,210,2,0.0919723555,0.9818156401,0.03681221204,103,106,104,105,103,84.83947891,0.5750818465,0.1421863731,0,0.002845759818,0
star_co_plus_hi_ctl49,210,1,-0.07363878033,0.9855708386,0.03474766609,103,104,106,105,103,-2.195381415,0.2846174289,5.519647767,0,0.002845759818,0
star_co_plus_hi_ctl49,210,2,0.09253583471,0.9818156401,0.03681221204,103,106,104,105,103,84.83947891,0.5750818465,0.1421863731,0,0.002845759818,0
star_only,211,1,0.02056484122,0.9933998802,0.06127556477,102,102,107,106,103,26.36878241,0.3747321614,23.04451606,0,0,0
star_only,211,2,0.08347190312,0.9699005103,0.03522248286,103,107,104,104,103,83.80663766,0.509558357,0.8906548711,0,0,0
co_independent_only,211,1,-0.04468456908,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.004553215709,0
co_independent_only,211,2,0.09437291378,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.004553215709,0
star_plus_co_independent,211,1,0.02233406266,0.9933998802,0.06127556477,102,102,107,106,103,26.36878241,0.3747321614,23.04451606,0,0.004553215709,0
star_plus_co_independent,211,2,0.08618133104,0.9699005103,0.03522248286,103,107,104,104,103,83.80663766,0.509558357,0.8906548711,0,0.004553215709,0
star_co_plus_hi_ctl49,211,1,0.02272783682,0.9933998802,0.06127556477,102,102,107,106,103,26.36878241,0.3747321614,23.04451606,0,0.004553215709,0
star_co_plus_hi_ctl49,211,2,0.08906786289,0.9699005103,0.03522248286,103,107,104,104,103,83.80663766,0.509558357,0.8906548711,0,0.004553215709,0
star_only,212,1,-0.09696911705,0.9792817026,0.04381209635,103,103,107,104,104,-5.862298823,0.3452386315,9.186565174,0,0,0
star_only,212,2,0.09180188379,0.9843778236,0.0433186353,102,106,105,105,102,85.16956026,0.5243253469,0.4722677254,0,0,0
co_independent_only,212,1,-0.04309164021,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.0005691519636,0
co_independent_only,212,2,0.09127626172,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.0005691519636,0
star_plus_co_independent,212,1,-0.09695490716,0.9792817026,0.04381209635,103,103,107,104,104,-5.862298823,0.3452386315,9.186565174,0,0.0005691519636,0
star_plus_co_independent,212,2,0.09176486614,0.9843778236,0.0433186353,102,106,105,105,102,85.16956026,0.5243253469,0.4722677254,0,0.0005691519636,0
star_co_plus_hi_ctl49,212,1,-0.0937110266,0.9792817026,0.04381209635,103,103,107,104,104,-5.862298823,0.3452386315,9.186565174,0,0.0005691519636,0
star_co_plus_hi_ctl49,212,2,0.08850084173,0.9843778236,0.0433186353,102,106,105,105,102,85.16956026,0.5243253469,0.4722677254,0,0.0005691519636,0
star_only,213,1,-0.01158515684,0.9898849659,0.05235793833,103,103,107,103,105,17.85539691,0.3161314818,14.53113056,0,0,0
star_only,213,2,0.1319522141,0.9742245889,0.03915883883,103,107,104,104,103,89.00433909,0.5631451275,4.307046552,0,0,0
co_independent_only,213,1,-0.04419305963,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003984063745,0
co_independent_only,213,2,0.09263486658,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003984063745,0
star_plus_co_independent,213,1,-0.01035900621,0.9898849659,0.05235793833,103,103,107,103,105,17.85539691,0.3161314818,14.53113056,0,0.003984063745,0
star_plus_co_independent,213,2,0.1317934026,0.9742245889,0.03915883883,103,107,104,104,103,89.00433909,0.5631451275,4.307046552,0,0.003984063745,0
star_co_plus_hi_ctl49,213,1,-0.01292722733,0.9898849659,0.05235793833,103,103,107,103,105,17.85539691,0.3161314818,14.53113056,0,0.003984063745,0
star_co_plus_hi_ctl49,213,2,0.1330322445,0.9742245889,0.03915883883,103,107,104,104,103,89.00433909,0.5631451275,4.307046552,0,0.003984063745,0
star_only,214,1,-0.1050698904,0.9717644738,0.04866941357,103,103,106,104,105,-5.183739362,0.3612876345,8.508005714,0.01479795105,0,0
star_only,214,2,0.09967435592,0.9776765764,0.04731744937,103,107,104,104,103,85.70013463,0.517723504,1.00284209,0.01479795105,0,0
co_independent_only,214,1,-0.04452093763,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.002276607854,0
co_independent_only,214,2,0.09160162648,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.002276607854,0
star_plus_co_independent,214,1,-0.1050440077,0.9717644738,0.04866941357,103,103,106,104,105,-5.183739362,0.3612876345,8.508005714,0.01479795105,0.002276607854,0
star_plus_co_independent,214,2,0.0997200945,0.9776765764,0.04731744937,103,107,104,104,103,85.70013463,0.517723504,1.00284209,0.01479795105,0.002276607854,0
star_co_plus_hi_ctl49,214,1,-0.1045999008,0.9717644738,0.04866941357,103,103,106,104,105,-5.183739362,0.3612876345,8.508005714,0.01479795105,0.002276607854,0
star_co_plus_hi_ctl49,214,2,0.09928319364,0.9776765764,0.04731744937,103,107,104,104,103,85.70013463,0.517723504,1.00284209,0.01479795105,0.002276607854,0
star_only,215,1,-0.02300589705,0.9984323637,0.07138243916,103,103,105,106,104,15.61956491,0.3340412234,12.29529855,0.001707455891,0,0
star_only,215,2,0.09549506663,0.9999510685,0.04934143838,103,107,104,104,103,85.69452726,0.5327675476,0.9972347249,0.001707455891,0,0
co_independent_only,215,1,-0.04439654997,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,215,2,0.09166746084,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,215,1,-0.02529724035,0.9984323637,0.07138243916,103,103,105,106,104,15.61956491,0.3340412234,12.29529855,0.001707455891,0,0
star_plus_co_independent,215,2,0.09613622665,0.9999510685,0.04934143838,103,107,104,104,103,85.69452726,0.5327675476,0.9972347249,0.001707455891,0,0
star_co_plus_hi_ctl49,215,1,-0.02326880989,0.9984323637,0.07138243916,103,103,105,106,104,15.61956491,0.3340412234,12.29529855,0.001707455891,0,0
star_co_plus_hi_ctl49,215,2,0.1067587425,0.9999510685,0.04934143838,103,107,104,104,103,85.69452726,0.5327675476,0.9972347249,0.001707455891,0,0
star_only,216,1,-0.07251695278,0.9995682834,0.05985599273,103,103,107,103,105,2.986378972,0.3721538201,0.3378873797,0.0187820148,0,0
star_only,216,2,0.1018169257,0.9963788752,0.05738756581,103,106,105,104,103,84.88061843,0.5486018518,0.1833258916,0.0187820148,0,0
co_independent_only,216,1,-0.04142343663,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,216,2,0.09186946541,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,216,1,-0.07147818961,0.9995682834,0.05985599273,103,103,107,103,105,2.986378972,0.3721538201,0.3378873797,0.0187820148,0.001138303927,0
star_plus_co_independent,216,2,0.1027065651,0.9963788752,0.05738756581,103,106,105,104,103,84.88061843,0.5486018518,0.1833258916,0.0187820148,0.001138303927,0
star_co_plus_hi_ctl49,216,1,-0.06904914626,0.9995682834,0.05985599273,103,103,107,103,105,2.986378972,0.3721538201,0.3378873797,0.0187820148,0.001138303927,0
star_co_plus_hi_ctl49,216,2,0.09973065874,0.9963788752,0.05738756581,103,106,105,104,103,84.88061843,0.5486018518,0.1833258916,0.0187820148,0.001138303927,0
star_only,217,1,-0.01762875644,0.9994313288,0.06613566427,103,104,107,103,104,12.15379206,0.3629392347,8.829525709,0.01365964713,0,0
star_only,217,2,0.0986409998,0.9983897554,0.04938020168,103,107,104,104,103,83.77384697,0.5530333234,0.9234455636,0.01365964713,0,0
co_independent_only,217,1,-0.04358323983,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.006260671599,0
co_independent_only,217,2,0.09353779551,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.006260671599,0
star_plus_co_independent,217,1,-0.01607354063,0.9994313288,0.06613566427,103,104,107,103,104,12.15379206,0.3629392347,8.829525709,0.01365964713,0.006260671599,0
star_plus_co_independent,217,2,0.1012602716,0.9983897554,0.04938020168,103,107,104,104,103,83.77384697,0.5530333234,0.9234455636,0.01365964713,0.006260671599,0
star_co_plus_hi_ctl49,217,1,-0.0144576366,0.9994313288,0.06613566427,103,104,107,103,104,12.15379206,0.3629392347,8.829525709,0.01365964713,0.006260671599,0
star_co_plus_hi_ctl49,217,2,0.1028040232,0.9983897554,0.04938020168,103,107,104,104,103,83.77384697,0.5530333234,0.9234455636,0.01365964713,0.006260671599,0
star_only,218,1,-0.06614930317,0.9941983126,0.04057285003,103,103,106,104,105,2.843714658,0.3059241333,0.4805516932,0,0,0
star_only,218,2,0.103199819,0.9921264286,0.03694223579,103,107,104,104,103,87.07102341,0.5474984461,2.373730878,0,0,0
co_independent_only,218,1,-0.04444372623,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,218,2,0.092899714,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,218,1,-0.06724303883,0.9941983126,0.04057285003,103,103,106,104,105,2.843714658,0.3059241333,0.4805516932,0,0.001707455891,0
star_plus_co_independent,218,2,0.104908872,0.9921264286,0.03694223579,103,107,104,104,103,87.07102341,0.5474984461,2.373730878,0,0.001707455891,0
star_co_plus_hi_ctl49,218,1,-0.06219589533,0.9941983126,0.04057285003,103,103,106,104,105,2.843714658,0.3059241333,0.4805516932,0,0.001707455891,0
star_co_plus_hi_ctl49,218,2,0.09991671971,0.9921264286,0.03694223579,103,107,104,104,103,87.07102341,0.5474984461,2.373730878,0,0.001707455891,0
star_only,219,1,-0.07568258693,0.9929271997,0.05067125588,104,104,106,104,104,4.637913278,0.4041622382,1.313646926,0,0,0
star_only,219,2,0.1105457949,0.9947245107,0.0467975135,103,107,104,104,103,86.0572272,0.5406918021,1.359934667,0,0,0
co_independent_only,219,1,-0.04352455909,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,219,2,0.09422518774,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,219,1,-0.07685543595,0.9929271997,0.05067125588,104,104,106,104,104,4.637913278,0.4041622382,1.313646926,0,0,0
star_plus_co_independent,219,2,0.1139631933,0.9947245107,0.0467975135,103,107,104,104,103,86.0572272,0.5406918021,1.359934667,0,0,0
star_co_plus_hi_ctl49,219,1,-0.07981827416,0.9929271997,0.05067125588,104,104,106,104,104,4.637913278,0.4041622382,1.313646926,0,0,0
star_co_plus_hi_ctl49,219,2,0.1186170123,0.9947245107,0.0467975135,103,107,104,104,103,86.0572272,0.5406918021,1.359934667,0,0,0
star_only,220,1,0.1422884081,0.9402189755,0.04419732534,104,105,104,105,104,61.48247134,0.2205034476,58.15820499,0.004553215709,0,0
star_only,220,2,0.01947641907,0.8082553987,0.01714160336,103,107,104,104,103,83.71254443,0.5670775778,0.9847481064,0.004553215709,0,0
co_independent_only,220,1,-0.04284436555,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001707455891,0
co_independent_only,220,2,0.09075058371,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001707455891,0
star_plus_co_independent,220,1,0.1435775868,0.9402189755,0.04419732534,104,105,104,105,104,61.48247134,0.2205034476,58.15820499,0.004553215709,0.001707455891,0
star_plus_co_independent,220,2,0.01753633682,0.8082553987,0.01714160336,103,107,104,104,103,83.71254443,0.5670775778,0.9847481064,0.004553215709,0.001707455891,0
star_co_plus_hi_ctl49,220,1,0.1476428709,0.9402189755,0.04419732534,104,105,104,105,104,61.48247134,0.2205034476,58.15820499,0.004553215709,0.001707455891,0
star_co_plus_hi_ctl49,220,2,0.01992655212,0.8082553987,0.01714160336,103,107,104,104,103,83.71254443,0.5670775778,0.9847481064,0.004553215709,0.001707455891,0
star_only,221,1,-0.02568798374,0.999736303,0.05471992078,104,104,105,104,105,8.785837025,0.335965836,5.461570674,0,0,0
star_only,221,2,0.0939414428,0.999806257,0.04579764928,103,106,104,105,103,85.2136439,0.5512638006,0.516351363,0,0,0
co_independent_only,221,1,-0.04913451713,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,221,2,0.09477058598,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,221,1,-0.03209893537,0.999736303,0.05471992078,104,104,105,104,105,8.785837025,0.335965836,5.461570674,0,0,0
star_plus_co_independent,221,2,0.09767473112,0.999806257,0.04579764928,103,106,104,105,103,85.2136439,0.5512638006,0.516351363,0,0,0
star_co_plus_hi_ctl49,221,1,-0.03322270954,0.999736303,0.05471992078,104,104,105,104,105,8.785837025,0.335965836,5.461570674,0,0,0
star_co_plus_hi_ctl49,221,2,0.09981229669,0.999806257,0.04579764928,103,106,104,105,103,85.2136439,0.5512638006,0.516351363,0,0,0
star_only,222,1,-0.1069465012,0.980489,0.03691258811,102,105,105,106,102,-8.462906736,0.290098623,11.78717309,0.02276607854,0,0
star_only,222,2,0.08931900644,0.9623536775,0.03900116383,104,106,104,104,104,84.45318985,0.5532322059,0.2441026869,0.02276607854,0,0
co_independent_only,222,1,-0.04730807743,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,222,2,0.09514656909,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,222,1,-0.110025929,0.980489,0.03691258811,102,105,105,106,102,-8.462906736,0.290098623,11.78717309,0.02276607854,0,0
star_plus_co_independent,222,2,0.09320463297,0.9623536775,0.03900116383,104,106,104,104,104,84.45318985,0.5532322059,0.2441026869,0.02276607854,0,0
star_co_plus_hi_ctl49,222,1,-0.1081386851,0.980489,0.03691258811,102,105,105,106,102,-8.462906736,0.290098623,11.78717309,0.02276607854,0,0
star_co_plus_hi_ctl49,222,2,0.09178443977,0.9623536775,0.03900116383,104,106,104,104,104,84.45318985,0.5532322059,0.2441026869,0.02276607854,0,0
star_only,223,1,-0.06609306804,0.9972505919,0.03843506411,102,102,107,104,105,1.805528445,0.2866100915,1.518737906,0.009675583381,0,0
star_only,223,2,0.1059454835,0.9968957041,0.03651538186,103,107,104,104,103,85.95633977,0.5745068127,1.259047231,0.009675583381,0,0
co_independent_only,223,1,-0.04260204923,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,223,2,0.08852586708,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,223,1,-0.06473880454,0.9972505919,0.03843506411,102,102,107,104,105,1.805528445,0.2866100915,1.518737906,0.009675583381,0,0
star_plus_co_independent,223,2,0.1030277103,0.9968957041,0.03651538186,103,107,104,104,103,85.95633977,0.5745068127,1.259047231,0.009675583381,0,0
star_co_plus_hi_ctl49,223,1,-0.06648410651,0.9972505919,0.03843506411,102,102,107,104,105,1.805528445,0.2866100915,1.518737906,0.009675583381,0,0
star_co_plus_hi_ctl49,223,2,0.1037097514,0.9968957041,0.03651538186,103,107,104,104,103,85.95633977,0.5745068127,1.259047231,0.009675583381,0,0
star_only,224,1,-0.09111540456,0.9667698066,0.0449577067,102,105,105,106,102,-8.224574383,0.3570885176,11.54884073,0,0,0
star_only,224,2,0.08770257931,0.9532943897,0.04639521702,103,107,104,104,103,84.26829559,0.496796783,0.4289969422,0,0,0
co_independent_only,224,1,-0.04437441085,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.009106431417,0
co_independent_only,224,2,0.09176560835,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.009106431417,0
star_plus_co_independent,224,1,-0.0917886897,0.9667698066,0.0449577067,102,105,105,106,102,-8.224574383,0.3570885176,11.54884073,0,0.009106431417,0
star_plus_co_independent,224,2,0.08825362104,0.9532943897,0.04639521702,103,107,104,104,103,84.26829559,0.496796783,0.4289969422,0,0.009106431417,0
star_co_plus_hi_ctl49,224,1,-0.09204147121,0.9667698066,0.0449577067,102,105,105,106,102,-8.224574383,0.3570885176,11.54884073,0,0.009106431417,0
star_co_plus_hi_ctl49,224,2,0.08843060834,0.9532943897,0.04639521702,103,107,104,104,103,84.26829559,0.496796783,0.4289969422,0,0.009106431417,0
star_only,225,1,0.001519353039,0.9901437134,0.03722518838,103,103,106,105,104,4.059895286,0.2204028048,0.7356289347,0.002276607854,0,0
star_only,225,2,0.08152607731,0.9786609003,0.02757519169,103,106,105,104,103,84.9311404,0.5578749153,0.2338478679,0.002276607854,0,0
co_independent_only,225,1,-0.04277226552,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.003984063745,0
co_independent_only,225,2,0.0934004323,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.003984063745,0
star_plus_co_independent,225,1,0.003657260448,0.9901437134,0.03722518838,103,103,106,105,104,4.059895286,0.2204028048,0.7356289347,0.002276607854,0.003984063745,0
star_plus_co_independent,225,2,0.08310674137,0.9786609003,0.02757519169,103,106,105,104,103,84.9311404,0.5578749153,0.2338478679,0.002276607854,0.003984063745,0
star_co_plus_hi_ctl49,225,1,0.007459006067,0.9901437134,0.03722518838,103,103,106,105,104,4.059895286,0.2204028048,0.7356289347,0.002276607854,0.003984063745,0
star_co_plus_hi_ctl49,225,2,0.08272256349,0.9786609003,0.02757519169,103,106,105,104,103,84.9311404,0.5578749153,0.2338478679,0.002276607854,0.003984063745,0
star_only,226,1,0.03002268692,0.9892126511,0.05379372256,102,102,107,104,105,27.49050511,0.2575917508,24.16623875,0,0,0
star_only,226,2,0.1096323398,0.9858487959,0.02825054838,103,107,103,105,103,88.66761495,0.5124841008,3.970322417,0,0,0
co_independent_only,226,1,-0.04159317692,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.006829823563,0
co_independent_only,226,2,0.09150176569,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.006829823563,0
star_plus_co_independent,226,1,0.03269752935,0.9892126511,0.05379372256,102,102,107,104,105,27.49050511,0.2575917508,24.16623875,0,0.006829823563,0
star_plus_co_independent,226,2,0.1091322176,0.9858487959,0.02825054838,103,107,103,105,103,88.66761495,0.5124841008,3.970322417,0,0.006829823563,0
star_co_plus_hi_ctl49,226,1,0.02922883487,0.9892126511,0.05379372256,102,102,107,104,105,27.49050511,0.2575917508,24.16623875,0,0.006829823563,0
star_co_plus_hi_ctl49,226,2,0.1108877352,0.9858487959,0.02825054838,103,107,103,105,103,88.66761495,0.5124841008,3.970322417,0,0.006829823563,0
star_only,227,1,0.03804378544,0.9997960161,0.06785727832,104,104,105,104,105,28.63992521,0.2889262671,25.31565886,0.01536710302,0,0
star_only,227,2,0.1020943463,0.9957282603,0.04331641529,103,106,104,105,103,85.26588877,0.55382246,0.568596235,0.01536710302,0,0
co_independent_only,227,1,-0.03918124087,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.009675583381,0
co_independent_only,227,2,0.085067737,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.009675583381,0
star_plus_co_independent,227,1,0.03922764291,0.9997960161,0.06785727832,104,104,105,104,105,28.63992521,0.2889262671,25.31565886,0.01536710302,0.009675583381,0
star_plus_co_independent,227,2,0.0956956649,0.9957282603,0.04331641529,103,106,104,105,103,85.26588877,0.55382246,0.568596235,0.01536710302,0.009675583381,0
star_co_plus_hi_ctl49,227,1,0.03877477039,0.9997960161,0.06785727832,104,104,105,104,105,28.63992521,0.2889262671,25.31565886,0.01536710302,0.009675583381,0
star_co_plus_hi_ctl49,227,2,0.1016388498,0.9957282603,0.04331641529,103,106,104,105,103,85.26588877,0.55382246,0.568596235,0.01536710302,0.009675583381,0
star_only,228,1,-0.1126187952,0.9795338334,0.04110364818,103,103,107,103,105,-0.5495863121,0.3497231437,3.873852664,0.003414911781,0,0
star_only,228,2,0.1189046977,0.9802302319,0.04008583732,104,106,104,104,104,88.1048033,0.5193566765,3.407510762,0.003414911781,0,0
co_independent_only,228,1,-0.04850429593,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0.001138303927,0
co_independent_only,228,2,0.09388804032,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0.001138303927,0
star_plus_co_independent,228,1,-0.1154680879,0.9795338334,0.04110364818,103,103,107,103,105,-0.5495863121,0.3497231437,3.873852664,0.003414911781,0.001138303927,0
star_plus_co_independent,228,2,0.1214694923,0.9802302319,0.04008583732,104,106,104,104,104,88.1048033,0.5193566765,3.407510762,0.003414911781,0.001138303927,0
star_co_plus_hi_ctl49,228,1,-0.1240539294,0.9795338334,0.04110364818,103,103,107,103,105,-0.5495863121,0.3497231437,3.873852664,0.003414911781,0.001138303927,0
star_co_plus_hi_ctl49,228,2,0.1304200345,0.9802302319,0.04008583732,104,106,104,104,104,88.1048033,0.5193566765,3.407510762,0.003414911781,0.001138303927,0
star_only,229,1,0.07098684023,0.9899215931,0.06681789064,101,101,107,105,105,27.24217724,0.2454128793,23.91791089,0,0,0
star_only,229,2,0.06873055398,0.9814926869,0.02897085217,103,106,106,103,103,82.29662754,0.5571910205,2.400664996,0,0,0
co_independent_only,229,1,-0.03622765598,0.9941338315,0.04275017603,103,103,107,103,105,3.324266351,0.3059391657,0,0,0,0
co_independent_only,229,2,0.08321775402,0.9870676417,0.03987086278,104,106,104,104,104,84.69729254,0.5406907208,0,0,0,0
star_plus_co_independent,229,1,0.07297032447,0.9899215931,0.06681789064,101,101,107,105,105,27.24217724,0.2454128793,23.91791089,0,0,0
star_plus_co_independent,229,2,0.06101794417,0.9814926869,0.02897085217,103,106,106,103,103,82.29662754,0.5571910205,2.400664996,0,0,0
star_co_plus_hi_ctl49,229,1,0.06966566265,0.9899215931,0.06681789064,101,101,107,105,105,27.24217724,0.2454128793,23.91791089,0,0,0
star_co_plus_hi_ctl49,229,2,0.06219236556,0.9814926869,0.02897085217,103,106,106,103,103,82.29662754,0.5571910205,2.400664996,0,0,0
star_only,230,1,-0.115757613,0.984237608,0.04518077104,104,104,105,104,105,-12.32175709,0.3085103514,15.64602344,0.002276607854,0,0
