scenario,draw,radial_index,radius_lo_arcsec,radius_hi_arcsec,q_shape_proxy,delta_uv,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
co_independent_only,7,4,45,55,-0.04264487163,0.9343224355,0,0.001138303927,0
co_independent_only,7,5,55,65,-0.1054324733,0.9762370048,0,0.001138303927,0
star_plus_co_independent,7,0,5,15,-0.06361620624,0.8340713771,0.002276607854,0.001138303927,0
star_plus_co_independent,7,1,15,25,-0.02843305208,0.9942042053,0.002276607854,0.001138303927,0
star_plus_co_independent,7,2,25,35,0.0353934639,0.9848805432,0.002276607854,0.001138303927,0
star_plus_co_independent,7,3,35,45,0.01998245351,0.9584783795,0.002276607854,0.001138303927,0
star_plus_co_independent,7,4,45,55,-0.09867769693,0.9646284463,0.002276607854,0.001138303927,0
star_plus_co_independent,7,5,55,65,-0.1238378023,0.9148297475,0.002276607854,0.001138303927,0
star_plus_co_correlated_control,7,0,5,15,-0.05859475272,0.8340713771,0.002276607854,0,0
star_plus_co_correlated_control,7,1,15,25,-0.02422578803,0.9942042053,0.002276607854,0,0
star_plus_co_correlated_control,7,2,25,35,0.02896046441,0.9848805432,0.002276607854,0,0
star_plus_co_correlated_control,7,3,35,45,0.01942955011,0.9584783795,0.002276607854,0,0
star_plus_co_correlated_control,7,4,45,55,-0.09547191787,0.9646284463,0.002276607854,0,0
star_plus_co_correlated_control,7,5,55,65,-0.1131533266,0.9148297475,0.002276607854,0,0
star_co_plus_hi_ctl01,7,0,5,15,-0.06397017353,0.8340713771,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl01,7,1,15,25,-0.02825747991,0.9942042053,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl01,7,2,25,35,0.03621212986,0.9848805432,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl01,7,3,35,45,0.02071899797,0.9584783795,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl01,7,4,45,55,-0.09784380773,0.9646284463,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl01,7,5,55,65,-0.1217865604,0.9148297475,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,0,5,15,-0.06492142403,0.8340713771,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,1,15,25,-0.02778516459,0.9942042053,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,2,25,35,0.03841461426,0.9848805432,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,3,35,45,0.0227005004,0.9584783795,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,4,45,55,-0.09560053343,0.9646284463,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl10,7,5,55,65,-0.1159162645,0.9148297475,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,0,5,15,-0.06654159534,0.8340713771,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,1,15,25,-0.02697908988,0.9942042053,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,2,25,35,0.04217399282,0.9848805432,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,3,35,45,0.02608253681,0.9584783795,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,4,45,55,-0.09228132122,0.9646284463,0.002276607854,0.001138303927,0
star_co_plus_hi_ctl49,7,5,55,65,-0.1083849945,0.9148297475,0.002276607854,0.001138303927,0
star_only,8,0,5,15,-0.05644087358,0.8476043868,0,0,0
star_only,8,1,15,25,-0.04292090583,0.8982918537,0,0,0
star_only,8,2,25,35,0.0345216652,0.9805244754,0,0,0
star_only,8,3,35,45,0.02091893446,0.7609450399,0,0,0
star_only,8,4,45,55,-0.008765760496,0.816067394,0,0,0
star_only,8,5,55,65,-0.06541771787,0.8975636028,0,0,0
co_independent_only,8,0,5,15,-0.0584691973,0.7770716789,0,0.005122367672,0
co_independent_only,8,1,15,25,-0.03485209116,0.8923255771,0,0.005122367672,0
co_independent_only,8,2,25,35,0.02514857568,0.931726178,0,0.005122367672,0
co_independent_only,8,3,35,45,0.01960017841,0.9986816763,0,0.005122367672,0
co_independent_only,8,4,45,55,-0.04577631371,0.9343224355,0,0.005122367672,0
co_independent_only,8,5,55,65,-0.1006830024,0.9762370048,0,0.005122367672,0
star_plus_co_independent,8,0,5,15,-0.05468515224,0.8476043868,0,0.005122367672,0
star_plus_co_independent,8,1,15,25,-0.03900820569,0.8982918537,0,0.005122367672,0
star_plus_co_independent,8,2,25,35,0.02497904336,0.9805244754,0,0.005122367672,0
star_plus_co_independent,8,3,35,45,0.01514499709,0.7609450399,0,0.005122367672,0
star_plus_co_independent,8,4,45,55,-0.01371666515,0.816067394,0,0.005122367672,0
star_plus_co_independent,8,5,55,65,-0.06611443647,0.8975636028,0,0.005122367672,0
star_plus_co_correlated_control,8,0,5,15,-0.05973074794,0.8476043868,0,0.1024473534,0
star_plus_co_correlated_control,8,1,15,25,-0.04762656915,0.8982918537,0,0.1024473534,0
star_plus_co_correlated_control,8,2,25,35,0.04109570725,0.9805244754,0,0.1024473534,0
star_plus_co_correlated_control,8,3,35,45,0.01796190404,0.7609450399,0,0.1024473534,0
star_plus_co_correlated_control,8,4,45,55,-0.008928448079,0.816067394,0,0.1024473534,0
star_plus_co_correlated_control,8,5,55,65,-0.07015184771,0.8975636028,0,0.1024473534,0
star_co_plus_hi_ctl01,8,0,5,15,-0.05456407688,0.8476043868,0,0.005122367672,0
star_co_plus_hi_ctl01,8,1,15,25,-0.03882057038,0.8982918537,0,0.005122367672,0
star_co_plus_hi_ctl01,8,2,25,35,0.02460290807,0.9805244754,0,0.005122367672,0
star_co_plus_hi_ctl01,8,3,35,45,0.01502955837,0.7609450399,0,0.005122367672,0
star_co_plus_hi_ctl01,8,4,45,55,-0.01296868748,0.816067394,0,0.005122367672,0
star_co_plus_hi_ctl01,8,5,55,65,-0.06460880788,0.8975636028,0,0.005122367672,0
star_co_plus_hi_ctl10,8,0,5,15,-0.05423830175,0.8476043868,0,0.005122367672,0
star_co_plus_hi_ctl10,8,1,15,25,-0.03831601753,0.8982918537,0,0.005122367672,0
star_co_plus_hi_ctl10,8,2,25,35,0.02371214789,0.9805244754,0,0.005122367672,0
star_co_plus_hi_ctl10,8,3,35,45,0.01472022342,0.7609450399,0,0.005122367672,0
star_co_plus_hi_ctl10,8,4,45,55,-0.01076327378,0.816067394,0,0.005122367672,0
star_co_plus_hi_ctl10,8,5,55,65,-0.06098877006,0.8975636028,0,0.005122367672,0
star_co_plus_hi_ctl49,8,0,5,15,-0.05368210369,0.8476043868,0,0.005122367672,0
star_co_plus_hi_ctl49,8,1,15,25,-0.03745564671,0.8982918537,0,0.005122367672,0
star_co_plus_hi_ctl49,8,2,25,35,0.02270123763,0.9805244754,0,0.005122367672,0
star_co_plus_hi_ctl49,8,3,35,45,0.01419635882,0.7609450399,0,0.005122367672,0
star_co_plus_hi_ctl49,8,4,45,55,-0.008479009467,0.816067394,0,0.005122367672,0
star_co_plus_hi_ctl49,8,5,55,65,-0.05479364123,0.8975636028,0,0.005122367672,0
star_only,9,0,5,15,-0.05978419104,0.7805234401,0,0,0
star_only,9,1,15,25,-0.04168584255,0.9113142254,0,0,0
star_only,9,2,25,35,0.0346412578,0.973823773,0,0,0
star_only,9,3,35,45,0.04231198869,0.975520414,0,0,0
star_only,9,4,45,55,0.04773669531,0.8348829549,0,0,0
star_only,9,5,55,65,-0.102769734,0.9966618582,0,0,0
co_independent_only,9,0,5,15,-0.05674350912,0.7770716789,0,0.005691519636,0
co_independent_only,9,1,15,25,-0.02954053774,0.8923255771,0,0.005691519636,0
co_independent_only,9,2,25,35,0.02803515052,0.931726178,0,0.005691519636,0
co_independent_only,9,3,35,45,0.03611374964,0.9986816763,0,0.005691519636,0
co_independent_only,9,4,45,55,-0.0338616474,0.9343224355,0,0.005691519636,0
co_independent_only,9,5,55,65,-0.09149055042,0.9762370048,0,0.005691519636,0
star_plus_co_independent,9,0,5,15,-0.05633549188,0.7805234401,0,0.005691519636,0
star_plus_co_independent,9,1,15,25,-0.03302019818,0.9113142254,0,0.005691519636,0
star_plus_co_independent,9,2,25,35,0.02754349626,0.973823773,0,0.005691519636,0
star_plus_co_independent,9,3,35,45,0.05587726514,0.975520414,0,0.005691519636,0
star_plus_co_independent,9,4,45,55,0.05423376417,0.8348829549,0,0.005691519636,0
star_plus_co_independent,9,5,55,65,-0.09505311774,0.9966618582,0,0.005691519636,0
star_plus_co_correlated_control,9,0,5,15,-0.06358812276,0.7805234401,0,0.1161070006,0
star_plus_co_correlated_control,9,1,15,25,-0.04658998489,0.9113142254,0,0.1161070006,0
star_plus_co_correlated_control,9,2,25,35,0.04168769593,0.973823773,0,0.1161070006,0
star_plus_co_correlated_control,9,3,35,45,0.04226784049,0.975520414,0,0.1161070006,0
star_plus_co_correlated_control,9,4,45,55,0.051400798,0.8348829549,0,0.1161070006,0
star_plus_co_correlated_control,9,5,55,65,-0.1126955017,0.9966618582,0,0.1161070006,0
star_co_plus_hi_ctl01,9,0,5,15,-0.05632195968,0.7805234401,0,0.005691519636,0
star_co_plus_hi_ctl01,9,1,15,25,-0.03308528224,0.9113142254,0,0.005691519636,0
star_co_plus_hi_ctl01,9,2,25,35,0.02772094403,0.973823773,0,0.005691519636,0
star_co_plus_hi_ctl01,9,3,35,45,0.05568133429,0.975520414,0,0.005691519636,0
star_co_plus_hi_ctl01,9,4,45,55,0.05452165935,0.8348829549,0,0.005691519636,0
star_co_plus_hi_ctl01,9,5,55,65,-0.09557659469,0.9966618582,0,0.005691519636,0
star_co_plus_hi_ctl10,9,0,5,15,-0.05628552893,0.7805234401,0,0.005691519636,0
star_co_plus_hi_ctl10,9,1,15,25,-0.033260525,0.9113142254,0,0.005691519636,0
star_co_plus_hi_ctl10,9,2,25,35,0.02822490585,0.973823773,0,0.005691519636,0
star_co_plus_hi_ctl10,9,3,35,45,0.05515364854,0.975520414,0,0.005691519636,0
star_co_plus_hi_ctl10,9,4,45,55,0.05529562639,0.8348829549,0,0.005691519636,0
star_co_plus_hi_ctl10,9,5,55,65,-0.095505998,0.9966618582,0,0.005691519636,0
star_co_plus_hi_ctl49,9,0,5,15,-0.05622326343,0.7805234401,0,0.005691519636,0
star_co_plus_hi_ctl49,9,1,15,25,-0.03356013111,0.9113142254,0,0.005691519636,0
star_co_plus_hi_ctl49,9,2,25,35,0.03011404104,0.973823773,0,0.005691519636,0
star_co_plus_hi_ctl49,9,3,35,45,0.05426627051,0.975520414,0,0.005691519636,0
star_co_plus_hi_ctl49,9,4,45,55,0.05624540911,0.8348829549,0,0.005691519636,0
star_co_plus_hi_ctl49,9,5,55,65,-0.0956650809,0.9966618582,0,0.005691519636,0
star_only,10,0,5,15,-0.06101094963,0.7856944737,0,0,0
star_only,10,1,15,25,-0.03378432282,0.9618937922,0,0,0
star_only,10,2,25,35,0.03466911879,0.9522634784,0,0,0
star_only,10,3,35,45,0.02631547738,0.9878357061,0,0,0
star_only,10,4,45,55,-0.05768720269,0.9776753998,0,0,0
star_only,10,5,55,65,-0.1234050245,0.9967791219,0,0,0
co_independent_only,10,0,5,15,-0.06429326685,0.7770716789,0,0.0005691519636,0
co_independent_only,10,1,15,25,-0.03643438602,0.8923255771,0,0.0005691519636,0
co_independent_only,10,2,25,35,0.03613439864,0.931726178,0,0.0005691519636,0
co_independent_only,10,3,35,45,0.02245000718,0.9986816763,0,0.0005691519636,0
co_independent_only,10,4,45,55,-0.03785220571,0.9343224355,0,0.0005691519636,0
co_independent_only,10,5,55,65,-0.09538620766,0.9762370048,0,0.0005691519636,0
star_plus_co_independent,10,0,5,15,-0.06509502266,0.7856944737,0,0.0005691519636,0
star_plus_co_independent,10,1,15,25,-0.0337397408,0.9618937922,0,0.0005691519636,0
star_plus_co_independent,10,2,25,35,0.0359501378,0.9522634784,0,0.0005691519636,0
star_plus_co_independent,10,3,35,45,0.02421812398,0.9878357061,0,0.0005691519636,0
star_plus_co_independent,10,4,45,55,-0.05534963351,0.9776753998,0,0.0005691519636,0
star_plus_co_independent,10,5,55,65,-0.1198761201,0.9967791219,0,0.0005691519636,0
star_plus_co_correlated_control,10,0,5,15,-0.06525071356,0.7856944737,0,0.1371656232,0
star_plus_co_correlated_control,10,1,15,25,-0.03792172179,0.9618937922,0,0.1371656232,0
star_plus_co_correlated_control,10,2,25,35,0.04195523508,0.9522634784,0,0.1371656232,0
star_plus_co_correlated_control,10,3,35,45,0.02336197132,0.9878357061,0,0.1371656232,0
star_plus_co_correlated_control,10,4,45,55,-0.06099441936,0.9776753998,0,0.1371656232,0
star_plus_co_correlated_control,10,5,55,65,-0.1369427654,0.9967791219,0,0.1371656232,0
star_co_plus_hi_ctl01,10,0,5,15,-0.06592468072,0.7856944737,0,0.0005691519636,0
star_co_plus_hi_ctl01,10,1,15,25,-0.0346452641,0.9618937922,0,0.0005691519636,0
star_co_plus_hi_ctl01,10,2,25,35,0.03684756224,0.9522634784,0,0.0005691519636,0
star_co_plus_hi_ctl01,10,3,35,45,0.02315360291,0.9878357061,0,0.0005691519636,0
star_co_plus_hi_ctl01,10,4,45,55,-0.0562025027,0.9776753998,0,0.0005691519636,0
star_co_plus_hi_ctl01,10,5,55,65,-0.1201227253,0.9967791219,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,0,5,15,-0.06815996394,0.7856944737,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,1,15,25,-0.03708359705,0.9618937922,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,2,25,35,0.03925994265,0.9522634784,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,3,35,45,0.02102091747,0.9878357061,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,4,45,55,-0.05850212778,0.9776753998,0,0.0005691519636,0
star_co_plus_hi_ctl10,10,5,55,65,-0.1207410177,0.9967791219,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,0,5,15,-0.07198622334,0.7856944737,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,1,15,25,-0.04100713765,0.9618937922,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,2,25,35,0.04331926393,0.9522634784,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,3,35,45,0.01772682211,0.9878357061,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,4,45,55,-0.06244470254,0.9776753998,0,0.0005691519636,0
star_co_plus_hi_ctl49,10,5,55,65,-0.1218092452,0.9967791219,0,0.0005691519636,0
star_only,11,0,5,15,-0.05732143992,0.7909176968,0.01422879909,0,0
star_only,11,1,15,25,-0.04291463084,0.6419292638,0.01422879909,0,0
star_only,11,2,25,35,0.03151990996,0.8805911468,0.01422879909,0,0
star_only,11,3,35,45,0.02824314211,0.9840445481,0.01422879909,0,0
star_only,11,4,45,55,-0.1351490856,0.9778205312,0.01422879909,0,0
star_only,11,5,55,65,-0.08228216287,0.969396938,0.01422879909,0,0
co_independent_only,11,0,5,15,-0.0585204488,0.7770716789,0,0,0
co_independent_only,11,1,15,25,-0.03812135652,0.8923255771,0,0,0
co_independent_only,11,2,25,35,0.02865529751,0.931726178,0,0,0
co_independent_only,11,3,35,45,0.02083829419,0.9986816763,0,0,0
co_independent_only,11,4,45,55,-0.04200898618,0.9343224355,0,0,0
co_independent_only,11,5,55,65,-0.09795883063,0.9762370048,0,0,0
star_plus_co_independent,11,0,5,15,-0.0555327473,0.7909176968,0.01422879909,0,0
star_plus_co_independent,11,1,15,25,-0.04289669673,0.6419292638,0.01422879909,0,0
star_plus_co_independent,11,2,25,35,0.02618348254,0.8805911468,0.01422879909,0,0
star_plus_co_independent,11,3,35,45,0.02506677131,0.9840445481,0.01422879909,0,0
star_plus_co_independent,11,4,45,55,-0.1393945217,0.9778205312,0.01422879909,0,0
star_plus_co_independent,11,5,55,65,-0.08040238541,0.969396938,0.01422879909,0,0
star_plus_co_correlated_control,11,0,5,15,-0.05755184399,0.7909176968,0.01422879909,0.002845759818,0
star_plus_co_correlated_control,11,1,15,25,-0.0432377234,0.6419292638,0.01422879909,0.002845759818,0
star_plus_co_correlated_control,11,2,25,35,0.03205903702,0.8805911468,0.01422879909,0.002845759818,0
star_plus_co_correlated_control,11,3,35,45,0.02804976029,0.9840445481,0.01422879909,0.002845759818,0
star_plus_co_correlated_control,11,4,45,55,-0.1356858405,0.9778205312,0.01422879909,0.002845759818,0
star_plus_co_correlated_control,11,5,55,65,-0.08267126111,0.969396938,0.01422879909,0.002845759818,0
star_co_plus_hi_ctl01,11,0,5,15,-0.05554002853,0.7909176968,0.01422879909,0,0
star_co_plus_hi_ctl01,11,1,15,25,-0.04296598904,0.6419292638,0.01422879909,0,0
star_co_plus_hi_ctl01,11,2,25,35,0.02617820687,0.8805911468,0.01422879909,0,0
star_co_plus_hi_ctl01,11,3,35,45,0.02432030926,0.9840445481,0.01422879909,0,0
star_co_plus_hi_ctl01,11,4,45,55,-0.1399579672,0.9778205312,0.01422879909,0,0
star_co_plus_hi_ctl01,11,5,55,65,-0.08096016963,0.969396938,0.01422879909,0,0
star_co_plus_hi_ctl10,11,0,5,15,-0.05555965822,0.7909176968,0.01422879909,0,0
star_co_plus_hi_ctl10,11,1,15,25,-0.04315282036,0.6419292638,0.01422879909,0,0
star_co_plus_hi_ctl10,11,2,25,35,0.02616402928,0.8805911468,0.01422879909,0,0
star_co_plus_hi_ctl10,11,3,35,45,0.02230892362,0.9840445481,0.01422879909,0,0
star_co_plus_hi_ctl10,11,4,45,55,-0.1414746984,0.9778205312,0.01422879909,0,0
star_co_plus_hi_ctl10,11,5,55,65,-0.08172640594,0.969396938,0.01422879909,0,0
star_co_plus_hi_ctl49,11,0,5,15,-0.05559330148,0.7909176968,0.01422879909,0,0
star_co_plus_hi_ctl49,11,1,15,25,-0.04347311172,0.6419292638,0.01422879909,0,0
star_co_plus_hi_ctl49,11,2,25,35,0.02615952854,0.8805911468,0.01422879909,0,0
star_co_plus_hi_ctl49,11,3,35,45,0.01886501926,0.9840445481,0.01422879909,0,0
star_co_plus_hi_ctl49,11,4,45,55,-0.1453561062,0.9778205312,0.01422879909,0,0
star_co_plus_hi_ctl49,11,5,55,65,-0.08433173738,0.969396938,0.01422879909,0,0
star_only,12,0,5,15,-0.06044464564,0.7997131127,0,0,0
star_only,12,1,15,25,-0.03679083966,0.9461657761,0,0,0
star_only,12,2,25,35,0.03466998494,0.9503067005,0,0,0
star_only,12,3,35,45,0.03162754381,0.999441735,0,0,0
star_only,12,4,45,55,0.01448705637,0.9351773521,0,0,0
star_only,12,5,55,65,0.04575036645,0.8458055239,0,0,0
co_independent_only,12,0,5,15,-0.05644846745,0.7770716789,0,0.002276607854,0
co_independent_only,12,1,15,25,-0.03370076774,0.8923255771,0,0.002276607854,0
co_independent_only,12,2,25,35,0.02906625946,0.931726178,0,0.002276607854,0
co_independent_only,12,3,35,45,0.02535246231,0.9986816763,0,0.002276607854,0
co_independent_only,12,4,45,55,-0.04167277071,0.9343224355,0,0.002276607854,0
co_independent_only,12,5,55,65,-0.0970254234,0.9762370048,0,0.002276607854,0
star_plus_co_independent,12,0,5,15,-0.05658683864,0.7997131127,0,0.002276607854,0
star_plus_co_independent,12,1,15,25,-0.0342652684,0.9461657761,0,0.002276607854,0
star_plus_co_independent,12,2,25,35,0.02929645692,0.9503067005,0,0.002276607854,0
star_plus_co_independent,12,3,35,45,0.0332692309,0.999441735,0,0.002276607854,0
star_plus_co_independent,12,4,45,55,0.01464075825,0.9351773521,0,0.002276607854,0
star_plus_co_independent,12,5,55,65,0.04726717858,0.8458055239,0,0.002276607854,0
star_plus_co_correlated_control,12,0,5,15,-0.06327785867,0.7997131127,0,0.08025042686,0
star_plus_co_correlated_control,12,1,15,25,-0.03989067444,0.9461657761,0,0.08025042686,0
star_plus_co_correlated_control,12,2,25,35,0.03970949211,0.9503067005,0,0.08025042686,0
star_plus_co_correlated_control,12,3,35,45,0.0300389728,0.999441735,0,0.08025042686,0
star_plus_co_correlated_control,12,4,45,55,0.01551602835,0.9351773521,0,0.08025042686,0
star_plus_co_correlated_control,12,5,55,65,0.05162459607,0.8458055239,0,0.08025042686,0
star_co_plus_hi_ctl01,12,0,5,15,-0.05642015305,0.7997131127,0,0.002276607854,0
star_co_plus_hi_ctl01,12,1,15,25,-0.03380674534,0.9461657761,0,0.002276607854,0
star_co_plus_hi_ctl01,12,2,25,35,0.02913284677,0.9503067005,0,0.002276607854,0
star_co_plus_hi_ctl01,12,3,35,45,0.03382916027,0.999441735,0,0.002276607854,0
star_co_plus_hi_ctl01,12,4,45,55,0.01619041812,0.9351773521,0,0.002276607854,0
star_co_plus_hi_ctl01,12,5,55,65,0.04937560637,0.8458055239,0,0.002276607854,0
star_co_plus_hi_ctl10,12,0,5,15,-0.05597261832,0.7997131127,0,0.002276607854,0
star_co_plus_hi_ctl10,12,1,15,25,-0.03257546984,0.9461657761,0,0.002276607854,0
star_co_plus_hi_ctl10,12,2,25,35,0.02869233386,0.9503067005,0,0.002276607854,0
star_co_plus_hi_ctl10,12,3,35,45,0.03645880674,0.999441735,0,0.002276607854,0
star_co_plus_hi_ctl10,12,4,45,55,0.02036110354,0.9351773521,0,0.002276607854,0
star_co_plus_hi_ctl10,12,5,55,65,0.05504933789,0.8458055239,0,0.002276607854,0
star_co_plus_hi_ctl49,12,0,5,15,-0.05521176816,0.7997131127,0,0.002276607854,0
star_co_plus_hi_ctl49,12,1,15,25,-0.0302921135,0.9461657761,0,0.002276607854,0
star_co_plus_hi_ctl49,12,2,25,35,0.02743802149,0.9503067005,0,0.002276607854,0
star_co_plus_hi_ctl49,12,3,35,45,0.04118828235,0.999441735,0,0.002276607854,0
star_co_plus_hi_ctl49,12,4,45,55,0.02696592644,0.9351773521,0,0.002276607854,0
star_co_plus_hi_ctl49,12,5,55,65,0.06481008933,0.8458055239,0,0.002276607854,0
star_only,13,0,5,15,-0.06100542774,0.7807684521,0,0,0
star_only,13,1,15,25,-0.03502343529,0.9419201498,0,0,0
star_only,13,2,25,35,0.03331870025,0.9450851222,0,0,0
star_only,13,3,35,45,0.02598321642,0.9978095894,0,0,0
star_only,13,4,45,55,-0.06924951745,0.9121140983,0,0,0
star_only,13,5,55,65,-0.1035109532,0.9456476193,0,0,0
co_independent_only,13,0,5,15,-0.06229915002,0.7770716789,0,0.002276607854,0
co_independent_only,13,1,15,25,-0.03714930305,0.8923255771,0,0.002276607854,0
co_independent_only,13,2,25,35,0.040708329,0.931726178,0,0.002276607854,0
co_independent_only,13,3,35,45,0.02289836817,0.9986816763,0,0.002276607854,0
co_independent_only,13,4,45,55,-0.04569547915,0.9343224355,0,0.002276607854,0
co_independent_only,13,5,55,65,-0.09739344421,0.9762370048,0,0.002276607854,0
star_plus_co_independent,13,0,5,15,-0.06303628012,0.7807684521,0,0.002276607854,0
star_plus_co_independent,13,1,15,25,-0.03581441594,0.9419201498,0,0.002276607854,0
star_plus_co_independent,13,2,25,35,0.03744981774,0.9450851222,0,0.002276607854,0
star_plus_co_independent,13,3,35,45,0.02394097305,0.9978095894,0,0.002276607854,0
star_plus_co_independent,13,4,45,55,-0.07487877981,0.9121140983,0,0.002276607854,0
star_plus_co_independent,13,5,55,65,-0.1016139193,0.9456476193,0,0.002276607854,0
star_plus_co_correlated_control,13,0,5,15,-0.06244615305,0.7807684521,0,0.0438247012,0
star_plus_co_correlated_control,13,1,15,25,-0.03649283238,0.9419201498,0,0.0438247012,0
star_plus_co_correlated_control,13,2,25,35,0.03577094356,0.9450851222,0,0.0438247012,0
