panel_x,panel_y,source_x,source_y,palette_class,robust_side_class,endpoint_access
73,106,610,648,yellow,robust_receding,False
74,106,611,648,yellow,robust_receding,False
75,106,612,648,yellow,robust_receding,False
76,106,613,648,yellow,robust_receding,False
77,106,614,648,yellow,robust_receding,False
78,106,615,648,yellow,robust_receding,False
79,106,616,648,yellow,robust_receding,False
80,106,617,648,yellow,robust_receding,False
81,106,618,648,yellow,robust_receding,False
82,106,619,648,yellow,robust_receding,False
83,106,620,648,yellow,robust_receding,False
84,106,621,648,yellow,robust_receding,False
86,106,623,648,orange,robust_receding,False
87,106,624,648,orange,robust_receding,False
89,106,626,648,orange,robust_receding,False
90,106,627,648,orange,robust_receding,False
91,106,628,648,orange,robust_receding,False
93,106,630,648,orange,robust_receding,False
94,106,631,648,orange,robust_receding,False
96,106,633,648,orange,robust_receding,False
97,106,634,648,orange,robust_receding,False
98,106,635,648,orange,robust_receding,False
99,106,636,648,orange,robust_receding,False
100,106,637,648,orange,robust_receding,False
101,106,638,648,orange,robust_receding,False
102,106,639,648,orange,robust_receding,False
103,106,640,648,orange,robust_receding,False
104,106,641,648,orange,robust_receding,False
105,106,642,648,orange,robust_receding,False
106,106,643,648,orange,robust_receding,False
109,106,646,648,yellow,robust_receding,False
110,106,647,648,yellow,robust_receding,False
111,106,648,648,yellow,robust_receding,False
112,106,649,648,yellow,robust_receding,False
113,106,650,648,yellow,robust_receding,False
114,106,651,648,yellow,robust_receding,False
115,106,652,648,yellow,robust_receding,False
116,106,653,648,yellow,robust_receding,False
117,106,654,648,yellow,robust_receding,False
118,106,655,648,yellow,robust_receding,False
119,106,656,648,yellow,robust_receding,False
120,106,657,648,yellow,robust_receding,False
121,106,658,648,yellow,robust_receding,False
122,106,659,648,yellow,robust_receding,False
71,107,608,649,yellow,robust_receding,False
72,107,609,649,yellow,robust_receding,False
73,107,610,649,yellow,robust_receding,False
74,107,611,649,yellow,robust_receding,False
75,107,612,649,yellow,robust_receding,False
76,107,613,649,yellow,robust_receding,False
77,107,614,649,orange,robust_receding,False
78,107,615,649,orange,robust_receding,False
79,107,616,649,orange,robust_receding,False
80,107,617,649,orange,robust_receding,False
81,107,618,649,orange,robust_receding,False
82,107,619,649,orange,robust_receding,False
83,107,620,649,orange,robust_receding,False
84,107,621,649,orange,robust_receding,False
85,107,622,649,orange,robust_receding,False
86,107,623,649,orange,robust_receding,False
87,107,624,649,orange,robust_receding,False
88,107,625,649,orange,robust_receding,False
89,107,626,649,orange,robust_receding,False
90,107,627,649,orange,robust_receding,False
91,107,628,649,orange,robust_receding,False
92,107,629,649,orange,robust_receding,False
93,107,630,649,orange,robust_receding,False
94,107,631,649,orange,robust_receding,False
95,107,632,649,orange,robust_receding,False
96,107,633,649,orange,robust_receding,False
97,107,634,649,orange,robust_receding,False
98,107,635,649,orange,robust_receding,False
99,107,636,649,orange,robust_receding,False
100,107,637,649,orange,robust_receding,False
101,107,638,649,orange,robust_receding,False
102,107,639,649,orange,robust_receding,False
103,107,640,649,orange,robust_receding,False
104,107,641,649,orange,robust_receding,False
105,107,642,649,orange,robust_receding,False
106,107,643,649,orange,robust_receding,False
107,107,644,649,orange,robust_receding,False
108,107,645,649,yellow,robust_receding,False
109,107,646,649,yellow,robust_receding,False
110,107,647,649,yellow,robust_receding,False
111,107,648,649,yellow,robust_receding,False
112,107,649,649,yellow,robust_receding,False
113,107,650,649,yellow,robust_receding,False
114,107,651,649,yellow,robust_receding,False
115,107,652,649,yellow,robust_receding,False
116,107,653,649,yellow,robust_receding,False
117,107,654,649,yellow,robust_receding,False
118,107,655,649,yellow,robust_receding,False
119,107,656,649,yellow,robust_receding,False
120,107,657,649,yellow,robust_receding,False
121,107,658,649,yellow,robust_receding,False
122,107,659,649,yellow,robust_receding,False
71,108,608,650,yellow,robust_receding,False
72,108,609,650,yellow,robust_receding,False
73,108,610,650,yellow,robust_receding,False
74,108,611,650,yellow,robust_receding,False
75,108,612,650,yellow,robust_receding,False
77,108,614,650,orange,robust_receding,False
78,108,615,650,orange,robust_receding,False
79,108,616,650,orange,robust_receding,False
80,108,617,650,orange,robust_receding,False
81,108,618,650,orange,robust_receding,False
82,108,619,650,orange,robust_receding,False
83,108,620,650,orange,robust_receding,False
84,108,621,650,orange,robust_receding,False
85,108,622,650,orange,robust_receding,False
86,108,623,650,orange,robust_receding,False
87,108,624,650,orange,robust_receding,False
88,108,625,650,orange,robust_receding,False
89,108,626,650,orange,robust_receding,False
90,108,627,650,orange,robust_receding,False
91,108,628,650,orange,robust_receding,False
92,108,629,650,orange,robust_receding,False
93,108,630,650,orange,robust_receding,False
94,108,631,650,orange,robust_receding,False
95,108,632,650,orange,robust_receding,False
96,108,633,650,orange,robust_receding,False
97,108,634,650,orange,robust_receding,False
98,108,635,650,orange,robust_receding,False
99,108,636,650,orange,robust_receding,False
100,108,637,650,orange,robust_receding,False
102,108,639,650,orange,robust_receding,False
103,108,640,650,orange,robust_receding,False
104,108,641,650,orange,robust_receding,False
105,108,642,650,orange,robust_receding,False
106,108,643,650,orange,robust_receding,False
107,108,644,650,orange,robust_receding,False
109,108,646,650,yellow,robust_receding,False
110,108,647,650,yellow,robust_receding,False
111,108,648,650,yellow,robust_receding,False
112,108,649,650,yellow,robust_receding,False
113,108,650,650,yellow,robust_receding,False
114,108,651,650,yellow,robust_receding,False
115,108,652,650,yellow,robust_receding,False
116,108,653,650,yellow,robust_receding,False
117,108,654,650,yellow,robust_receding,False
118,108,655,650,yellow,robust_receding,False
119,108,656,650,yellow,robust_receding,False
120,108,657,650,yellow,robust_receding,False
121,108,658,650,yellow,robust_receding,False
122,108,659,650,yellow,robust_receding,False
71,109,608,651,yellow,robust_receding,False
72,109,609,651,yellow,robust_receding,False
74,109,611,651,yellow,robust_receding,False
75,109,612,651,yellow,robust_receding,False
77,109,614,651,orange,robust_receding,False
78,109,615,651,orange,robust_receding,False
80,109,617,651,orange,robust_receding,False
81,109,618,651,orange,robust_receding,False
83,109,620,651,orange,robust_receding,False
84,109,621,651,orange,robust_receding,False
86,109,623,651,orange,robust_receding,False
87,109,624,651,orange,robust_receding,False
88,109,625,651,orange,robust_receding,False
89,109,626,651,orange,robust_receding,False
90,109,627,651,orange,robust_receding,False
91,109,628,651,orange,robust_receding,False
92,109,629,651,orange,robust_receding,False
93,109,630,651,orange,robust_receding,False
94,109,631,651,orange,robust_receding,False
95,109,632,651,orange,robust_receding,False
96,109,633,651,orange,robust_receding,False
97,109,634,651,orange,robust_receding,False
99,109,636,651,orange,robust_receding,False
100,109,637,651,orange,robust_receding,False
101,109,638,651,orange,robust_receding,False
102,109,639,651,orange,robust_receding,False
103,109,640,651,orange,robust_receding,False
105,109,642,651,orange,robust_receding,False
106,109,643,651,orange,robust_receding,False
107,109,644,651,orange,robust_receding,False
108,109,645,651,yellow,robust_receding,False
109,109,646,651,yellow,robust_receding,False
110,109,647,651,yellow,robust_receding,False
111,109,648,651,yellow,robust_receding,False
112,109,649,651,yellow,robust_receding,False
113,109,650,651,yellow,robust_receding,False
117,109,654,651,yellow,robust_receding,False
118,109,655,651,yellow,robust_receding,False
119,109,656,651,yellow,robust_receding,False
120,109,657,651,yellow,robust_receding,False
121,109,658,651,yellow,robust_receding,False
122,109,659,651,yellow,robust_receding,False
71,110,608,652,orange,robust_receding,False
72,110,609,652,orange,robust_receding,False
74,110,611,652,orange,robust_receding,False
75,110,612,652,orange,robust_receding,False
76,110,613,652,orange,robust_receding,False
78,110,615,652,orange,robust_receding,False
79,110,616,652,orange,robust_receding,False
80,110,617,652,orange,robust_receding,False
81,110,618,652,orange,robust_receding,False
82,110,619,652,orange,robust_receding,False
83,110,620,652,orange,robust_receding,False
84,110,621,652,orange,robust_receding,False
85,110,622,652,orange,robust_receding,False
86,110,623,652,orange,robust_receding,False
87,110,624,652,orange,robust_receding,False
89,110,626,652,orange,robust_receding,False
90,110,627,652,orange,robust_receding,False
92,110,629,652,orange,robust_receding,False
93,110,630,652,orange,robust_receding,False
94,110,631,652,orange,robust_receding,False
95,110,632,652,orange,robust_receding,False
96,110,633,652,orange,robust_receding,False
97,110,634,652,orange,robust_receding,False
98,110,635,652,orange,robust_receding,False
99,110,636,652,orange,robust_receding,False
100,110,637,652,orange,robust_receding,False
101,110,638,652,orange,robust_receding,False
102,110,639,652,orange,robust_receding,False
103,110,640,652,orange,robust_receding,False
104,110,641,652,orange,robust_receding,False
105,110,642,652,orange,robust_receding,False
106,110,643,652,orange,robust_receding,False
107,110,644,652,orange,robust_receding,False
109,110,646,652,yellow,robust_receding,False
110,110,647,652,yellow,robust_receding,False
111,110,648,652,yellow,robust_receding,False
112,110,649,652,yellow,robust_receding,False
113,110,650,652,yellow,robust_receding,False
117,110,654,652,yellow,robust_receding,False
118,110,655,652,yellow,robust_receding,False
119,110,656,652,yellow,robust_receding,False
120,110,657,652,yellow,robust_receding,False
121,110,658,652,yellow,robust_receding,False
122,110,659,652,yellow,robust_receding,False
71,111,608,653,orange,robust_receding,False
72,111,609,653,orange,robust_receding,False
73,111,610,653,orange,robust_receding,False
74,111,611,653,orange,robust_receding,False
75,111,612,653,orange,robust_receding,False
76,111,613,653,orange,robust_receding,False
77,111,614,653,orange,robust_receding,False
78,111,615,653,orange,robust_receding,False
79,111,616,653,orange,robust_receding,False
80,111,617,653,orange,robust_receding,False
81,111,618,653,orange,robust_receding,False
82,111,619,653,orange,robust_receding,False
83,111,620,653,orange,robust_receding,False
84,111,621,653,orange,robust_receding,False
85,111,622,653,orange,robust_receding,False
86,111,623,653,orange,robust_receding,False
87,111,624,653,orange,robust_receding,False
88,111,625,653,orange,robust_receding,False
89,111,626,653,orange,robust_receding,False
90,111,627,653,orange,robust_receding,False
91,111,628,653,orange,robust_receding,False
92,111,629,653,orange,robust_receding,False
93,111,630,653,orange,robust_receding,False
94,111,631,653,orange,robust_receding,False
96,111,633,653,orange,robust_receding,False
97,111,634,653,orange,robust_receding,False
98,111,635,653,orange,robust_receding,False
99,111,636,653,orange,robust_receding,False
100,111,637,653,orange,robust_receding,False
101,111,638,653,orange,robust_receding,False
102,111,639,653,orange,robust_receding,False
103,111,640,653,orange,robust_receding,False
104,111,641,653,orange,robust_receding,False
105,111,642,653,orange,robust_receding,False
106,111,643,653,orange,robust_receding,False
107,111,644,653,orange,robust_receding,False
108,111,645,653,yellow,robust_receding,False
109,111,646,653,yellow,robust_receding,False
110,111,647,653,yellow,robust_receding,False
111,111,648,653,yellow,robust_receding,False
112,111,649,653,yellow,robust_receding,False
113,111,650,653,yellow,robust_receding,False
117,111,654,653,yellow,robust_receding,False
118,111,655,653,yellow,robust_receding,False
119,111,656,653,yellow,robust_receding,False
120,111,657,653,yellow,robust_receding,False
121,111,658,653,yellow,robust_receding,False
122,111,659,653,yellow,robust_receding,False
72,112,609,654,orange,robust_receding,False
73,112,610,654,orange,robust_receding,False
74,112,611,654,orange,robust_receding,False
75,112,612,654,orange,robust_receding,False
76,112,613,654,orange,robust_receding,False
77,112,614,654,orange,robust_receding,False
78,112,615,654,orange,robust_receding,False
79,112,616,654,orange,robust_receding,False
80,112,617,654,orange,robust_receding,False
81,112,618,654,orange,robust_receding,False
82,112,619,654,orange,robust_receding,False
83,112,620,654,orange,robust_receding,False
84,112,621,654,orange,robust_receding,False
85,112,622,654,orange,robust_receding,False
86,112,623,654,orange,robust_receding,False
87,112,624,654,orange,robust_receding,False
88,112,625,654,orange,robust_receding,False
89,112,626,654,orange,robust_receding,False
90,112,627,654,orange,robust_receding,False
91,112,628,654,orange,robust_receding,False
92,112,629,654,orange,robust_receding,False
93,112,630,654,orange,robust_receding,False
94,112,631,654,orange,robust_receding,False
95,112,632,654,orange,robust_receding,False
96,112,633,654,orange,robust_receding,False
97,112,634,654,orange,robust_receding,False
98,112,635,654,orange,robust_receding,False
99,112,636,654,orange,robust_receding,False
100,112,637,654,orange,robust_receding,False
101,112,638,654,orange,robust_receding,False
102,112,639,654,orange,robust_receding,False
103,112,640,654,orange,robust_receding,False
104,112,641,654,orange,robust_receding,False
105,112,642,654,orange,robust_receding,False
106,112,643,654,orange,robust_receding,False
107,112,644,654,orange,robust_receding,False
110,112,647,654,yellow,robust_receding,False
111,112,648,654,yellow,robust_receding,False
112,112,649,654,yellow,robust_receding,False
113,112,650,654,yellow,robust_receding,False
71,113,608,655,orange,robust_receding,False
72,113,609,655,orange,robust_receding,False
73,113,610,655,orange,robust_receding,False
74,113,611,655,orange,robust_receding,False
75,113,612,655,orange,robust_receding,False
76,113,613,655,orange,robust_receding,False
77,113,614,655,orange,robust_receding,False
78,113,615,655,orange,robust_receding,False
79,113,616,655,orange,robust_receding,False
80,113,617,655,orange,robust_receding,False
81,113,618,655,orange,robust_receding,False
82,113,619,655,orange,robust_receding,False
83,113,620,655,orange,robust_receding,False
84,113,621,655,orange,robust_receding,False
85,113,622,655,orange,robust_receding,False
86,113,623,655,orange,robust_receding,False
87,113,624,655,orange,robust_receding,False
88,113,625,655,orange,robust_receding,False
89,113,626,655,orange,robust_receding,False
90,113,627,655,orange,robust_receding,False
91,113,628,655,orange,robust_receding,False
92,113,629,655,orange,robust_receding,False
93,113,630,655,orange,robust_receding,False
94,113,631,655,orange,robust_receding,False
95,113,632,655,orange,robust_receding,False
96,113,633,655,orange,robust_receding,False
97,113,634,655,orange,robust_receding,False
98,113,635,655,orange,robust_receding,False
99,113,636,655,orange,robust_receding,False
101,113,638,655,orange,robust_receding,False
102,113,639,655,orange,robust_receding,False
104,113,641,655,orange,robust_receding,False
105,113,642,655,orange,robust_receding,False
106,113,643,655,orange,robust_receding,False
107,113,644,655,orange,robust_receding,False
108,113,645,655,orange,robust_receding,False
109,113,646,655,orange,robust_receding,False
110,113,647,655,orange,robust_receding,False
111,113,648,655,yellow,robust_receding,False
112,113,649,655,yellow,robust_receding,False
113,113,650,655,yellow,robust_receding,False
71,114,608,656,orange,robust_receding,False
72,114,609,656,orange,robust_receding,False
73,114,610,656,orange,robust_receding,False
74,114,611,656,orange,robust_receding,False
75,114,612,656,orange,robust_receding,False
76,114,613,656,orange,robust_receding,False
77,114,614,656,orange,robust_receding,False
78,114,615,656,orange,robust_receding,False
79,114,616,656,orange,robust_receding,False
80,114,617,656,orange,robust_receding,False
81,114,618,656,orange,robust_receding,False
82,114,619,656,orange,robust_receding,False
83,114,620,656,orange,robust_receding,False
84,114,621,656,orange,robust_receding,False
85,114,622,656,orange,robust_receding,False
86,114,623,656,orange,robust_receding,False
87,114,624,656,orange,robust_receding,False
88,114,625,656,orange,robust_receding,False
89,114,626,656,orange,robust_receding,False
91,114,628,656,orange,robust_receding,False
92,114,629,656,orange,robust_receding,False
94,114,631,656,orange,robust_receding,False
95,114,632,656,orange,robust_receding,False
96,114,633,656,orange,robust_receding,False
97,114,634,656,orange,robust_receding,False
98,114,635,656,orange,robust_receding,False
99,114,636,656,orange,robust_receding,False
100,114,637,656,orange,robust_receding,False
101,114,638,656,orange,robust_receding,False
102,114,639,656,orange,robust_receding,False
103,114,640,656,orange,robust_receding,False
104,114,641,656,orange,robust_receding,False
105,114,642,656,orange,robust_receding,False
106,114,643,656,orange,robust_receding,False
107,114,644,656,orange,robust_receding,False
108,114,645,656,orange,robust_receding,False
109,114,646,656,orange,robust_receding,False
110,114,647,656,orange,robust_receding,False
112,114,649,656,yellow,robust_receding,False
113,114,650,656,yellow,robust_receding,False
74,115,611,657,orange,robust_receding,False
75,115,612,657,orange,robust_receding,False
76,115,613,657,orange,robust_receding,False
77,115,614,657,orange,robust_receding,False
78,115,615,657,orange,robust_receding,False
79,115,616,657,orange,robust_receding,False
80,115,617,657,orange,robust_receding,False
82,115,619,657,orange,robust_receding,False
83,115,620,657,orange,robust_receding,False
85,115,622,657,orange,robust_receding,False
86,115,623,657,orange,robust_receding,False
88,115,625,657,orange,robust_receding,False
89,115,626,657,orange,robust_receding,False
90,115,627,657,orange,robust_receding,False
91,115,628,657,orange,robust_receding,False
92,115,629,657,orange,robust_receding,False
93,115,630,657,orange,robust_receding,False
103,115,640,657,orange,robust_receding,False
104,115,641,657,orange,robust_receding,False
105,115,642,657,orange,robust_receding,False
107,115,644,657,orange,robust_receding,False
108,115,645,657,orange,robust_receding,False
109,115,646,657,orange,robust_receding,False
112,115,649,657,yellow,robust_receding,False
71,116,608,658,yellow,robust_receding,False
72,116,609,658,yellow,robust_receding,False
73,116,610,658,yellow,robust_receding,False
74,116,611,658,orange,robust_receding,False
75,116,612,658,orange,robust_receding,False
76,116,613,658,orange,robust_receding,False
78,116,615,658,orange,robust_receding,False
79,116,616,658,orange,robust_receding,False
80,116,617,658,orange,robust_receding,False
81,116,618,658,orange,robust_receding,False
82,116,619,658,orange,robust_receding,False
83,116,620,658,orange,robust_receding,False
84,116,621,658,orange,robust_receding,False
85,116,622,658,orange,robust_receding,False
86,116,623,658,orange,robust_receding,False
87,116,624,658,orange,robust_receding,False
88,116,625,658,orange,robust_receding,False
89,116,626,658,orange,robust_receding,False
90,116,627,658,orange,robust_receding,False
91,116,628,658,orange,robust_receding,False
92,116,629,658,orange,robust_receding,False
94,116,631,658,red,robust_receding,False
95,116,632,658,red,robust_receding,False
96,116,633,658,red,robust_receding,False
104,116,641,658,orange,robust_receding,False
105,116,642,658,orange,robust_receding,False
106,116,643,658,orange,robust_receding,False
107,116,644,658,orange,robust_receding,False
108,116,645,658,orange,robust_receding,False
109,116,646,658,orange,robust_receding,False
110,116,647,658,orange,robust_receding,False
111,116,648,658,orange,robust_receding,False
112,116,649,658,orange,robust_receding,False
113,116,650,658,orange,robust_receding,False
71,117,608,659,yellow,robust_receding,False
72,117,609,659,yellow,robust_receding,False
74,117,611,659,orange,robust_receding,False
75,117,612,659,orange,robust_receding,False
76,117,613,659,orange,robust_receding,False
77,117,614,659,orange,robust_receding,False
78,117,615,659,orange,robust_receding,False
79,117,616,659,orange,robust_receding,False
80,117,617,659,orange,robust_receding,False
81,117,618,659,orange,robust_receding,False
82,117,619,659,orange,robust_receding,False
83,117,620,659,orange,robust_receding,False
84,117,621,659,orange,robust_receding,False
85,117,622,659,orange,robust_receding,False
86,117,623,659,orange,robust_receding,False
87,117,624,659,orange,robust_receding,False
88,117,625,659,orange,robust_receding,False
89,117,626,659,orange,robust_receding,False
90,117,627,659,orange,robust_receding,False
91,117,628,659,orange,robust_receding,False
92,117,629,659,orange,robust_receding,False
94,117,631,659,red,robust_receding,False
95,117,632,659,red,robust_receding,False
96,117,633,659,red,robust_receding,False
103,117,640,659,orange,robust_receding,False
104,117,641,659,orange,robust_receding,False
105,117,642,659,orange,robust_receding,False
106,117,643,659,orange,robust_receding,False
107,117,644,659,orange,robust_receding,False
108,117,645,659,orange,robust_receding,False
109,117,646,659,orange,robust_receding,False
110,117,647,659,orange,robust_receding,False
111,117,648,659,orange,robust_receding,False
112,117,649,659,orange,robust_receding,False
113,117,650,659,orange,robust_receding,False
75,118,612,660,orange,robust_receding,False
76,118,613,660,orange,robust_receding,False
77,118,614,660,orange,robust_receding,False
78,118,615,660,orange,robust_receding,False
79,118,616,660,orange,robust_receding,False
80,118,617,660,orange,robust_receding,False
81,118,618,660,orange,robust_receding,False
82,118,619,660,orange,robust_receding,False
83,118,620,660,orange,robust_receding,False
84,118,621,660,orange,robust_receding,False
85,118,622,660,orange,robust_receding,False
86,118,623,660,orange,robust_receding,False
87,118,624,660,orange,robust_receding,False
88,118,625,660,orange,robust_receding,False
89,118,626,660,orange,robust_receding,False
90,118,627,660,orange,robust_receding,False
104,118,641,660,orange,robust_receding,False
105,118,642,660,orange,robust_receding,False
106,118,643,660,orange,robust_receding,False
107,118,644,660,orange,robust_receding,False
71,119,608,661,orange,robust_receding,False
73,119,610,661,orange,robust_receding,False
74,119,611,661,orange,robust_receding,False
75,119,612,661,orange,robust_receding,False
76,119,613,661,orange,robust_receding,False
77,119,614,661,orange,robust_receding,False
78,119,615,661,orange,robust_receding,False
79,119,616,661,orange,robust_receding,False
80,119,617,661,orange,robust_receding,False
82,119,619,661,orange,robust_receding,False
83,119,620,661,orange,robust_receding,False
85,119,622,661,orange,robust_receding,False
86,119,623,661,orange,robust_receding,False
87,119,624,661,orange,robust_receding,False
88,119,625,661,orange,robust_receding,False
89,119,626,661,orange,robust_receding,False
90,119,627,661,orange,robust_receding,False
91,119,628,661,red,robust_receding,False
92,119,629,661,red,robust_receding,False
103,119,640,661,orange,robust_receding,False
104,119,641,661,orange,robust_receding,False
105,119,642,661,orange,robust_receding,False
106,119,643,661,orange,robust_receding,False
72,120,609,662,orange,robust_receding,False
73,120,610,662,orange,robust_receding,False
74,120,611,662,orange,robust_receding,False
75,120,612,662,orange,robust_receding,False
76,120,613,662,orange,robust_receding,False
77,120,614,662,orange,robust_receding,False
78,120,615,662,orange,robust_receding,False
79,120,616,662,orange,robust_receding,False
80,120,617,662,orange,robust_receding,False
81,120,618,662,orange,robust_receding,False
82,120,619,662,orange,robust_receding,False
83,120,620,662,orange,robust_receding,False
84,120,621,662,orange,robust_receding,False
85,120,622,662,orange,robust_receding,False
86,120,623,662,orange,robust_receding,False
88,120,625,662,orange,robust_receding,False
89,120,626,662,orange,robust_receding,False
90,120,627,662,orange,robust_receding,False
91,120,628,662,red,robust_receding,False
92,120,629,662,red,robust_receding,False
103,120,640,662,orange,robust_receding,False
104,120,641,662,orange,robust_receding,False
105,120,642,662,orange,robust_receding,False
106,120,643,662,orange,robust_receding,False
107,120,644,662,orange,robust_receding,False
71,121,608,663,orange,robust_receding,False
72,121,609,663,orange,robust_receding,False
73,121,610,663,orange,robust_receding,False
74,121,611,663,orange,robust_receding,False
75,121,612,663,orange,robust_receding,False
76,121,613,663,orange,robust_receding,False
77,121,614,663,orange,robust_receding,False
79,121,616,663,orange,robust_receding,False
80,121,617,663,orange,robust_receding,False
81,121,618,663,orange,robust_receding,False
82,121,619,663,orange,robust_receding,False
83,121,620,663,orange,robust_receding,False
84,121,621,663,orange,robust_receding,False
85,121,622,663,orange,robust_receding,False
86,121,623,663,orange,robust_receding,False
87,121,624,663,orange,robust_receding,False
91,121,628,663,red,robust_receding,False
92,121,629,663,red,robust_receding,False
71,122,608,664,orange,robust_receding,False
72,122,609,664,orange,robust_receding,False
73,122,610,664,orange,robust_receding,False
74,122,611,664,orange,robust_receding,False
75,122,612,664,orange,robust_receding,False
76,122,613,664,orange,robust_receding,False
77,122,614,664,orange,robust_receding,False
78,122,615,664,orange,robust_receding,False
79,122,616,664,orange,robust_receding,False
80,122,617,664,orange,robust_receding,False
81,122,618,664,orange,robust_receding,False
82,122,619,664,orange,robust_receding,False
83,122,620,664,orange,robust_receding,False
84,122,621,664,orange,robust_receding,False
85,122,622,664,orange,robust_receding,False
86,122,623,664,orange,robust_receding,False
87,122,624,664,orange,robust_receding,False
89,122,626,664,red,robust_receding,False
90,122,627,664,red,robust_receding,False
91,122,628,664,red,robust_receding,False
92,122,629,664,red,robust_receding,False
71,123,608,665,orange,robust_receding,False
72,123,609,665,orange,robust_receding,False
73,123,610,665,orange,robust_receding,False
74,123,611,665,orange,robust_receding,False
75,123,612,665,orange,robust_receding,False
76,123,613,665,orange,robust_receding,False
77,123,614,665,orange,robust_receding,False
78,123,615,665,orange,robust_receding,False
79,123,616,665,orange,robust_receding,False
80,123,617,665,orange,robust_receding,False
81,123,618,665,orange,robust_receding,False
82,123,619,665,orange,robust_receding,False
84,123,621,665,orange,robust_receding,False
85,123,622,665,orange,robust_receding,False
86,123,623,665,orange,robust_receding,False
87,123,624,665,orange,robust_receding,False
89,123,626,665,red,robust_receding,False
90,123,627,665,red,robust_receding,False
91,123,628,665,red,robust_receding,False
92,123,629,665,red,robust_receding,False
74,124,611,666,orange,robust_receding,False
76,124,613,666,orange,robust_receding,False
77,124,614,666,orange,robust_receding,False
78,124,615,666,orange,robust_receding,False
79,124,616,666,orange,robust_receding,False
81,124,618,666,orange,robust_receding,False
82,124,619,666,orange,robust_receding,False
83,124,620,666,orange,robust_receding,False
84,124,621,666,orange,robust_receding,False
85,124,622,666,orange,robust_receding,False
86,124,623,666,orange,robust_receding,False
87,124,624,666,orange,robust_receding,False
89,124,626,666,red,robust_receding,False
90,124,627,666,red,robust_receding,False
91,124,628,666,red,robust_receding,False
92,124,629,666,red,robust_receding,False
93,124,630,666,red,robust_receding,False
74,125,611,667,orange,robust_receding,False
75,125,612,667,orange,robust_receding,False
76,125,613,667,orange,robust_receding,False
77,125,614,667,orange,robust_receding,False
78,125,615,667,orange,robust_receding,False
79,125,616,667,orange,robust_receding,False
80,125,617,667,orange,robust_receding,False
81,125,618,667,orange,robust_receding,False
82,125,619,667,orange,robust_receding,False
83,125,620,667,orange,robust_receding,False
84,125,621,667,orange,robust_receding,False
85,125,622,667,orange,robust_receding,False
86,125,623,667,orange,robust_receding,False
87,125,624,667,orange,robust_receding,False
89,125,626,667,red,robust_receding,False
90,125,627,667,red,robust_receding,False
91,125,628,667,red,robust_receding,False
92,125,629,667,red,robust_receding,False
93,125,630,667,red,robust_receding,False
94,125,631,667,red,robust_receding,False
95,125,632,667,red,robust_receding,False
96,125,633,667,red,robust_receding,False
97,125,634,667,red,robust_receding,False
98,125,635,667,red,robust_receding,False
74,126,611,668,orange,robust_receding,False
75,126,612,668,orange,robust_receding,False
76,126,613,668,orange,robust_receding,False
77,126,614,668,orange,robust_receding,False
78,126,615,668,orange,robust_receding,False
79,126,616,668,orange,robust_receding,False
80,126,617,668,orange,robust_receding,False
81,126,618,668,orange,robust_receding,False
82,126,619,668,orange,robust_receding,False
83,126,620,668,orange,robust_receding,False
84,126,621,668,orange,robust_receding,False
85,126,622,668,orange,robust_receding,False
86,126,623,668,orange,robust_receding,False
87,126,624,668,orange,robust_receding,False
89,126,626,668,red,robust_receding,False
90,126,627,668,red,robust_receding,False
91,126,628,668,red,robust_receding,False
92,126,629,668,red,robust_receding,False
93,126,630,668,red,robust_receding,False
94,126,631,668,red,robust_receding,False
95,126,632,668,red,robust_receding,False
96,126,633,668,red,robust_receding,False
97,126,634,668,red,robust_receding,False
98,126,635,668,red,robust_receding,False
74,127,611,669,orange,robust_receding,False
75,127,612,669,orange,robust_receding,False
76,127,613,669,orange,robust_receding,False
77,127,614,669,orange,robust_receding,False
79,127,616,669,orange,robust_receding,False
80,127,617,669,orange,robust_receding,False
81,127,618,669,orange,robust_receding,False
82,127,619,669,orange,robust_receding,False
83,127,620,669,orange,robust_receding,False
84,127,621,669,orange,robust_receding,False
85,127,622,669,orange,robust_receding,False
86,127,623,669,orange,robust_receding,False
87,127,624,669,orange,robust_receding,False
89,127,626,669,red,robust_receding,False
90,127,627,669,red,robust_receding,False
91,127,628,669,red,robust_receding,False
92,127,629,669,red,robust_receding,False
93,127,630,669,red,robust_receding,False
94,127,631,669,red,robust_receding,False
95,127,632,669,red,robust_receding,False
96,127,633,669,red,robust_receding,False
97,127,634,669,red,robust_receding,False
98,127,635,669,red,robust_receding,False
75,128,612,670,orange,robust_receding,False
76,128,613,670,orange,robust_receding,False
77,128,614,670,orange,robust_receding,False
78,128,615,670,orange,robust_receding,False
79,128,616,670,orange,robust_receding,False
80,128,617,670,orange,robust_receding,False
82,128,619,670,orange,robust_receding,False
83,128,620,670,orange,robust_receding,False
84,128,621,670,orange,robust_receding,False
85,128,622,670,orange,robust_receding,False
86,128,623,670,orange,robust_receding,False
87,128,624,670,orange,robust_receding,False
89,128,626,670,red,robust_receding,False
90,128,627,670,red,robust_receding,False
91,128,628,670,red,robust_receding,False
92,128,629,670,red,robust_receding,False
93,128,630,670,red,robust_receding,False
94,128,631,670,red,robust_receding,False
95,128,632,670,red,robust_receding,False
96,128,633,670,red,robust_receding,False
97,128,634,670,red,robust_receding,False
98,128,635,670,red,robust_receding,False
99,128,636,670,red,robust_receding,False
100,128,637,670,red,robust_receding,False
