baseline_id,model_id,galaxy,n_points,rmse_model_kms,rmse_zero_kms,delta_rmse_model_minus_zero_kms,model_beats_zero,mean_required_u_kms,mean_predicted_u_kms
mond_fixed,morphology_proxy,UGC04499,9,4.61319782105,8.98502207234,-4.37182425129,True,-8.25384621664,-4.72867628567
mond_fixed,morphology_proxy,UGC05414,6,3.11241366186,8.26188438193,-5.14947072006,True,-8.22490329076,-5.81179552239
mond_fixed,morphology_proxy,UGC05716,12,5.14918766778,5.60564760632,-0.45645993854,True,-1.27376686648,-3.78619177438
mond_fixed,morphology_proxy,UGC05829,11,4.86348967356,8.60690583779,-3.74341616423,True,-6.0023199223,-5.23374068402
mond_fixed,morphology_proxy,UGC05986,15,20.1038131283,15.0593011046,5.04451202366,False,12.8450182826,-5.25345816525
mond_fixed,morphology_proxy,UGC06818,8,11.2999759311,13.6636221572,-2.36364622615,True,-10.7031095583,-4.57550386142
mond_fixed,morphology_proxy,UGC06917,11,8.62347967482,4.61507974074,4.00839993408,False,2.4087024854,-5.27928935077
mond_fixed,morphology_proxy,UGC06983,17,11.2545461027,9.14897162402,2.10557447868,False,4.29630099672,-4.42218706426
mond_fixed,morphology_proxy,UGC07151,11,3.59396357499,5.61595156847,-2.02198799348,True,-3.63358165859,-4.48553766341
mond_fixed,morphology_proxy,UGC07261,7,6.46707422645,4.6168187434,1.85025548305,False,-0.276142060179,-5.69657342401
mond_fixed,morphology_proxy,UGC07577,9,8.73103110087,13.1257661877,-4.39473508682,True,-12.3640255608,-4.36612758289
mond_fixed,morphology_proxy,UGC07603,12,10.3359377951,6.81565756724,3.52028022783,False,4.93008994023,-3.89961000548
mond_fixed,morphology_proxy,UGC08699,41,15.380156015,13.4781673011,1.90198871395,False,4.51526886781,-3.78855641878
mond_fixed,morphology_proxy,UGC11914,65,35.1381652662,30.1976255554,4.94053971081,False,28.4146652095,-5.13526574423
mond_fixed,morphology_proxy,UGC12506,31,41.3595880228,38.122710351,3.23687767181,False,30.6563789721,-5.13124166606
mond_fixed,morphology_proxy,UGCA444,36,2.70528659458,4.92757145042,-2.22228485584,True,-4.18117112529,-3.27703696297
mond_fixed,morphology_plus_distance,CamB,9,11.9716360612,15.6235241636,-3.65188810234,True,-15.2680887393,-3.69585060995
mond_fixed,morphology_plus_distance,ESO116-G012,15,13.3882664905,9.10866749397,4.2795989965,False,6.66340956587,-4.54417593108
mond_fixed,morphology_plus_distance,F561-1,6,25.8545524964,32.526021423,-6.67146892654,True,-30.6037684047,-6.40114250329
mond_fixed,morphology_plus_distance,F563-1,17,22.3842350136,18.4456886836,3.93854632998,False,15.0143957452,-4.8919586266
mond_fixed,morphology_plus_distance,F568-1,12,34.9920146516,29.9741920645,5.0178225871,False,26.3962162889,-5.40399753817
mond_fixed,morphology_plus_distance,IC2574,34,9.47035403021,13.5131703068,-4.04281627663,True,-13.2801248996,-4.07859953916
mond_fixed,morphology_plus_distance,IC4202,32,26.4762927392,26.1280353748,0.34825736445,False,-4.09746751578,-5.85728288433
mond_fixed,morphology_plus_distance,NGC0024,29,23.7863431031,20.6526241692,3.13371893396,False,19.2184775832,-3.29526040901
mond_fixed,morphology_plus_distance,NGC2683,11,11.6783417905,14.1510198847,-2.47267809416,True,-8.15082702699,-4.13642904913
mond_fixed,morphology_plus_distance,NGC3726,12,22.7157617296,26.3253525031,-3.60959077351,True,-24.3765924448,-4.4165548844
mond_fixed,morphology_plus_distance,NGC3949,7,8.43054348309,11.2979077692,-2.86736428611,True,-9.03891456197,-6.59151572457
mond_fixed,morphology_plus_distance,NGC3972,10,10.9211365644,6.77474857572,4.14638798865,False,3.49245524229,-5.20754032444
mond_fixed,morphology_plus_distance,NGC4013,36,11.6301931356,14.3342275693,-2.70403443376,True,-11.6526486052,-4.62443103541
mond_fixed,morphology_plus_distance,NGC4088,12,37.2906559066,42.1838630673,-4.89320716066,True,-41.2137246847,-5.04307566146
mond_fixed,morphology_plus_distance,NGC4183,23,7.70605921118,10.3549950933,-2.64893588212,True,-6.13375365724,-3.98898717666
mond_fixed,morphology_plus_distance,NGC4214,14,19.1354316731,15.2788822769,3.85654939618,False,14.3701155278,-3.96581656916
mond_fixed,morphology_plus_distance,NGC4389,6,42.5944601187,48.5011080323,-5.90664791351,True,-47.9931284925,-6.19656448785
mond_fixed,morphology_plus_distance,NGC5907,19,17.2020243764,18.5953739594,-1.39334958297,True,-4.34980464356,-4.51685976418
mond_fixed,morphology_plus_distance,NGC5985,33,73.9682567031,69.4036270595,4.56462964366,False,66.6870181593,-5.05816672666
mond_fixed,morphology_plus_distance,NGC6789,4,20.5352848321,15.3962465508,5.13903828127,False,12.280312744,-5.10940193953
mond_fixed,morphology_plus_distance,NGC6946,58,12.8695978792,17.7281488931,-4.85855101387,True,-16.9423604066,-5.14855090314
mond_fixed,morphology_plus_distance,NGC7331,36,25.9586324733,29.3116978909,-3.35306541757,True,-26.4519738949,-4.53030316616
mond_fixed,morphology_plus_distance,UGC00731,12,11.4080629994,11.4668275502,-0.058764550808,True,1.33977588419,-4.38867504263
mond_fixed,morphology_plus_distance,UGC00891,5,5.58096708616,7.68208181519,-2.10111472902,True,-6.72066731945,-4.9361228316
mond_fixed,morphology_plus_distance,UGC02023,5,8.63546002585,13.9798370611,-5.34437703522,True,-13.4524527211,-6.51574523431
mond_fixed,morphology_plus_distance,UGC02259,8,17.7412811758,13.6614424112,4.07983876465,False,12.5665613162,-4.69376609252
mond_fixed,morphology_plus_distance,UGC03580,47,24.710470422,27.172709352,-2.46223893004,True,-22.8705007897,-3.26719671833
mond_fixed,morphology_plus_distance,UGC04305,22,22.4053161849,26.5883649538,-4.18304876893,True,-23.8975683262,-4.10533453204
mond_fixed,morphology_plus_distance,UGC04499,9,4.51801541772,8.98502207234,-4.46700665462,True,-8.25384621664,-4.82000565691
mond_fixed,morphology_plus_distance,UGC05414,6,3.19483161711,8.26188438193,-5.06705276481,True,-8.22490329076,-5.87248479506
mond_fixed,morphology_plus_distance,UGC05716,12,5.07093033055,5.60564760632,-0.534717275765,True,-1.27376686648,-3.94502137664
mond_fixed,morphology_plus_distance,UGC05829,11,4.71785783454,8.60690583779,-3.88904800325,True,-6.0023199223,-5.2142465205
mond_fixed,morphology_plus_distance,UGC05986,15,20.1282470622,15.0593011046,5.06894595759,False,12.8450182826,-5.22398204896
mond_fixed,morphology_plus_distance,UGC06818,8,11.3452640988,13.6636221572,-2.31835805849,True,-10.7031095583,-4.6953762029
mond_fixed,morphology_plus_distance,UGC06917,11,8.69293281337,4.61507974074,4.07785307263,False,2.4087024854,-5.34477518118
mond_fixed,morphology_plus_distance,UGC06983,17,11.2357417558,9.14897162402,2.08677013175,False,4.29630099672,-4.44368673274
mond_fixed,morphology_plus_distance,UGC07151,11,3.56037107122,5.61595156847,-2.05558049725,True,-3.63358165859,-4.34321986817
mond_fixed,morphology_plus_distance,UGC07261,7,6.46868612941,4.6168187434,1.851867386,False,-0.276142060179,-5.8123683284
mond_fixed,morphology_plus_distance,UGC07577,9,9.00476127572,13.1257661877,-4.12100491198,True,-12.3640255608,-4.08028372793
mond_fixed,morphology_plus_distance,UGC07603,12,10.3625367163,6.81565756724,3.54687914902,False,4.93008994023,-3.84530455603
mond_fixed,morphology_plus_distance,UGC08699,41,15.4885384694,13.4781673011,2.0103711683,False,4.51526886781,-3.84715230921
mond_fixed,morphology_plus_distance,UGC11914,65,35.151996233,30.1976255554,4.95437067769,False,28.4146652095,-5.13304794155
mond_fixed,morphology_plus_distance,UGC12506,31,41.4603739363,38.122710351,3.33766358534,False,30.6563789721,-5.32611778084
mond_fixed,morphology_plus_distance,UGCA444,36,2.88987070411,4.92757145042,-2.03770074631,True,-4.18117112529,-2.80972823267
mond_fixed,morphology_plus_orientation,CamB,9,13.7706025384,15.6235241636,-1.85292162514,True,-15.2680887393,-2.3075120564
mond_fixed,morphology_plus_orientation,ESO116-G012,15,9.36645133729,9.10866749397,0.257783843327,False,6.66340956587,-1.09268495135
mond_fixed,morphology_plus_orientation,F561-1,6,11.9847628709,32.526021423,-20.541258552,True,-30.6037684047,-19.2888272417
mond_fixed,morphology_plus_orientation,F563-1,17,21.0244188039,18.4456886836,2.57873012024,False,15.0143957452,-3.20054965567
mond_fixed,morphology_plus_orientation,F568-1,12,35.9718520454,29.9741920645,5.99765998088,False,26.3962162889,-5.52079690239
mond_fixed,morphology_plus_orientation,IC2574,34,6.05408494786,13.5131703068,-7.45908535898,True,-13.2801248996,-7.91877399556
mond_fixed,morphology_plus_orientation,IC4202,32,26.6922045095,26.1280353748,0.564169134677,False,-4.09746751578,-13.6646904379
mond_fixed,morphology_plus_orientation,NGC0024,29,21.4533652298,20.6526241692,0.800741060656,False,19.2184775832,-0.845504943309
mond_fixed,morphology_plus_orientation,NGC2683,11,14.7887319325,14.1510198847,0.63771204784,False,-8.15082702699,-4.78755191604
mond_fixed,morphology_plus_orientation,NGC3726,12,19.8239033422,26.3253525031,-6.50144916097,True,-24.3765924448,-10.1423993662
mond_fixed,morphology_plus_orientation,NGC3949,7,11.9892443854,11.2979077692,0.691336616156,False,-9.03891456197,-16.0467142819
mond_fixed,morphology_plus_orientation,NGC3972,10,6.60278338547,6.77474857572,-0.171965190245,True,3.49245524229,-0.371698397579
mond_fixed,morphology_plus_orientation,NGC4013,36,9.79080050631,14.3342275693,-4.54342706301,True,-11.6526486052,-6.47167025869
mond_fixed,morphology_plus_orientation,NGC4088,12,37.4417348752,42.1838630673,-4.74212819211,True,-41.2137246847,-4.94885349746
mond_fixed,morphology_plus_orientation,NGC4183,23,10.0099487859,10.3549950933,-0.345046307359,True,-6.13375365724,-0.194870104102
mond_fixed,morphology_plus_orientation,NGC4214,14,16.8023054664,15.2788822769,1.52342318948,False,14.3701155278,-1.55737748818
mond_fixed,morphology_plus_orientation,NGC4389,6,32.1847271268,48.5011080323,-16.3163809055,True,-47.9931284925,-16.9430590162
mond_fixed,morphology_plus_orientation,NGC5907,19,15.9532575362,18.5953739594,-2.64211642325,True,-4.34980464356,-5.75455830997
mond_fixed,morphology_plus_orientation,NGC5985,33,69.4674919463,69.4036270595,0.0638648867785,False,66.6870181593,-0.625164355232
mond_fixed,morphology_plus_orientation,NGC6789,4,19.2342577706,15.3962465508,3.83801121982,False,12.280312744,-5.07125279713
mond_fixed,morphology_plus_orientation,NGC6946,58,15.3325182552,17.7281488931,-2.39563063786,True,-16.9423604066,-2.25527163326
mond_fixed,morphology_plus_orientation,NGC7331,36,27.2499886645,29.3116978909,-2.06170922644,True,-26.4519738949,-3.53039716515
mond_fixed,morphology_plus_orientation,UGC00731,12,9.99363337215,11.4668275502,-1.47319417808,True,1.33977588419,-3.99406239402
mond_fixed,morphology_plus_orientation,UGC00891,5,5.50478676181,7.68208181519,-2.17729505337,True,-6.72066731945,-8.05900576725
mond_fixed,morphology_plus_orientation,UGC02023,5,7.63677841579,13.9798370611,-6.34305864528,True,-13.4524527211,-10.5329954578
mond_fixed,morphology_plus_orientation,UGC02259,8,19.2423718159,13.6614424112,5.58092940479,False,12.5665613162,-6.33654007472
mond_fixed,morphology_plus_orientation,UGC03580,47,21.4212649033,27.172709352,-5.75144444875,True,-22.8705007897,-6.53744904855
mond_fixed,morphology_plus_orientation,UGC04305,22,14.0253577027,26.5883649538,-12.5630072511,True,-23.8975683262,-12.4823370761
mond_fixed,morphology_plus_orientation,UGC04499,9,9.25336189443,8.98502207234,0.268339822092,False,-8.25384621664,0.59051962625
mond_fixed,morphology_plus_orientation,UGC05414,6,4.24453424286,8.26188438193,-4.01735013907,True,-8.22490329076,-4.18221449286
mond_fixed,morphology_plus_orientation,UGC05716,12,4.30592494153,5.60564760632,-1.29972266479,True,-1.27376686648,-2.90149227838
mond_fixed,morphology_plus_orientation,UGC05829,11,4.35134950951,8.60690583779,-4.25555632828,True,-6.0023199223,-10.0479962315
mond_fixed,morphology_plus_orientation,UGC05986,15,29.061078346,15.0593011046,14.0017772414,False,12.8450182826,-14.7254848748
mond_fixed,morphology_plus_orientation,UGC06818,8,9.85268946557,13.6636221572,-3.81093269167,True,-10.7031095583,-7.41379386688
mond_fixed,morphology_plus_orientation,UGC06917,11,6.87070129384,4.61507974074,2.2556215531,False,2.4087024854,-3.11544301752
mond_fixed,morphology_plus_orientation,UGC06983,17,6.42681539577,9.14897162402,-2.72215622825,True,4.29630099672,1.0257063277
mond_fixed,morphology_plus_orientation,UGC07151,11,9.42140433759,5.61595156847,3.80545276912,False,-3.63358165859,3.11673482706
mond_fixed,morphology_plus_orientation,UGC07261,7,10.1568546424,4.6168187434,5.54003589903,False,-0.276142060179,-9.89807424568
mond_fixed,morphology_plus_orientation,UGC07577,9,7.84602644669,13.1257661877,-5.279739741,True,-12.3640255608,-4.98536297989
mond_fixed,morphology_plus_orientation,UGC07603,12,2.55398417497,6.81565756724,-4.26167339227,True,4.93008994023,4.9838625649
mond_fixed,morphology_plus_orientation,UGC08699,41,16.3344786631,13.4781673011,2.85631136197,False,4.51526886781,-7.68665837739
mond_fixed,morphology_plus_orientation,UGC11914,65,33.308664698,30.1976255554,3.11103914263,False,28.4146652095,-3.21457208657
mond_fixed,morphology_plus_orientation,UGC12506,31,50.1079230488,38.122710351,11.9852126978,False,30.6563789721,-17.3547353147
mond_fixed,morphology_plus_orientation,UGCA444,36,3.63803959064,4.92757145042,-1.28953185978,True,-4.18117112529,-4.76267122038
mond_fixed,combined,CamB,9,12.1397161299,15.6235241636,-3.48380803371,True,-15.2680887393,-3.52469842239
mond_fixed,combined,ESO116-G012,15,11.2308491794,9.10866749397,2.12218168541,False,6.66340956587,-2.23685816121
mond_fixed,combined,F561-1,6,15.5867742866,32.526021423,-16.9392471364,True,-30.6037684047,-16.1483311786
mond_fixed,combined,F563-1,17,20.8608484533,18.4456886836,2.41515976961,False,15.0143957452,-3.30324776482
mond_fixed,combined,F568-1,12,34.9915486882,29.9741920645,5.01735662364,False,26.3962162889,-5.11324666831
mond_fixed,combined,IC2574,34,7.52565155428,13.5131703068,-5.98751875256,True,-13.2801248996,-6.16038615494
mond_fixed,combined,IC4202,32,26.5223055461,26.1280353748,0.394270171292,False,-4.09746751578,-8.83898379228
mond_fixed,combined,NGC0024,29,21.4916131315,20.6526241692,0.838988962284,False,19.2184775832,-0.885922068647
mond_fixed,combined,NGC2683,11,12.2724509551,14.1510198847,-1.87856892962,True,-8.15082702699,-5.25016730968
mond_fixed,combined,NGC3726,12,20.3477559334,26.3253525031,-5.97759656973,True,-24.3765924448,-7.89976995318
mond_fixed,combined,NGC3949,7,10.2009722474,11.2979077692,-1.09693552182,True,-9.03891456197,-13.10822879
mond_fixed,combined,NGC3972,10,9.34188060155,6.77474857572,2.56713202583,False,3.49245524229,-3.4404293517
mond_fixed,combined,NGC4013,36,10.0884201557,14.3342275693,-4.24580741366,True,-11.6526486052,-7.72721031403
mond_fixed,combined,NGC4088,12,37.9972361461,42.1838630673,-4.18662692121,True,-41.2137246847,-4.33592484983
mond_fixed,combined,NGC4183,23,9.116695999,10.3549950933,-1.2382990943,True,-6.13375365724,-1.46692985703
mond_fixed,combined,NGC4214,14,18.1059734936,15.2788822769,2.82709121668,False,14.3701155278,-2.90154473357
mond_fixed,combined,NGC4389,6,33.6359985541,48.5011080323,-14.8651094782,True,-47.9931284925,-15.7599647319
mond_fixed,combined,NGC5907,19,17.4915937818,18.5953739594,-1.10378017763,True,-4.34980464356,-2.39707177103
mond_fixed,combined,NGC5985,33,73.3273102946,69.4036270595,3.9236832351,False,66.6870181593,-4.56959609216
mond_fixed,combined,NGC6789,4,21.0272160614,15.3962465508,5.63096951056,False,12.280312744,-5.74784129707
mond_fixed,combined,NGC6946,58,14.1173159337,17.7281488931,-3.61083295939,True,-16.9423604066,-3.70901847074
mond_fixed,combined,NGC7331,36,27.115011443,29.3116978909,-2.19668644787,True,-26.4519738949,-3.18760513379
mond_fixed,combined,UGC00731,12,10.0893721928,11.4668275502,-1.37745535741,True,1.33977588419,-2.32057206367
mond_fixed,combined,UGC00891,5,6.19221935146,7.68208181519,-1.48986246373,True,-6.72066731945,-7.36159871494
mond_fixed,combined,UGC02023,5,7.73876682278,13.9798370611,-6.24107023829,True,-13.4524527211,-9.9304441126
mond_fixed,combined,UGC02259,8,19.3781804688,13.6614424112,5.71673805765,False,12.5665613162,-6.51197448296
mond_fixed,combined,UGC03580,47,22.4497294776,27.172709352,-4.72297987436,True,-22.8705007897,-6.08037519019
mond_fixed,combined,UGC04305,22,16.7040849318,26.5883649538,-9.884280022,True,-23.8975683262,-9.83400747248
mond_fixed,combined,UGC04499,9,6.96031606751,8.98502207234,-2.02470600483,True,-8.25384621664,-1.89867072971
mond_fixed,combined,UGC05414,6,4.3753776512,8.26188438193,-3.88650673073,True,-8.22490329076,-4.56420082177
mond_fixed,combined,UGC05716,12,4.83776426914,5.60564760632,-0.767883337178,True,-1.27376686648,-4.00993050366
mond_fixed,combined,UGC05829,11,3.28463144158,8.60690583779,-5.32227439621,True,-6.0023199223,-7.76757575269
mond_fixed,combined,UGC05986,15,25.2418374624,15.0593011046,10.1825363578,False,12.8450182826,-10.5486240101
mond_fixed,combined,UGC06818,8,10.4441057467,13.6636221572,-3.21951641058,True,-10.7031095583,-7.42838388636
mond_fixed,combined,UGC06917,11,7.5167527387,4.61507974074,2.90167299796,False,2.4087024854,-3.94593651219
mond_fixed,combined,UGC06983,17,8.94165464805,9.14897162402,-0.207316975972,True,4.29630099672,-1.83622212428
mond_fixed,combined,UGC07151,11,5.08850113814,5.61595156847,-0.527450430327,True,-3.63358165859,-0.70469355197
mond_fixed,combined,UGC07261,7,8.87312516364,4.6168187434,4.25630642024,False,-0.276142060179,-8.77159609494
mond_fixed,combined,UGC07577,9,7.81315368504,13.1257661877,-5.31261250266,True,-12.3640255608,-5.12406370176
mond_fixed,combined,UGC07603,12,5.74793447355,6.81565756724,-1.06772309369,True,4.93008994023,1.10630849314
mond_fixed,combined,UGC08699,41,16.7188822544,13.4781673011,3.24071495333,False,4.51526886781,-6.50650470753
mond_fixed,combined,UGC11914,65,33.5173846123,30.1976255554,3.31975905693,False,28.4146652095,-3.47816195708
mond_fixed,combined,UGC12506,31,46.246663266,38.122710351,8.12395291497,False,30.6563789721,-11.8347995371
mond_fixed,combined,UGCA444,36,3.02864922158,4.92757145042,-1.89892222884,True,-4.18117112529,-2.78916659259
