radius_kpc,vstar_total_primary_km_s,v2_star_primary_km2_s2,v2_h2_alpha3.20_h0.1_km2_s2,vbar_alpha3.20_h0.1_km_s,v2_h2_alpha3.20_h0.3_km2_s2,vbar_alpha3.20_h0.3_km_s,v2_h2_alpha3.20_h0.5_km2_s2,vbar_alpha3.20_h0.5_km_s,v2_h2_alpha4.35_h0.1_km2_s2,vbar_alpha4.35_h0.1_km_s,v2_h2_alpha4.35_h0.3_km2_s2,vbar_alpha4.35_h0.3_km_s,v2_h2_alpha4.35_h0.5_km2_s2,vbar_alpha4.35_h0.5_km_s,v2_h2_alpha5.50_h0.1_km2_s2,vbar_alpha5.50_h0.1_km_s,v2_h2_alpha5.50_h0.3_km2_s2,vbar_alpha5.50_h0.3_km_s,v2_h2_alpha5.50_h0.5_km2_s2,vbar_alpha5.50_h0.5_km_s,uses_halpha_endpoint_or_dark_discrepancy
0.6000000000000002,208.4412469027799,43447.75341038565,790.4745096454558,210.36864611475727,231.6250060168403,208.9984767015727,116.64843068666859,208.71735325739027,1074.5512865492913,211.0427540690744,314.86524255414224,209.1975226911522,158.5689604646901,208.8177532695634,1358.6280634531265,211.71471564811844,398.10547909144424,209.3963794736013,200.4894902427116,208.9181050323937,False
0.6500000000000001,204.92909404538784,41995.93358626342,728.5673837566886,206.7321774281278,262.8861781375697,205.5715045860074,131.8926980840985,205.2460650173393,990.3962872942486,207.36446679147437,357.3608984057588,205.80116184808836,179.29163645807154,205.36150112296085,1252.2251908318085,207.99483404943027,451.8356186739478,206.03056311695903,226.69057483204443,205.4768723770386,False
0.7000000000000002,201.70845565353312,40686.30108213334,634.421540074205,203.29848496685835,278.2829422702653,202.39731349291947,143.96719463638536,202.0589481702245,862.4167810383725,203.8584539105114,378.29087464864216,202.64422133761798,195.70540520883642,202.18693515217527,1090.4120220025397,204.41688891025683,478.2988070270186,202.89082870821906,247.44361578128743,202.31484116792416,False
0.7500000000000002,198.76205976358509,39506.35640146297,544.2492168988911,200.13986149700514,279.7076798224148,199.4615083258894,152.38568906541752,199.13701531849165,739.8387792219298,200.62789866407775,380.22762725859513,199.71332767513294,207.149296073302,199.27447020871753,935.4283415449687,201.11475153425837,480.74757469477544,199.96482990393886,261.91290308118636,199.41183035109262,False
0.8000000000000002,196.07243017723556,38444.39787560691,463.7425722009958,197.25465400895195,270.35778164207886,196.75337409226807,157.10193079973752,196.46221044177435,630.400059085729,197.67664509262616,367.51760941970076,197.00012701637937,213.56043718089316,196.60584588981374,797.0575459704615,198.0977372459383,464.67743719732294,197.2465712559973,270.0189435620489,196.74937647786928,False
0.8500000000000002,193.62248542895273,37489.66686368501,391.5068902609388,194.62362344803995,253.3184493032227,194.26290476829146,158.42511222774098,194.01786962415608,532.2046789484637,194.98474964143216,344.35476702156836,194.49707577938702,215.35913693458534,194.16453784922436,672.9024676359885,195.34520823767215,435.39108473991405,194.73096519159702,272.2931616414297,194.3110953674795,False
0.9000000000000002,191.39585655489185,36632.37390638074,324.91320934886494,192.22461218366135,231.03701801782555,191.97963173121101,156.91448178491663,191.7888139209262,441.6788939586133,192.5280946089914,314.06594636798155,192.19575418827952,213.30562367637103,191.93577125457128,558.4445785683616,192.83109940665304,397.09487471813765,192.41163389034384,269.69676556782537,192.08261615507678,False
0.9500000000000004,189.37704211446413,35863.66408002352,261.3628015735273,190.03594916176695,205.31391952908453,189.89260020812398,153.29080865058296,189.76129527028957,355.2900583890137,190.28291891451832,279.09860935984943,190.08678098077513,208.37969300938624,189.90639290718158,449.21731520450004,190.5295685384414,352.88329919061385,190.2807635928129,263.46857736818936,190.05137976709253,False
1.0000000000000004,187.5514687683894,35175.55343718015,198.42339057025436,188.03692870079914,177.49864429204456,187.9908338686682,148.37968239545296,187.92291309762948,269.7317965564396,188.22644596659524,241.2872195844981,188.16041611861317,201.70363075631892,188.06473676758242,341.0402025426246,188.4157726072894,305.07579487695153,188.32984566770642,255.02757911718467,188.2064535658141,False
1.0500000000000005,185.90549747066348,34560.85398981487,133.68722975953438,186.20748011224418,148.74596691006985,186.26396799350184,143.08436724073007,186.26254481093628,181.73107795436707,186.33644167995334,202.20154876837626,186.4074069197428,194.50531171786747,186.4005272093488,229.77492614919967,186.46531405637208,255.65713062668252,186.5507355557755,245.92625619500475,186.53840754225473,False
