baseline_id,galaxy,split,r_kpc,x_r_over_rmax,v_observed_kms,v_baseline_kms,q_required,u_required_kms,u_predicted_combined_kms,u_predicted_distance_context_kms,u_predicted_morphology_plus_distance_kms,u_predicted_morphology_plus_orientation_kms,u_predicted_morphology_proxy_kms,u_predicted_observer_geometry_kms,u_predicted_orientation_quality_kms,u_predicted_radial_only_kms
mond_fixed,DDO064,train,2.37,0.795302013423,46.4,51.0595121128,-1.55424598305e-05,-4.65951223596,-1.99959503163,-5.64051852904,-5.80153026305,0.903581151236,-5.62681762313,-0.255877756513,-1.38149455236,-5.94663392917
mond_fixed,DDO064,train,2.98,1,46.9,54.732112914,-2.61251173286e-05,-7.83211313949,-4.12602838744,-7.79595075363,-7.39012812339,-1.18908053903,-7.0208277679,-2.59322362733,-3.71456692124,-7.96152610973
mond_fixed,DDO154,train,0.49,0.0827702702703,13.8,21.2347513858,-2.47996612764e-05,-7.43475141161,-2.37949568267,-2.20532841629,-1.8755741946,-4.19993426269,-2.05746487027,-7.60479971548,-8.35919173321,-2.93555601969
mond_fixed,DDO154,train,0.99,0.16722972973,21.6,29.2304276294,-2.54523670659e-05,-7.63042768461,-2.3005357397,-2.3080020598,-1.98790721924,-3.62251356701,-2.17913066826,-7.18984459781,-8.17707520793,-3.0689128516
mond_fixed,DDO154,train,1.48,0.25,28.9,34.0294487343,-1.71099994481e-05,-5.12944879092,-2.10882823546,-2.44285101067,-2.04826915815,-3.09313201421,-2.25387589445,-6.82212884194,-8.05904133174,-3.24062633892
mond_fixed,DDO154,train,1.97,0.33277027027,34.3,38.2323847442,-1.31170237839e-05,-3.93238480182,-1.71207826693,-2.61440431292,-2.06005795142,-2.28831896807,-2.27988351867,-6.49837772468,-8.01820679362,-3.4608051847
mond_fixed,DDO154,train,2.47,0.41722972973,38.2,41.3777947395,-1.05999824567e-05,-3.17779479546,-1.21258921451,-2.83020257127,-2.04495695922,-1.40043781796,-2.2787801773,-6.21892378388,-8.07402242233,-3.74353463329
mond_fixed,DDO154,train,2.96,0.5,42,44.5541455236,-8.51971258328e-06,-2.55414557679,-0.495358562566,-3.08446396073,-1.93788343006,-0.356309042687,-2.18622208482,-6.00041817507,-8.24180236055,-4.08544161764
mond_fixed,DDO154,train,3.46,0.584459459459,44.6,47.7619783589,-1.05472247538e-05,-3.16197843401,-0.0549731355565,-3.39049441844,-1.93653995521,0.235370793148,-2.1998439397,-5.83956472813,-8.54642061298,-4.50863431391
mond_fixed,DDO154,train,3.95,0.66722972973,46.3,49.4763124978,-1.05950383145e-05,-3.17631257892,-4.58651582918,-3.73890283143,-3.91336394272,-5.23550615242,-4.186209941,-5.74827057885,-8.99323921737,-5.00412112514
mond_fixed,DDO154,train,4.44,0.75,47.4,50.0867442737,-8.9620144639e-06,-2.68674434476,-4.84216000265,-4.13814124079,-4.33597836681,-4.95039313819,-4.62885209757,-5.72806624987,-9.60422216029,-5.58740611636
mond_fixed,DDO154,train,4.94,0.834459459459,48.2,50.4271921017,-7.4291133835e-06,-2.227192162,-5.11884360652,-4.60083224537,-4.80963813586,-4.61139855049,-5.12575155174,-5.78631512289,-10.4148029721,-6.28119711831
mond_fixed,DDO154,train,5.43,0.91722972973,47.4,50.4735018498,-1.02520989094e-05,-3.07350193171,-5.40456799895,-5.11131831035,-5.31634161261,-4.22928525335,-5.6581834884,-5.92616024091,-11.4101051882,-7.06567860179
mond_fixed,DDO154,train,5.92,1,45.5,50.4211193042,-1.6415087501e-05,-4.92111943022,-5.70544172097,-5.6810983209,-5.86639336637,-3.80016733094,-6.23714981335,-6.15334832453,-12.6216803261,-7.96152610973
mond_fixed,DDO161,train,0.6,0.0448765893792,16,24.3968938816,-2.80090232299e-05,-8.39689392026,1.09177981197,-1.74240054217,-2.16591828205,-0.911447907361,-2.41646632044,0.915976527459,-0.398886347205,-2.88728424309
mond_fixed,DDO161,train,0.73,0.0545998504114,16.6,27.5797106351,-3.66243726384e-05,-10.979710696,1.08252935319,-1.75968100794,-2.18843579912,-0.888764811721,-2.43748470112,1.00365029035,-0.33536139769,-2.89905825192
mond_fixed,DDO161,train,0.85,0.0635751682872,18.6,30.1237242118,-3.84390066587e-05,-11.5237242893,1.0408793067,-1.77634160958,-2.21518478773,-0.942182256272,-2.46281355864,1.0832281452,-0.277479612753,-2.91029427988
mond_fixed,DDO161,train,0.98,0.0732984293194,20,33.0805184672,-4.36319134212e-05,-13.0805185718,1.04676974345,-1.79516337007,-2.23960954583,-0.870639658341,-2.48511769133,1.16796489505,-0.215620230693,-2.92287684924
mond_fixed,DDO161,train,1.07,0.0800299177263,21.4,35.008589098,-4.53933675036e-05,-13.6085892208,1.04509578091,-1.80866693815,-2.25600674601,-0.840145083981,-2.50026454738,1.22572719487,-0.173324126784,-2.93184422871
mond_fixed,DDO161,train,1.54,0.115183246073,28.9,43.8125256728,-4.97428320734e-05,-14.9125258952,1.06796235948,-1.88553728792,-2.34036703122,-0.600345597286,-2.577391367,1.51526962194,0.0401299876429,-2.98225605337
mond_fixed,DDO161,train,2.02,0.151084517577,32.9,50.7937776246,-5.96872186109e-05,-17.8937779785,1.08432468427,-1.97521110254,-2.42916905848,-0.379783736188,-2.65840425429,1.78968626244,0.244254588523,-3.04040174806
mond_fixed,DDO161,train,2.49,0.186237845924,35.2,56.026125464,-6.94684786048e-05,-20.8261259544,1.12629877933,-2.07417047167,-2.51163866893,-0.122109851475,-2.73276127128,2.03712351141,0.429199290387,-3.10446698423
mond_fixed,DDO161,train,2.96,0.221391174271,37.6,59.8095776686,-7.40831787867e-05,-22.2095782649,1.16616651436,-2.18438239039,-2.60029167647,0.143512874272,-2.81211386874,2.26310703503,0.598042784763,-3.17619007274
mond_fixed,DDO161,train,3.43,0.256544502618,40.6,62.6425381462,-7.35259951393e-05,-22.0425388097,1.18167287709,-2.30606153476,-2.69687781468,0.355293269043,-2.89872002167,2.46722459531,0.749463411297,-3.25616877858
mond_fixed,DDO161,train,3.9,0.291697830965,42.7,65.2445728183,-7.52006028104e-05,-22.5445735596,1.22313882656,-2.43942258086,-2.79133258648,0.625434024423,-2.98216223408,2.64906395426,0.882139509635,-3.3450008667
mond_fixed,DDO161,train,4.37,0.326851159312,45.5,67.3653898888,-7.2935092561e-05,-21.8653906733,1.28412623003,-2.58468020478,-2.88184686271,0.924069578517,-3.06091030067,2.80821287388,0.994749419425,-3.44328410208
mond_fixed,DDO161,train,4.86,0.363500373972,48.9,69.3482085751,-6.82078845971e-05,-20.4482093783,1.3823340485,-2.74901752436,-2.96412483438,1.26811548634,-3.13039366371,2.94952962891,1.0893588847,-3.55645806093
mond_fixed,DDO161,train,5.34,0.399401645475,51.5,71.1296386091,-6.54774291795e-05,-19.6296394373,1.51942792344,-2.92299897816,-3.02824088411,1.63476596774,-3.18150408915,3.06316528641,1.15805526985,-3.67856490573
mond_fixed,DDO161,train,5.81,0.434554973822,53,72.6468104691,-6.55347084778e-05,-19.6468113389,1.56086186965,-3.10604214484,-3.12320835961,1.84471258716,-3.26276798698,3.15022819868,1.2009578744,-3.80952619836
mond_fixed,DDO161,train,6.28,0.469708302169,55,74.2665798959,-6.42663959148e-05,-19.2665807981,1.5706681144,-3.30185429636,-3.2338912809,2.02176937503,-3.3586877916,3.21292540658,1.21842328768,-3.95236785334
mond_fixed,DDO161,train,6.75,0.504861630516,57.6,75.8517666838,-6.08813434312e-05,-18.2517675936,1.67905501291,-3.51065010879,-3.30790541312,2.31431905827,-3.41744736739,3.25084467214,1.20912984935,-4.10768763563
mond_fixed,DDO161,train,7.22,0.540014958863,59.7,77.5781799572,-5.96351923559e-05,-17.8781808997,1.79680399529,-3.73264425821,-3.37703927512,2.5971380777,-3.47067389944,3.26357375734,1.17175589905,-4.2760833102
mond_fixed,DDO161,train,7.69,0.57516828721,60.5,79.481228645,-6.33145670592e-05,-18.9812296859,1.90620069801,-3.96805142068,-3.44865396835,2.85095651498,-3.52568114939,3.25070042421,1.10497977643,-4.45815264202
mond_fixed,DDO161,train,8.16,0.610321615557,61.8,81.3855814694,-6.53304713667e-05,-19.5855825933,2.08307505449,-4.21708627229,-3.49210439856,3.16655913594,-3.55178912038,3.21181243475,1.00747982113,-4.65449339606
mond_fixed,DDO161,train,8.64,0.646222887061,62.9,82.951141419,-6.68834124338e-05,-20.0511426129,2.20092981523,-4.48570858522,-3.56420755118,3.41646200192,-3.60518750785,3.14481773612,0.874820249021,-4.87036308998
mond_fixed,DDO161,train,9.11,0.681376215408,63,84.5067302759,-7.17387346242e-05,-21.5067315868,2.46478908672,-4.76294426168,-3.56969624561,3.79870180318,-3.59158992303,3.05208819582,0.711183348505,-5.09737556196
mond_fixed,DDO161,train,9.58,0.716529543755,64.5,85.505351119,-7.00663138174e-05,-21.0053524423,2.67894605447,-5.05445622308,-3.59720965572,4.12312238352,-3.59905484919,2.93209851419,0.512829513819,-5.34046546946
mond_fixed,DDO161,train,10.05,0.751682872102,65.6,86.2986858347,-6.90433885811e-05,-20.6986871714,2.58794574534,-5.36045914548,-3.76441889814,4.15199601189,-3.74568881327,2.78443645324,0.278437084609,-5.60023057746
mond_fixed,DDO161,train,10.52,0.786836200449,67.5,86.3196964753,-6.2775754419e-05,-18.8196977201,3.08359205194,-5.68116770497,-3.66478137241,4.7294641163,-3.62391847086,2.60868977497,0.00668440052221,-5.87726865093
mond_fixed,DDO161,train,10.99,0.821989528796,66.8,86.1144160621,-6.44259613929e-05,-19.314417325,3.01765463152,-6.01679657761,-3.82813464024,4.79914998619,-3.76504865816,2.40444624138,-0.303750198795,-6.17217745483
mond_fixed,DDO161,train,11.46,0.857142857143,66.8,85.6624298814,-6.29182976553e-05,-18.8624311073,-2.4318318131,-6.36756043949,-6.34763629714,-0.690987753806,-6.26272448023,2.1712936145,-0.654188373697,-6.48555475414
mond_fixed,DDO161,train,11.94,0.893044128646,66.6,85.1781696756,-6.19701075735e-05,-18.578170872,-2.66622770977,-6.74163195631,-6.64131580586,-0.577389865502,-6.53397291199,1.90291352053,-1.05474583501,-6.82528310492
mond_fixed,DDO161,train,12.41,0.928197456993,66.8,84.6298916412,-5.94741205389e-05,-17.8298927838,-2.90222016215,-7.12364331345,-6.93859092436,-0.455378558403,-6.80878142632,1.61006888511,-1.49007788229,-7.17781556797
mond_fixed,DDO161,train,12.9,0.964846671653,66.3,84.2711205142,-5.99452093385e-05,-17.9711216529,-3.15969237127,-7.53871905336,-7.25964696502,-0.330911084688,-7.10605101646,1.27264990977,-1.99079946771,-7.56694542282
mond_fixed,DDO161,train,13.37,1,66.1,83.629738501,-5.84729172846e-05,-17.5297395992,-3.40893048787,-7.95319779565,-7.576842381,-0.187626683134,-7.39982423092,0.91777401991,-2.51740428643,-7.96152610973
mond_fixed,DDO168,train,0.41,0.0995145631068,15,23.2834685359,-2.76306769873e-05,-8.28346857023,-3.59118392378,-2.24183721165,-2.11424863686,-7.6995154828,-2.30892089789,-6.35658159315,-7.13371309658,-2.95902517557
mond_fixed,DDO168,train,0.82,0.199029126214,23.4,36.5195655758,-4.3762160651e-05,-13.119565709,-3.7933919184,-2.37789467299,-2.38081519783,-7.48719828578,-2.58579963486,-5.79722656176,-6.9509008152,-3.12964721422
mond_fixed,DDO168,train,1.24,0.300970873786,29.2,42.6886666275,-4.49933494448e-05,-13.4886668237,-3.86407508185,-2.57043181283,-2.67077429921,-6.86220136803,-2.88717197741,-5.29786549947,-6.89400067383,-3.36998467362
mond_fixed,DDO168,train,1.64,0.398058252427,36.2,45.7348295241,-3.18047684275e-05,-9.534829703,-3.98113251973,-2.80857162519,-2.99146770283,-6.2989974809,-3.22074280142,-4.90069284243,-6.99172902716,-3.67378781179
mond_fixed,DDO168,train,2.06,0.5,44,50.2190181112,-2.07444120059e-05,-6.21901826501,-4.1971801593,-3.12115760763,-3.3793383548,-5.88230647468,-3.62609057686,-4.57564940037,-7.2848230942,-4.08544161764
mond_fixed,DDO168,train,2.47,0.599514563107,52.1,52.9342328857,-2.78270146246e-06,-0.83423291131,-4.41084713339,-3.4930252955,-3.79144310908,-5.44408207729,-4.05826937217,-4.35870398012,-7.78949943649,-4.59257790823
mond_fixed,DDO168,train,2.89,0.70145631068,52.9,55.1012826301,-7.34268872599e-06,-2.20128270149,-4.65946539094,-3.94744648316,-4.25877770087,-5.00265206516,-4.54963476001,-4.24912857265,-8.56197116833,-5.23422482126
mond_fixed,DDO168,train,3.3,0.800970873786,54.8,56.5864980804,-5.95911636332e-06,-1.78649814207,-4.87475280959,-4.46775170758,-4.7462843866,-4.4470017858,-5.06325207288,-4.26168415283,-9.59604968158,-5.99366569462
mond_fixed,DDO168,train,3.71,0.900485436893,55,58.0635026186,-1.02187451547e-05,-3.0635027276,-4.76783890446,-5.06874614717,-5.10110864267,-3.6688453991,-5.44804297485,-4.40174987894,-10.9369808153,-6.89824579791
mond_fixed,DDO168,train,4.12,1,52,59.1098267235,-2.37158299959e-05,-7.10982696797,-6.72501305374,-5.75529997299,-6.22483444334,-5.83636444118,-6.60325999952,-4.67867783897,-12.6147479386,-7.96152610973
mond_fixed,DDO170,train,1.87,0.151662611517,27.7,37.6458033497,-3.31756293507e-05,-9.94580346876,-3.41154362386,-2.30388765982,-2.48612794548,-5.34636080909,-2.63141657262,-6.95669096879,-6.92911126344,-3.04139656164
mond_fixed,DDO170,train,3.36,0.272506082725,42.4,50.1248130097,-2.57672032367e-05,-7.72481319411,-3.9288398374,-2.76839926523,-2.85685988642,-5.72159041219,-2.95134194828,-6.95082598568,-6.74785351939,-3.29537028342
mond_fixed,DDO170,train,4.86,0.394160583942,52.5,60.6093483501,-2.70498754149e-05,-8.10934863922,-4.64394904137,-3.39295540934,-3.33847312784,-6.32764120132,-3.36845023304,-7.29039940568,-6.79105296581,-3.66002068286
mond_fixed,DDO170,train,6.35,0.51500405515,55.6,68.7095403004,-4.37287213744e-05,-13.109540866,-5.24613697157,-4.17799826677,-3.81799758995,-6.70362048508,-3.77183291797,-7.98772364392,-7.11212388028,-4.1549046548
mond_fixed,DDO170,train,7.85,0.636658556367,58.6,74.7474538508,-5.38621110121e-05,-16.1474546534,-5.89750060925,-5.1429134781,-4.35356049998,-7.0503531471,-4.21736547881,-9.06914968026,-7.76984988335,-4.81130259476
mond_fixed,DDO170,train,9.34,0.757502027575,59,78.0728419443,-6.36201560065e-05,-19.0728429475,-6.31237305021,-6.28360509707,-4.79278142931,-7.22249122084,-4.55570001304,-10.5370985616,-8.80945156517,-5.64488143037
mond_fixed,DDO170,train,10.83,0.878345498783,60,79.1246070121,-6.37928257963e-05,-19.1246080482,-6.87096720665,-7.61463675669,-5.30775856405,-7.57373605142,-4.95802563679,-12.4142467038,-10.2878316253,-6.68374716581
mond_fixed,DDO170,train,12.33,1,62.2,78.4955209257,-5.435600994e-05,-16.295521827,-11.8203322913,-9.15569046318,-7.81353577064,-12.2451637795,-7.34089758643,-14.7342741691,-12.2736918126,-7.96152610973
mond_fixed,ESO079-G014,train,0.41,0.0245950809838,33.2,32.2761068642,3.08177581583e-06,0.923893146833,-3.32825334313,-2.34366140392,-3.24574232995,-5.73061572933,-3.4199330763,-3.56625091359,-3.27940465998,-2.86400406644
mond_fixed,ESO079-G014,train,0.98,0.0587882423515,50.4,51.9679444825,-5.23009997869e-06,-1.5679445282,-3.35645111381,-2.42728310632,-3.34046926982,-5.63469373485,-3.50266593064,-3.33288321131,-3.03217668758,-2.90425705039
mond_fixed,ESO079-G014,train,1.78,0.106778644271,53.9,68.7411746927,-4.95048321619e-05,-14.8411753167,-3.53488057975,-2.56429793199,-3.51141091007,-5.75535557149,-3.65372390276,-3.03808312329,-2.69119875197,-2.96963918024
mond_fixed,ESO079-G014,train,2.69,0.161367726455,67.6,83.963099074,-5.45814268738e-05,-16.3631001236,-3.75107794942,-2.7486836283,-3.72199701513,-5.86195299954,-3.83862527921,-2.7504343954,-2.31575109,-3.05838519157
mond_fixed,ESO079-G014,train,3.36,0.201559688062,81.7,92.307917458,-3.53842068719e-05,-10.6079183525,-3.99720031898,-2.90429767903,-3.90861700055,-6.0622528016,-4.0038671004,-2.57194985288,-2.05052607504,-3.13475137843
mond_fixed,ESO079-G014,train,4.39,0.263347330534,102,100.410017881,5.30361007345e-06,1.58998230019,-4.32198573172,-3.17718360906,-4.19485168373,-6.21274635641,-4.25435369889,-2.35420537694,-1.66632598168,-3.27265002453
mond_fixed,ESO079-G014,train,5.65,0.338932213557,116,109.309225355,2.23180250591e-05,6.69077559017,-4.87461322214,-3.56798797361,-4.61352736969,-6.56184389061,-4.62356228947,-2.18409269143,-1.24446303677,-3.47935082171
mond_fixed,ESO079-G014,train,6.34,0.380323935213,132,114.742993066,5.75631888003e-05,17.2570098608,-5.22827172613,-3.80928458597,-4.86983052511,-6.78960778643,-4.85040061391,-2.13718937129,-1.04027519459,-3.61225338596
mond_fixed,ESO079-G014,train,6.89,0.413317336533,137,119.990708534,5.67368996175e-05,17.0092945956,-5.5327414231,-4.01575553572,-5.08589081548,-6.99197640644,-5.04198067273,-2.12382958645,-0.892983729911,-3.72902445136
mond_fixed,ESO079-G014,train,8.34,0.500299940012,154,135.057403629,6.31857148975e-05,18.9426007796,-6.38067613063,-4.62157167317,-5.69294075005,-7.51450407439,-5.57994593278,-2.19343901652,-0.5789775803,-4.08680688431
mond_fixed,ESO079-G014,train,10.04,0.602279544091,163,152.086651087,3.64030236149e-05,10.9133519281,-7.37735827358,-5.44889437397,-6.43946348637,-8.02589116631,-6.23721575769,-2.47539009823,-0.369733680278,-4.60828614972
mond_fixed,ESO079-G014,train,11.65,0.698860227954,170,161.585372626,2.80681842506e-05,8.41462994809,-8.35891577253,-6.35341710131,-7.18330168475,-8.52850931589,-6.88895162393,-2.95044608778,-0.35746673447,-5.21623290025
mond_fixed,ESO079-G014,train,13.36,0.801439712058,175,167.50114067,2.50135104361e-05,7.49886177685,-9.35850091588,-7.44809174011,-7.97335321643,-9.01244179146,-7.57286362708,-3.68635949878,-0.57367636326,-5.99757646921
mond_fixed,ESO079-G014,train,15.06,0.903419316137,177,169.72130071,2.42791355494e-05,7.27870172448,-10.5308883749,-8.67833626628,-8.8651779199,-9.62776196131,-8.35085267028,-4.66413779583,-1.05455188821,-6.92725633201
mond_fixed,ESO079-G014,train,16.67,1,178,170.764536507,2.41349164998e-05,7.23546594109,-11.6349088347,-9.97871904293,-9.738588861,-10.1130691795,-9.10794890026,-5.82558428126,-1.78371853934,-7.96152610973
mond_fixed,ESO116-G012,holdout,0.25,0.025354969574,20.9,21.3381813456,-1.46161564798e-06,-0.438181347759,-1.29022378665,-1.9111844289,-2.69144835239,-3.2497430811,-2.91262606453,-2.64868650395,-3.4504670203,-2.86484612501
mond_fixed,ESO116-G012,holdout,0.83,0.0841784989858,40,41.2810581613,-4.27315014307e-06,-1.2810581848,-1.27436398546,-2.03862725489,-2.84757491489,-2.77892006439,-3.04797436001,-2.29631021322,-3.07723023202,-2.93747738183
mond_fixed,ESO116-G012,holdout,1.38,0.139959432049,51.5,57.7284677827,-2.07759328944e-05,-6.22846798965,-1.38390098353,-2.18963803327,-3.03744803599,-2.53400770528,-3.21427167031,-2.01297110128,-2.73193061145,-3.02162590741
mond_fixed,ESO116-G012,holdout,1.85,0.187626774848,67.9,68.7572045362,-2.85932670362e-06,-0.857204580702,-1.34865007463,-2.34260672968,-3.17429093906,-2.06083848986,-3.3296377967,-1.81130393041,-2.44757210624,-3.10715157008
mond_fixed,ESO116-G012,holdout,2.68,0.271805273834,80.2,74.4541128701,1.91662176918e-05,5.74588751239,-1.51823907281,-2.66830255262,-3.48441959657,-1.66931101899,-3.59678222473,-1.54952404646,-1.98008448711,-3.29361002603
mond_fixed,ESO116-G012,holdout,3.19,0.323529411765,83.3,80.2622294378,1.01329126441e-05,3.03777078829,-1.75695957175,-2.90468118437,-3.72800147371,-1.62902173413,-3.81051729474,-1.45047380138,-1.7213397117,-3.43357642953
mond_fixed,ESO116-G012,holdout,3.68,0.37322515213,91.4,85.2639842339,2.04675472491e-05,6.13601629903,-1.89491387606,-3.15855352814,-3.94277489742,-1.42643198234,-3.99478988807,-1.40109993476,-1.49792450798,-3.58840798275
mond_fixed,ESO116-G012,holdout,4.13,0.418864097363,102,88.941397731,4.35588129283e-05,13.0586035953,-2.0408561644,-3.41533256748,-4.15827091832,-1.22889627405,-4.17982321145,-1.39629926758,-1.31773113992,-3.74963858227
mond_fixed,ESO116-G012,holdout,5.23,0.530425963489,105,93.6957962171,3.77067692131e-05,11.3042050256,-2.1775518932,-4.14125330973,-4.62520961988,-0.442089374428,-4.56517292599,-1.55371981647,-0.996360678524,-4.22881789496
mond_fixed,ESO116-G012,holdout,6.05,0.613590263692,109,94.546917496,4.82102994482e-05,14.4530841725,-2.09182970415,-4.77631398162,-4.89816556631,0.262015298901,-4.77125830745,-1.83342462492,-0.88651074853,-4.67349605346
mond_fixed,ESO116-G012,holdout,6.81,0.690669371197,108,94.9029254954,4.36871430785e-05,13.0970760065,-2.46326740656,-5.43930478244,-5.34455946593,0.348206047985,-5.15111002041,-2.22180159857,-0.900657612994,-5.16005114218
mond_fixed,ESO116-G012,holdout,7.56,0.766734279919,109,97.1470502037,3.95371894211e-05,11.852951199,-2.8055459151,-6.16600557342,-5.78864694276,0.439612463028,-5.52557978245,-2.73121521384,-1.03794003064,-5.7166990597
mond_fixed,ESO116-G012,holdout,8.32,0.843813387424,110,100.042333481,3.32152043048e-05,9.9576677415,-3.04398119462,-6.97803334437,-6.17944797806,0.452675749768,-5.84359016126,-3.37954799864,-1.31579904663,-6.36451629673
mond_fixed,ESO116-G012,holdout,9.09,0.921906693712,111,102.086978805,2.97306422609e-05,8.9130223213,-3.19649775956,-7.88070147659,-6.56347353962,0.645288942531,-6.14747463631,-4.17648186784,-1.75395649204,-7.1132569382
mond_fixed,ESO116-G012,holdout,9.86,1,112,100.800230483,3.73584145652e-05,11.1997709295,-5.26609102965,-8.86619135483,-7.69890672524,-1.51881304791,-7.18971382865,-5.11890155164,-2.36420719231,-7.96152610973
mond_fixed,ESO444-G084,train,0.26,0.0585585585586,18.3,16.1497939838,7.17231526656e-06,2.15020602331,-3.13313203714,-2.11702194367,-2.77903905024,-4.93934552903,-2.99864161152,-2.66472824684,-4.0501945649,-2.90396994699
mond_fixed,ESO444-G084,train,0.77,0.173423423423,35.3,31.0190077891,1.42798531089e-05,4.28099226339,-3.32034801272,-2.28259274253,-2.99227659119,-4.729684748,-3.20992018218,-2.62666492887,-4.30711255714,-3.08025784989
mond_fixed,ESO444-G084,train,1.29,0.290540540541,47.8,39.2683151567,2.84586379548e-05,8.53168502379,-3.53253006911,-2.53103922549,-3.22542286715,-4.68967306678,-3.44186545821,-2.80060026081,-4.80682166547,-3.34192923234
mond_fixed,ESO444-G084,train,1.81,0.407657657658,52.8,44.6050813019,2.73353071305e-05,8.19491891484,-3.5853744386,-2.86777574398,-3.43681380183,-4.40356863973,-3.64966878449,-3.2044927278,-5.59515369275,-3.70828626288
mond_fixed,ESO444-G084,train,2.32,0.522522522523,58,47.771629806,3.41181715563e-05,10.2283705133,-3.5483567182,-3.29145775987,-3.61327913151,-4.12495499157,-3.82158519489,-3.8386968479,-6.69584541808,-4.19061708302
mond_fixed,ESO444-G084,train,3.39,0.763513513514,63.1,47.8098299632,5.10025190937e-05,15.2901705633,-2.83053591128,-4.51442901894,-3.71562450019,-3.16270441763,-3.90862060562,-5.99965503019,-10.2648885791,-5.69150797255
mond_fixed,ESO444-G084,train,4.44,1,62.7,46.1958340033,5.50519738067e-05,16.5041665453,-8.63508756048,-6.20949712108,-6.85004693052,-8.62637289494,-7.03461486893,-9.3193535897,-15.765079509,-7.96152610973
mond_fixed,ESO563-G021,train,0.45,0.0106107050224,18.9,56.7742058875,-0.000126334754363,-37.8742065412,-3.93346558714,-2.86561831473,-2.97047144784,-5.02118851239,-3.04833853324,-5.9034703448,-4.52563528265,-2.8489108034
mond_fixed,ESO563-G021,train,1.34,0.0315963216223,58.3,102.957234502,-0.000148960511257,-44.6572378146,-3.8495937289,-2.91866662639,-3.01200385467,-4.88381751321,-3.08602587677,-5.7697766802,-4.36774049318,-2.87184995508
mond_fixed,ESO563-G021,train,2.23,0.0525819382221,74.1,121.421933603,-0.000157848996765,-47.321938733,-3.8884101283,-2.97601631304,-3.0791827304,-5.00784956839,-3.14808315566,-5.6422663988,-4.20962980605,-2.89658106301
mond_fixed,ESO563-G021,train,3.12,0.073567554822,119,132.928064141,-4.64590293398e-05,-13.9280666021,-3.99194693015,-3.03771304664,-3.16192495927,-5.25949690023,-3.22492303331,-5.52102720349,-4.05158440209,-2.92323130059
mond_fixed,ESO563-G021,train,4.01,0.0945531714218,141,145.569948408,-1.52437105405e-05,-4.56994945197,-4.14958335098,-3.10380249911,-3.25921657402,-5.60994106917,-3.31565186756,-5.40614679715,-3.89388546215,-2.95192784124
mond_fixed,ESO563-G021,train,4.9,0.115538788022,195,161.757043932,0.000110886604996,33.242967871,-4.3150544985,-3.17433034241,-3.36113131768,-5.96250488562,-3.41067802576,-5.29771288266,-3.73681416705,-2.98279785837
mond_fixed,ESO563-G021,train,5.79,0.136524404622,227,181.118553335,0.000153044103639,45.8814680122,-4.47379807862,-3.24934224847,-3.4640614337,-6.28929503402,-3.50648492663,-5.19581316289,-3.58065169762,-3.01596852537
mond_fixed,ESO563-G021,train,6.69,0.157745814666,246,197.135092191,0.000162995876994,48.864934608,-4.62369518928,-3.32980352338,-3.56784405319,-6.5883469204,-3.60283824427,-5.09950275712,-3.42394580254,-3.05198127578
mond_fixed,ESO563-G021,train,7.58,0.178731431266,268,207.715094861,0.000201088925631,60.2849432915,-4.7768184508,-3.41397223935,-3.67382655329,-6.88345875154,-3.70115394358,-5.01101042249,-3.27046265457,-3.09016419308
mond_fixed,ESO563-G021,train,8.47,0.199717047866,283,219.609587108,0.000211447806573,63.3904576713,-4.9507652753,-3.50276254708,-3.78748227841,-7.20672232686,-3.80674278239,-4.92931637666,-3.11873503411,-3.13103070941
mond_fixed,ESO563-G021,train,10.23,0.241216694176,291,238.251706664,0.000175949504945,52.7483345713,-5.29741791535,-3.6921324518,-4.01915651096,-7.82220493794,-4.02161557378,-4.78812110029,-2.82495535817,-3.22024250984
mond_fixed,ESO563-G021,train,12.06,0.2843668946,310,253.283105912,0.000189187362126,56.7169443143,-5.61553919783,-3.90876883707,-4.25463945075,-8.35892646265,-4.23860773164,-4.67059518085,-2.53027401096,-3.32571557537
mond_fixed,ESO563-G021,train,13.44,0.316906390002,310,259.296768458,0.000169127928403,50.7032773725,-5.89846039993,-4.0856783787,-4.44947475602,-8.81597220925,-4.4184936381,-4.60217183491,-2.31678939398,-3.41448671079
mond_fixed,ESO563-G021,train,15.18,0.357934449422,310,266.957774322,0.000143573543825,43.0422656071,-6.27790635927,-4.32562730079,-4.70759845324,-9.40539058391,-4.65670697146,-4.54121495261,-2.06010331852,-3.53854000225
mond_fixed,ESO563-G021,train,16.83,0.396840367838,314,272.488500837,0.000138467589292,41.5115389472,-6.61191913022,-4.57085461215,-4.94589925703,-9.9216560823,-4.87543732324,-4.51004830325,-1.83133686334,-3.66947123687
mond_fixed,ESO563-G021,train,18.56,0.437632633813,317,272.92464421,0.000147019704333,44.0753985363,-6.98139306565,-4.8467875028,-5.20485221005,-10.4853020883,-5.11287737612,-4.5058377159,-1.6087763213,-3.82154874384
mond_fixed,ESO563-G021,train,20.3,0.478660693233,319,275.506027573,0.000145080418479,43.4940152634,-7.49498778482,-5.14407761361,-5.51803723767,-11.2526949076,-5.40351814743,-4.53163787071,-1.40484516446,-3.99071469565
