galaxy,split,n_points,rmse_tau_source_normalized_l2,rmse_tpg_v6,rmse_mond,claim_boundary,rmse_l2_weight_intake,source_norm_minus_old_l2_intake,source_norm_minus_tpg_v6,source_norm_minus_mond,source_norm_beats_old_l2_intake,source_norm_beats_tpg_v6,source_norm_beats_mond
F574-1,train,14,7.290738294265652,11.820788616096635,8.776912560877792,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.94379058780138,-2.653052293535729,-4.530050321830983,-1.4861742666121396,True,True,True
F574-2,train,5,37.044997919871385,32.6388165436646,38.74115873241575,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,35.20922291232126,1.8357750075501258,4.406181376206781,-1.6961608125443632,False,False,True
F579-V1,train,14,15.191072295359895,19.63941142103888,18.38890176475787,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,18.3734345340946,-3.1823622387347044,-4.448339125678984,-3.1978294693979734,True,True,True
F583-1,train,25,11.462665091141819,13.297286773674033,10.320140273858495,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,10.359993146223935,1.1026719449178835,-1.8346216825322141,1.1425248172833236,False,True,False
F583-4,train,12,5.815469055766268,2.089348476842753,5.381087823103697,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.070396257323441,1.745072798442827,3.7261205789235152,0.4343812326625711,False,False,False
KK98-251,train,15,8.385544768807,8.181219377823203,10.870651981388162,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.438586192012098,-1.053041423205098,0.2043253909837972,-2.4851072125811626,True,False,True
NGC0055,train,21,11.769451247698184,13.646013162608714,17.518196226309797,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,12.15629174276546,-0.38684049506727547,-1.8765619149105301,-5.748744978611613,True,True,True
NGC0100,train,21,7.494629683050053,7.537919334963079,6.061732881040405,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,7.66544892858323,-0.17081924553317762,-0.04328965191302636,1.4328968020096475,True,True,False
NGC0247,train,26,4.64909318483923,3.866312004062215,5.475417572666649,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,4.632925839593893,0.016167345245336584,0.7827811807770146,-0.8263243878274196,False,False,True
NGC0289,train,28,17.834294426002447,13.44827134683854,23.595309185371484,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,13.01907117049023,4.815223255512217,4.386023079163907,-5.761014759369036,False,False,True
NGC0300,train,25,8.81638797940889,9.83189803567648,5.607034629923943,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,9.176325389390442,-0.3599374099815513,-1.0155100562675887,3.2093533494849478,True,True,False
NGC0801,train,13,44.38049888230244,31.348134413644825,35.306528941160416,tau_side_evidence_measure_l2_endpoint_preflight_not_validation,31.515891501543543,12.864607380758898,13.032364468657615,9.073969941142025,False,False,False
