scenario,draw,harmonic,beam_mode,q_shape_proxy,delta_uv,determinant_norm,minimum_role_pixels,phase_anchor_rad,phase_anchor_deg,phase_amplitude,flux_phase_anchor_deg,phase_estimator_difference_deg,phase_delta_from_baseline_deg,star_clipped_fraction,h2_clipped_fraction,hi_clipped_fraction
star_only,10,1,1,-0.181819055,0.9869017591,0.01641488235,4,-0.1873644445,-10.7351919,0.3481191523,7.799275787,18.53446769,14.05945825,0,0,0
star_only,10,2,0,0.1017766946,0.9989693038,0.2786704239,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0,0
star_only,10,2,1,0.1566173134,0.9923072085,0.01721896681,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0,0
co_independent_only,10,1,0,-0.004003477737,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,10,1,1,-0.06393956495,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,10,2,0,0.1020147014,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,10,2,1,0.1371473686,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,10,1,0,-0.1274809017,0.9999995389,0.3169966804,4,-0.1873644445,-10.7351919,0.3481191523,7.799275787,18.53446769,14.05945825,0,0.003414911781,0
star_plus_co_independent,10,1,1,-0.1836769308,0.9869017591,0.01641488235,4,-0.1873644445,-10.7351919,0.3481191523,7.799275787,18.53446769,14.05945825,0,0.003414911781,0
star_plus_co_independent,10,2,0,0.1040684002,0.9989693038,0.2786704239,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0.003414911781,0
star_plus_co_independent,10,2,1,0.1530299772,0.9923072085,0.01721896681,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0.003414911781,0
star_co_plus_hi_ctl49,10,1,0,-0.1338398997,0.9999995389,0.3169966804,4,-0.1873644445,-10.7351919,0.3481191523,7.799275787,18.53446769,14.05945825,0,0.003414911781,0
star_co_plus_hi_ctl49,10,1,1,-0.1851060729,0.9869017591,0.01641488235,4,-0.1873644445,-10.7351919,0.3481191523,7.799275787,18.53446769,14.05945825,0,0.003414911781,0
star_co_plus_hi_ctl49,10,2,0,0.1131025875,0.9989693038,0.2786704239,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0.003414911781,0
star_co_plus_hi_ctl49,10,2,1,0.1553677779,0.9923072085,0.01721896681,4,1.452661706,83.23138479,0.5309404452,82.74967082,0.4817139722,1.465907741,0,0.003414911781,0
star_only,11,1,0,-0.05603529924,0.9942730387,0.3857523575,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_only,11,1,1,-0.07587282574,0.9727959288,0.01609761584,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_only,11,2,0,0.1023990784,0.9977043358,0.3706012041,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
star_only,11,2,1,0.1320576047,0.9999966806,0.01991492505,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
co_independent_only,11,1,0,0.007276414713,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,11,1,1,-0.06637561826,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,11,2,0,0.09392801976,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,11,2,1,0.1388226319,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,11,1,0,-0.0468348255,0.9942730387,0.3857523575,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_plus_co_independent,11,1,1,-0.07499522968,0.9727959288,0.01609761584,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_plus_co_independent,11,2,0,0.09703337187,0.9977043358,0.3706012041,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
star_plus_co_independent,11,2,1,0.1308029548,0.9999966806,0.01991492505,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
star_co_plus_hi_ctl49,11,1,0,-0.04178228571,0.9942730387,0.3857523575,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_co_plus_hi_ctl49,11,1,1,-0.07499457423,0.9727959288,0.01609761584,3,-0.03853323908,-2.20779197,0.3969888663,14.23469559,16.44248756,5.532058321,0,0,0
star_co_plus_hi_ctl49,11,2,0,0.1009755641,0.9977043358,0.3706012041,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
star_co_plus_hi_ctl49,11,2,1,0.1301764617,0.9999966806,0.01991492505,4,1.443864112,82.72731981,0.5314765188,82.89390919,0.1665893743,1.969972722,0,0,0
star_only,12,1,0,0.007763264453,0.9999513177,0.1609006104,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0,0
star_only,12,1,1,0.09521894506,0.8933323454,0.009190113324,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0,0
star_only,12,2,0,0.1092205632,0.9277436164,0.1436547345,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0,0
star_only,12,2,1,0.07791072285,0.9990740371,0.009873641632,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0,0
co_independent_only,12,1,0,-0.01414358712,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005691519636,0
co_independent_only,12,1,1,-0.06680425115,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.005691519636,0
co_independent_only,12,2,0,0.1137395157,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005691519636,0
co_independent_only,12,2,1,0.1429509703,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.005691519636,0
star_plus_co_independent,12,1,0,2.852728288e-05,0.9999513177,0.1609006104,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0.005691519636,0
star_plus_co_independent,12,1,1,0.09324616691,0.8933323454,0.009190113324,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0.005691519636,0
star_plus_co_independent,12,2,0,0.1178672079,0.9277436164,0.1436547345,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0.005691519636,0
star_plus_co_independent,12,2,1,0.08033461052,0.9990740371,0.009873641632,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0.005691519636,0
star_co_plus_hi_ctl49,12,1,0,0.0009102600724,0.9999513177,0.1609006104,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0.005691519636,0
star_co_plus_hi_ctl49,12,1,1,0.1023814171,0.8933323454,0.009190113324,4,0.004959274327,0.2841454884,0.2231956304,31.49466291,31.21051742,3.040120863,0,0.005691519636,0
star_co_plus_hi_ctl49,12,2,0,0.117175936,0.9277436164,0.1436547345,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0.005691519636,0
star_co_plus_hi_ctl49,12,2,1,0.08198030214,0.9990740371,0.009873641632,4,1.406796534,80.60350405,0.4974412958,81.34331089,0.7398068437,4.093788487,0,0.005691519636,0
star_only,13,1,0,0.09841009721,0.9892130723,0.7007372851,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_only,13,1,1,0.07676470828,0.8903560679,0.01976058592,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_only,13,2,0,0.09923889238,0.7018632159,0.1447307618,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
star_only,13,2,1,0.2370201129,0.9324321104,0.004679427201,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
co_independent_only,13,1,0,-0.03080107628,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,13,1,1,-0.06980978878,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,13,2,0,0.1138517438,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,13,2,1,0.1456296923,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,13,1,0,0.07100351041,0.9892130723,0.7007372851,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_plus_co_independent,13,1,1,0.06917415896,0.8903560679,0.01976058592,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_plus_co_independent,13,2,0,0.1117986357,0.7018632159,0.1447307618,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
star_plus_co_independent,13,2,1,0.245694105,0.9324321104,0.004679427201,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
star_co_plus_hi_ctl49,13,1,0,0.09855565984,0.9892130723,0.7007372851,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_co_plus_hi_ctl49,13,1,1,0.0746599122,0.8903560679,0.01976058592,4,0.4534483606,25.98067729,0.2358500594,46.42606202,20.44538473,22.65641094,0,0,0
star_co_plus_hi_ctl49,13,2,0,0.1122660519,0.7018632159,0.1447307618,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
star_co_plus_hi_ctl49,13,2,1,0.2549167928,0.9324321104,0.004679427201,3,1.525657297,87.41372408,0.5766658328,86.60476492,0.808959154,2.716431543,0,0,0
star_only,14,1,0,-0.1137011243,0.9940127005,0.2801695426,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_only,14,1,1,-0.1627207909,0.996476434,0.01180236253,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_only,14,2,0,0.1029047557,0.9897728469,0.2778055216,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
star_only,14,2,1,0.1219835886,0.983693384,0.01729270646,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
co_independent_only,14,1,0,-0.005079899761,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,14,1,1,-0.06372251171,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0,0
co_independent_only,14,2,0,0.09900083078,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
co_independent_only,14,2,1,0.1312634606,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0,0
star_plus_co_independent,14,1,0,-0.1113757776,0.9940127005,0.2801695426,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_plus_co_independent,14,1,1,-0.1589650355,0.996476434,0.01180236253,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_plus_co_independent,14,2,0,0.09819794477,0.9897728469,0.2778055216,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
star_plus_co_independent,14,2,1,0.11478842,0.983693384,0.01729270646,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
star_co_plus_hi_ctl49,14,1,0,-0.1312429396,0.9940127005,0.2801695426,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_co_plus_hi_ctl49,14,1,1,-0.1775382278,0.996476434,0.01180236253,4,-0.1471197613,-8.429341406,0.3175420887,9.245643061,17.67498447,11.75360776,0.01422879909,0,0
star_co_plus_hi_ctl49,14,2,0,0.1179918905,0.9897728469,0.2778055216,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
star_co_plus_hi_ctl49,14,2,1,0.1303360927,0.983693384,0.01729270646,4,1.459956855,83.64936604,0.5208392027,83.21449005,0.4348759902,1.047926492,0.01422879909,0,0
star_only,15,1,0,0.06911061548,0.9930396333,0.6907959918,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0,0
star_only,15,1,1,0.0843096603,0.8763845744,0.01793128956,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0,0
star_only,15,2,0,0.1078112241,0.7864825383,0.2742464564,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0,0
star_only,15,2,1,0.1162864873,0.8230119939,0.01133779431,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0,0
co_independent_only,15,1,0,-0.00971076199,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,15,1,1,-0.06380729333,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.003414911781,0
co_independent_only,15,2,0,0.09820129717,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
co_independent_only,15,2,1,0.1331732735,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.003414911781,0
star_plus_co_independent,15,1,0,0.06882626463,0.9930396333,0.6907959918,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0.003414911781,0
star_plus_co_independent,15,1,1,0.09324160756,0.8763845744,0.01793128956,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0.003414911781,0
star_plus_co_independent,15,2,0,0.100412929,0.7864825383,0.2742464564,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0.003414911781,0
star_plus_co_independent,15,2,1,0.1113262426,0.8230119939,0.01133779431,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0.003414911781,0
star_co_plus_hi_ctl49,15,1,0,0.07226766057,0.9930396333,0.6907959918,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0.003414911781,0
star_co_plus_hi_ctl49,15,1,1,0.09447640759,0.8763845744,0.01793128956,4,0.3719373496,21.31044038,0.3202184049,39.57669288,18.26625251,17.98617403,0,0.003414911781,0
star_co_plus_hi_ctl49,15,2,0,0.1044346398,0.7864825383,0.2742464564,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0.003414911781,0
star_co_plus_hi_ctl49,15,2,1,0.1139126159,0.8230119939,0.01133779431,4,1.419509558,81.33190664,0.5553236256,81.35993032,0.02802368408,3.365385897,0,0.003414911781,0
star_only,16,1,0,0.1065603795,0.954350125,0.7799305992,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0,0
star_only,16,1,1,0.07312973888,0.9934982916,0.01703664789,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0,0
star_only,16,2,0,0.1231505518,0.5717674968,0.2141477761,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0,0
star_only,16,2,1,0.1276335973,0.9848526776,0.005907435248,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0,0
co_independent_only,16,1,0,-0.006881722692,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,16,1,1,-0.07522146195,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.002276607854,0
co_independent_only,16,2,0,0.1083984345,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
co_independent_only,16,2,1,0.14337123,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.002276607854,0
star_plus_co_independent,16,1,0,0.1127148455,0.954350125,0.7799305992,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0.002276607854,0
star_plus_co_independent,16,1,1,0.06884561008,0.9934982916,0.01703664789,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0.002276607854,0
star_plus_co_independent,16,2,0,0.1361231126,0.5717674968,0.2141477761,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0.002276607854,0
star_plus_co_independent,16,2,1,0.138700204,0.9848526776,0.005907435248,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0.002276607854,0
star_co_plus_hi_ctl49,16,1,0,0.1210335949,0.954350125,0.7799305992,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0.002276607854,0
star_co_plus_hi_ctl49,16,1,1,0.0753951727,0.9934982916,0.01703664789,3,0.6814368718,39.04345676,0.289212669,55.26264102,16.21918426,35.71919041,0,0.002276607854,0
star_co_plus_hi_ctl49,16,2,0,0.1387080103,0.5717674968,0.2141477761,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0.002276607854,0
star_co_plus_hi_ctl49,16,2,1,0.1334189584,0.9848526776,0.005907435248,4,1.420730684,81.40187202,0.5617521921,81.748697,0.3468249749,3.295420511,0,0.002276607854,0
star_only,17,1,0,0.05342492538,0.9932512384,0.5981495433,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0,0
star_only,17,1,1,0.0182195797,0.9469684493,0.01499719294,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0,0
star_only,17,2,0,0.1134009988,0.8557315014,0.2832729508,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0,0
star_only,17,2,1,0.2019088488,0.9996943207,0.01474420449,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0,0
co_independent_only,17,1,0,0.006809828578,0.9994083952,0.2668767912,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001138303927,0
co_independent_only,17,1,1,-0.05997559621,0.9825181207,0.01093197731,3,0.05801939305,3.324266351,0.3059391657,24.25103506,20.92676871,0,0,0.001138303927,0
co_independent_only,17,2,0,0.09334432991,0.9790048247,0.2436816581,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001138303927,0
co_independent_only,17,2,1,0.1379823425,0.9783568095,0.0150861345,3,1.478246622,84.69729254,0.5406907208,84.33190025,0.3653922809,0,0,0.001138303927,0
star_plus_co_independent,17,1,0,0.05598962194,0.9932512384,0.5981495433,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0.001138303927,0
star_plus_co_independent,17,1,1,0.01415063113,0.9469684493,0.01499719294,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0.001138303927,0
star_plus_co_independent,17,2,0,0.1048573255,0.8557315014,0.2832729508,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0.001138303927,0
star_plus_co_independent,17,2,1,0.1991325169,0.9996943207,0.01474420449,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0.001138303927,0
star_co_plus_hi_ctl49,17,1,0,0.06006209423,0.9932512384,0.5981495433,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0.001138303927,0
star_co_plus_hi_ctl49,17,1,1,0.0186260094,0.9469684493,0.01499719294,3,0.3124924514,17.90449859,0.3444259602,34.7091338,16.80463521,14.58023224,0,0.001138303927,0
star_co_plus_hi_ctl49,17,2,0,0.09392023123,0.8557315014,0.2832729508,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0.001138303927,0
star_co_plus_hi_ctl49,17,2,1,0.1924865684,0.9996943207,0.01474420449,3,1.478187683,84.69391556,0.557495917,84.39460457,0.2993109936,0.003376970294,0,0.001138303927,0
star_only,18,1,0,0.05178824804,0.9320330824,0.2997059012,3,0.2082138885,11.92977705,0.234479374,36.81651077,24.88673372,8.605510696,0.05236198065,0,0
star_only,18,1,1,-0.09305267383,0.9866382907,0.01227183229,3,0.2082138885,11.92977705,0.234479374,36.81651077,24.88673372,8.605510696,0.05236198065,0,0
star_only,18,2,0,0.111862899,0.9281683262,0.2126691528,3,1.551332539,88.8848071,0.5206540049,87.50213896,1.382668142,4.187514567,0.05236198065,0,0
