amplitude_policy,galaxy,split,formula_family,n_points,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond
global_attractive_only,UGCA281,train,K_scale_tail_spiral,7,1.9407170239409501,2.958109044402935,1.9407170239409501,1.9407170239409501,K_compact_finite,2,1.9407170239409501,1.9407170239409501,1.9407170239409501,1.9407170239409501,0.0,0.0,-1.0173920204619848,False,False,True
global_attractive_only,UGCA442,train,K_scale_tail_spiral,8,5.207292467615204,3.4784865920272874,5.207292467615204,5.207292467615204,K_compact_finite,2,5.207292467615204,5.207292467615204,5.207292467615204,5.207292467615204,0.0,0.0,1.7288058755879168,False,False,False
family_shrink_50_to_global,CamB,holdout,K_scale_tail_spiral,9,13.63779853730796,15.623524086441458,15.618650528764855,66.29125140492712,K_exponential_disk,3,173.29484202933295,15.618650528764855,12.51815560282042,13.060756582627993,-50.67260087616227,1.9808519914568947,-0.004873557676603468,True,False,True
family_shrink_50_to_global,ESO116-G012,holdout,K_exponential_disk,15,11.508201668011028,9.108666488881621,12.750153393923933,15.724874109105444,K_scale_tail_spiral,3,24.02410706319066,10.938385763469444,12.750153393923933,12.212129500656232,-2.974720715181512,1.2419517259129051,3.6414869050423118,True,False,False
family_shrink_50_to_global,F561-1,holdout,K_scale_tail_spiral,6,28.55685188052471,32.526019723976546,29.217414023706777,37.33201636324774,K_exponential_disk,3,58.39983779357203,29.217414023706777,26.27627622957747,27.319935066593715,-8.114602339540962,0.6605621431820659,-3.3086057002697693,True,False,True
family_shrink_50_to_global,F563-1,holdout,K_scale_tail_spiral,17,24.695833689633552,18.44568739642176,24.057538587713278,22.79701675112487,K_compact_finite,2,13.74415543908859,24.057538587713278,28.235206816034733,26.411687998251285,1.2605218365884099,-0.6382951019202743,5.611851191291517,False,True,False
family_shrink_50_to_global,F568-1,holdout,K_thick_flared,12,33.500610533676024,29.974188853658532,34.64289371359654,24.543089240110884,K_compact_finite,3,5.239520118516707,32.78980678402405,35.59994081779189,34.64289371359654,10.099804473485658,1.1422831799205184,4.6687048599380105,False,False,False
family_shrink_50_to_global,IC2574,holdout,K_scale_tail_spiral,34,7.5138151552258,13.51316984455882,8.443449803530527,18.597869620738077,K_exponential_disk,3,45.412312370477856,8.443449803530527,4.444225018955422,5.937071472780959,-10.15441981720755,0.9296346483047264,-5.069720041028294,True,False,True
family_shrink_50_to_global,IC4202,holdout,K_compact_finite,32,26.101514959176914,26.12803028857914,25.786699769303787,26.29896765239732,K_compact_finite,1,25.786699769303787,26.05437917555393,26.51102885369205,26.331494927945975,-0.5122678830935321,-0.3148151898731264,-0.34133051927535263,True,True,True
family_shrink_50_to_global,NGC0024,holdout,K_thick_flared,29,22.157814084096987,20.65262257294937,22.552857282745705,33.90500342048706,K_scale_tail_spiral,2,57.54671968309892,21.312520612303004,22.855769966059274,22.552857282745705,-11.352146137741357,0.3950431986487182,1.9002347097963366,True,False,False
family_shrink_50_to_global,NGC2683,holdout,K_thick_flared,11,10.314830339812675,14.151015414510422,9.588645452225,11.083266769456491,K_exponential_disk,2,13.477128561947692,10.464469081265081,9.308202665156697,9.588645452225,-1.4946213172314913,-0.7261848875876744,-4.5623699622854215,True,True,True
family_shrink_50_to_global,NGC3726,holdout,K_thick_flared,12,23.631876746434497,26.325344741169783,22.602563391089625,24.945173645958324,K_exponential_disk,2,29.169490357737175,23.875484654683348,21.790545925454456,22.602563391089625,-2.342610254868699,-1.029313355344872,-3.722781350080158,True,True,True
family_shrink_50_to_global,NGC3949,holdout,K_thick_flared,7,8.950158230683527,11.297904622428334,8.635139106446665,15.825541610898997,K_exponential_disk,2,29.92087992973842,9.155391353288156,8.400353549670422,8.635139106446665,-7.190402504452331,-0.31501912423686207,-2.6627655159816683,True,True,True
family_shrink_50_to_global,NGC3972,holdout,K_thick_flared,10,7.806428086864266,6.774747860896815,8.421475930842277,12.792343906603053,K_scale_tail_spiral,2,22.03022385673683,7.455239203607427,8.891568659464903,8.421475930842277,-4.370867975760776,0.6150478439780107,1.6467280699454623,True,False,False
family_shrink_50_to_global,NGC4013,holdout,K_compact_finite,36,12.273912532057183,14.334222058319126,14.192882466029118,11.688328332852672,K_exponential_disk,4,14.192882466029118,12.406542948805004,11.11677336298865,11.54166868676436,2.5045541331764465,1.918969933971935,-0.1413395922900076,False,False,True
family_shrink_50_to_global,NGC4088,holdout,K_thick_flared,12,38.98773649865968,42.18384581680386,38.06183256202823,40.59728277958873,K_exponential_disk,2,45.20146698316025,39.22400180999147,37.36637954561446,38.06183256202823,-2.535450217560502,-0.9259039366314497,-4.122013254775631,True,True,True
family_shrink_50_to_global,NGC4183,holdout,K_exponential_disk,23,6.489693491114096,10.354993594406714,5.936847771302611,9.943243738469059,K_exponential_disk,1,17.17030539118108,6.713926934711784,5.936847771302611,5.9454988895143135,-4.006395967166448,-0.5528457198114847,-4.418145823104103,True,True,True
family_shrink_50_to_global,NGC4214,holdout,K_scale_tail_spiral,14,17.991047303306434,15.27888150484993,17.187934165076985,26.683177280029557,K_scale_tail_spiral,1,41.87767792223871,17.187934165076985,19.394203167866404,18.77765074998356,-9.495243114952572,-0.803113138229449,1.909052660227056,True,True,False
family_shrink_50_to_global,NGC4389,holdout,K_thick_flared,6,46.55692853885728,48.50110279830857,46.10910814031828,57.584159088602426,K_exponential_disk,2,80.02778470157416,46.942117843263226,45.782574720969876,46.10910814031828,-11.47505094828415,-0.447820398539001,-2.3919946579902955,True,True,True
family_shrink_50_to_global,NGC5907,holdout,K_thick_flared,19,16.785509985459306,18.59536481497724,16.430169072366372,17.0420801411349,K_thick_flared,1,17.813014088360593,16.838404313831717,16.474822021212397,16.430169072366372,-0.6119110687685279,-0.3553409130929346,-2.1651957426108694,True,True,True
family_shrink_50_to_global,NGC5985,holdout,K_compact_finite,33,72.28739039126062,69.40357999391347,69.17692403382618,73.30531653319962,K_compact_finite,1,69.17692403382618,72.06728711707498,74.36627590518592,73.48238657733792,-4.128392499373433,-3.110466357434433,-0.22665596008728528,True,True,True
family_shrink_50_to_global,NGC6789,holdout,K_scale_tail_spiral,4,15.897752239176857,15.396246199577478,14.408138795315235,83.64763050798743,K_scale_tail_spiral,1,218.57168145415952,14.408138795315235,16.27014652077944,16.101063549023337,-69.23949171267219,-1.4896134438616215,-0.9881074042622426,True,True,True
family_shrink_50_to_global,NGC6946,holdout,K_compact_finite,58,15.025447425206579,17.728143095419597,21.333428143584815,14.333694540348434,K_exponential_disk,4,21.333428143584815,15.272586650630746,13.558576552872111,14.169920417542448,6.999733603236381,6.307980718378236,3.605285048165218,False,False,False
family_shrink_50_to_global,NGC7331,holdout,K_thick_flared,36,25.485065060071012,29.311675230419702,24.72263988120898,25.75346278936902,K_exponential_disk,2,27.496481890788537,25.613692527858205,24.150213949460316,24.72263988120898,-1.0308229081600402,-0.7624251788620313,-4.589035349210722,True,True,True
family_shrink_50_to_global,UGC00731,holdout,K_scale_tail_spiral,12,12.845453066903099,11.466827035781066,12.303477993617255,19.836698402862247,K_scale_tail_spiral,1,30.213237051288722,12.303477993617255,15.484579629641908,13.812278527656112,-7.533220409244992,-0.5419750732858439,0.8366509578361896,True,True,False
family_shrink_50_to_global,UGC00891,holdout,K_scale_tail_spiral,5,5.958365558298525,7.682081654505746,6.198255330412175,20.16763481996956,K_thick_flared,3,48.60729705001881,6.198255330412175,5.959887866235575,5.935719543654301,-13.969379489557387,0.23988977211364926,-1.4838263240935712,True,False,True
family_shrink_50_to_global,UGC02023,holdout,K_scale_tail_spiral,5,12.198048884046239,13.979836766957423,13.149980317685054,37.3145344329647,K_exponential_disk,3,89.67239395445452,13.149980317685054,10.810335160745028,11.460874183694562,-24.164554115279643,0.9519314336388156,-0.8298564492723681,True,False,True
family_shrink_50_to_global,UGC02259,holdout,K_exponential_disk,8,16.43514083306515,13.66144175213647,18.44615254102719,20.02123939794235,K_scale_tail_spiral,3,26.862732675394316,15.745253048241617,18.44615254102719,17.455732470191105,-1.57508685691516,2.0110117079620373,4.7847107888907185,True,False,False
family_shrink_50_to_global,UGC03580,holdout,K_compact_finite,47,25.49452615076704,27.172706555031343,39.6334266376296,25.349986754994585,K_exponential_disk,4,39.6334266376296,25.827521451011496,24.99997731958732,25.222461494384937,14.283439882635012,14.138900486862557,12.460720082598254,False,False,False
family_shrink_50_to_global,UGC04305,holdout,K_scale_tail_spiral,22,23.999621706482884,26.588364190715332,24.857766508276928,42.77531724071906,K_exponential_disk,3,82.54206053213318,24.857766508276928,22.55941485734676,23.22447633267724,-17.917550732442134,0.8581448017940438,-1.730597682438404,True,False,True
family_shrink_50_to_global,UGC04499,holdout,K_scale_tail_spiral,9,6.040634191372928,8.985021588452573,6.630810907715783,17.691116266380327,K_exponential_disk,3,43.13122233593772,6.630810907715783,4.658555835996946,5.283570627206311,-11.060305358664543,0.5901767163428548,-2.3542106807367906,True,False,True
family_shrink_50_to_global,UGC05414,holdout,K_scale_tail_spiral,6,6.4008126343112375,8.261884143933315,7.332578879505627,29.214204175850895,K_exponential_disk,3,76.9541587609318,7.332578879505627,5.001725544233542,5.686728222387339,-21.88162529634527,0.9317662451943898,-0.929305264427688,True,False,True
family_shrink_50_to_global,UGC05716,holdout,K_scale_tail_spiral,12,5.844868825954693,5.605647282808069,5.246333887327001,13.841680154203786,K_scale_tail_spiral,1,25.585085444022173,5.246333887327001,8.799938192005136,7.140016826584044,-8.595346266876785,-0.5985349386276919,-0.35931339548106767,True,True,True
family_shrink_50_to_global,UGC05829,holdout,K_scale_tail_spiral,11,6.222677845510406,8.606905396927852,6.520114382362156,22.46259054472195,K_thick_flared,3,54.80114479401268,6.520114382362156,6.488340680359651,6.0982861597935365,-15.942476162359796,0.29743653685175,-2.086791014565696,True,False,True
family_shrink_50_to_global,UGC05986,holdout,K_scale_tail_spiral,15,17.532159853325275,15.059299363743824,16.961460550096486,17.00038504292115,K_compact_finite,2,13.247146043711082,16.961460550096486,19.252422385323133,18.501586699729227,-0.03892449282466259,-0.570699303228789,1.9021611863526626,True,True,False
family_shrink_50_to_global,UGC06818,holdout,K_scale_tail_spiral,8,12.386120759877572,13.66362183441789,12.810188147107862,25.22812429400487,K_exponential_disk,3,52.35678402887656,12.810188147107862,11.441260493321051,11.886328359817,-12.41793614689701,0.4240673872302896,-0.8534336873100283,True,False,True
family_shrink_50_to_global,UGC06917,holdout,K_scale_tail_spiral,11,6.430936477869006,4.61507933369384,5.951113483744888,12.154035798980923,K_scale_tail_spiral,1,20.610095684116157,5.951113483744888,8.369727130464398,7.482284582362216,-6.202922315236035,-0.47982299412411766,1.3360341500510478,True,True,False
family_shrink_50_to_global,UGC06983,holdout,K_scale_tail_spiral,17,11.036839059186455,9.148970751386091,10.615713816338207,12.606387812779927,K_scale_tail_spiral,1,12.081582315576005,10.615713816338207,13.490485873437871,12.2470952493259,-1.9906739964417195,-0.42112524284824815,1.4667430649521158,True,True,False
family_shrink_50_to_global,UGC07151,holdout,K_exponential_disk,11,4.3119123214161394,5.615951252005322,3.978084910980023,21.516533792934567,K_exponential_disk,1,55.81599166356091,4.675824010001871,3.978084910980023,4.057785705240926,-17.538448881954544,-0.3338274104361165,-1.6378663410252994,True,True,True
family_shrink_50_to_global,UGC07261,holdout,K_exponential_disk,7,4.296839337715027,4.6168185611277694,5.26277470848571,17.97611373289905,K_scale_tail_spiral,3,45.112893404196285,4.090684356332525,5.26277470848571,4.724763438168347,-12.71333902441334,0.9659353707706835,0.6459561473579409,True,False,False
family_shrink_50_to_global,UGC07577,holdout,K_scale_tail_spiral,9,10.601721967205515,13.125766123408509,12.749219231073706,62.41392740202602,K_exponential_disk,3,168.07562327468278,12.749219231073706,9.302633165894987,9.8635257655003,-49.66470817095231,2.147497263868191,-0.37654689233480276,True,False,True
family_shrink_50_to_global,UGC07603,holdout,K_exponential_disk,12,9.318897295784359,6.8156573361002755,10.641888845915553,29.186656810086006,K_scale_tail_spiral,3,69.20025903090651,8.325723930134526,10.641888845915553,10.033987469216987,-18.544767964170454,1.322991550131194,3.826231509815277,True,False,False
family_shrink_50_to_global,UGC08699,holdout,K_compact_finite,41,15.184307759904634,13.478161966003247,12.129681500780825,15.53693865470091,K_compact_finite,1,12.129681500780825,14.956486767729919,15.996953102721259,15.657376093651548,-3.407257153920085,-3.0546262591238094,-1.3484804652224227,True,True,True
family_shrink_50_to_global,UGC11914,holdout,K_compact_finite,65,33.820143068839116,30.19760108867859,27.32253621653492,33.97758453413855,K_compact_finite,1,27.32253621653492,33.62639523729949,34.23951098313372,34.06684738198245,-6.6550483176036295,-6.4976068523041945,-2.8750648721436676,True,True,True
family_shrink_50_to_global,UGC12506,holdout,K_exponential_disk,31,40.697842583379504,38.12269540109571,43.43964934776985,40.53187138319356,K_compact_finite,4,38.94980488905231,40.53081551753511,43.43964934776985,42.11499374299326,2.9077779645762902,2.741806764390347,5.31695394667414,False,False,False
family_shrink_50_to_global,UGCA444,holdout,K_scale_tail_spiral,36,3.0580094444767805,4.92757139254757,4.296063540548862,42.063644703334546,K_exponential_disk,3,120.85634992407618,4.296063540548862,2.599342234604747,2.7352419513227133,-37.76758116278568,1.2380540960720814,-0.6315078519987081,True,False,True
family_shrink_50_to_global,D512-2,train,K_scale_tail_spiral,4,2.5139498188497846,6.561883790113319,3.827776409407018,29.42819268843613,K_exponential_disk,3,85.65094559709688,3.827776409407018,1.1118233298256512,1.5218091383858596,-25.600416279029112,1.3138265905572335,-2.7341073807063005,True,False,True
family_shrink_50_to_global,D564-8,train,K_scale_tail_spiral,6,3.399294537690645,7.16409055590109,5.156969621930994,38.847924508257485,K_exponential_disk,3,111.41603660172471,5.156969621930994,2.375821460336351,2.751915462711398,-33.690954886326494,1.7576750842403488,-2.0071209339700964,True,False,True
family_shrink_50_to_global,D631-7,train,K_scale_tail_spiral,16,10.35809255392164,10.521817679771978,10.404845757042441,24.949689025069343,K_scale_tail_spiral,1,53.89621907183878,10.404845757042441,10.488544036453847,10.464303966915393,-14.544843268026902,0.04675320312080089,-0.11697192272953671,True,False,True
family_shrink_50_to_global,DDO064,train,K_scale_tail_spiral,14,2.7332917850477236,3.548332793859171,3.122494447506085,39.10287970293246,K_thick_flared,2,111.31251967664284,3.122494447506085,3.15198251420422,2.844136917950328,-35.98038525542638,0.38920266245836155,-0.42583834635308593,True,False,True
family_shrink_50_to_global,DDO154,train,K_scale_tail_spiral,12,3.544983778635305,4.451832612674567,3.191072269431039,24.10835990841075,K_scale_tail_spiral,1,62.99034547361882,3.191072269431039,5.100034053400948,4.234700198212498,-20.91728763897971,-0.35391150920426595,-1.2607603432435277,True,True,True
family_shrink_50_to_global,DDO161,train,K_scale_tail_spiral,31,13.579219703882607,18.569662825271475,14.275120642116596,21.049136066606064,K_exponential_disk,3,39.64071345121837,14.275120642116596,11.068727151156557,12.43796759744326,-6.774015424489468,0.6959009382339882,-4.29454218315488,True,False,True
family_shrink_50_to_global,DDO168,train,K_scale_tail_spiral,10,6.727638673752554,7.879974549733663,7.319745671625902,30.642988832387392,K_exponential_disk,3,79.40437036860237,7.319745671625902,6.071735510032597,6.452860618527216,-23.32324316076149,0.5921069978733478,-0.5602288781077611,True,False,True
family_shrink_50_to_global,DDO170,train,K_scale_tail_spiral,8,7.480201139884626,14.370201282342645,8.291650537360997,15.371423162720234,K_exponential_disk,3,35.979883272811854,8.291650537360997,4.245047223868626,5.88933899148022,-7.079772625359237,0.8114493974763715,-6.078550744981648,True,False,True
family_shrink_50_to_global,ESO079-G014,train,K_thick_flared,15,12.522654026496923,11.397542407404476,13.03086808143156,12.775936314570508,K_scale_tail_spiral,3,12.668346978092673,12.27519909119757,13.384262874421283,13.03086808143156,0.254931766861052,0.508214054934637,1.633325674027084,False,False,False
family_shrink_50_to_global,ESO444-G084,train,K_scale_tail_spiral,7,13.917114692092932,10.513209179623457,12.560263332219327,35.916269071444276,K_scale_tail_spiral,1,78.06094699507813,12.560263332219327,15.154936710913486,14.53292350834122,-23.356005739224948,-1.3568513598736054,2.0470541525958694,True,True,False
family_shrink_50_to_global,ESO563-G021,train,K_thick_flared,30,47.72714916375959,44.48667176928297,48.77065123696926,47.42591172401726,K_compact_finite,3,45.222024397751326,47.54198434610227,49.513726428198204,48.77065123696926,1.3447395129519961,1.043502073209666,4.283979467686287,False,False,False
family_shrink_50_to_global,F563-V1,train,K_scale_tail_spiral,6,23.66949222725619,29.338957960123544,24.683729021743186,37.3351219719022,K_exponential_disk,3,68.94387807897355,24.683729021743186,20.834839401096765,22.22664843563627,-12.65139295015901,1.0142367944869974,-4.655228938380358,True,False,True
family_shrink_50_to_global,F563-V2,train,K_scale_tail_spiral,10,26.238947803350438,23.428832485173935,25.492308504370406,20.381230506992516,K_compact_finite,2,6.565620143272494,25.492308504370406,27.61784977129554,26.96022160640951,5.11107799737789,-0.7466392989800319,2.0634760191964716,False,True,False
family_shrink_50_to_global,F565-V2,train,K_scale_tail_spiral,7,11.960771688430881,6.916649069723871,11.05910269217728,19.684397768399034,K_scale_tail_spiral,1,30.930685878488944,11.05910269217728,14.79212662531146,13.330380801396695,-8.625295076221754,-0.9016689962536013,4.142453622453409,True,True,False
family_shrink_50_to_global,F567-2,train,K_scale_tail_spiral,5,14.016635993218337,19.406231954265397,14.669710292942867,24.493263839519273,K_exponential_disk,3,48.854966954363114,14.669710292942867,11.910648316134003,12.714176248060696,-9.823553546576406,0.6530742997245298,-4.736521661322531,True,False,True
family_shrink_50_to_global,F568-3,train,K_exponential_disk,18,9.11490703879206,7.976415983117765,10.426552690122602,14.848396360659594,K_scale_tail_spiral,3,26.044309183429647,8.670934631682465,10.426552690122602,9.829945266866671,-4.421843670536992,1.311645651330542,2.4501367070048365,True,False,False
family_shrink_50_to_global,F568-V1,train,K_exponential_disk,15,29.877210479611758,25.762065140172663,32.3247373349415,22.39482888589123,K_compact_finite,4,6.83088854847519,29.145929475853578,32.3247373349415,31.207668633344927,9.929908449050274,2.4475268553297447,6.56267219476884,False,False,False
family_shrink_50_to_global,F571-8,train,K_thick_flared,13,30.175376192122503,28.290592925853005,30.403591379513365,31.718368373318725,K_scale_tail_spiral,2,34.67949183285967,29.948027055329057,30.52758623176746,30.403591379513365,-1.31477699380536,0.22821518739086244,2.11299845366036,True,False,False
family_shrink_50_to_global,F571-V1,train,K_scale_tail_spiral,7,3.5735232878164758,6.360130039546406,3.447157931618864,10.975584606500474,K_scale_tail_spiral,1,23.055095562816096,3.447157931618864,5.488747810582204,4.382910446103123,-7.52842667488161,-0.1263653561976117,-2.912972107927542,True,True,True
family_shrink_50_to_global,F574-1,train,K_exponential_disk,14,11.820788616096635,8.776912560877792,14.264635378401945,13.324483274706386,K_scale_tail_spiral,3,15.576004661191313,11.237693037493809,14.264635378401945,13.159752125434034,0.9401521036955582,2.4438467623053093,5.487722817524153,False,False,False
family_shrink_50_to_global,F574-2,train,K_scale_tail_spiral,5,32.6388165436646,38.74115873241575,33.42377828521881,41.39228769846305,K_exponential_disk,3,63.95690067983892,33.42377828521881,29.393830422942337,30.8261319926079,-7.968509413244242,0.7849617415542056,-5.317380447196939,True,False,True
family_shrink_50_to_global,F579-V1,train,K_thick_flared,14,19.63941142103888,18.38890176475787,20.472818934600564,19.857402762810768,K_compact_finite,3,19.129964006000154,19.243238275176996,21.199006007255154,20.472818934600564,0.6154161717897964,0.833407513561685,2.083917169842696,False,False,False
family_shrink_50_to_global,F583-1,train,K_scale_tail_spiral,25,13.297286773674033,10.320140273858495,12.326145408771666,22.562844275396845,K_scale_tail_spiral,1,37.63128645705595,12.326145408771666,15.543411411237887,14.513834957896712,-10.23669886662518,-0.9711413649023672,2.0060051349131705,True,True,False
family_shrink_50_to_global,F583-4,train,K_thick_flared,12,2.089348476842753,5.381087823103697,1.742537224344,16.224906099519206,K_thick_flared,1,43.96995196618312,2.600516312688208,2.1042500196862965,1.742537224344,-14.482368875175206,-0.346811252498753,-3.6385505987596973,True,True,True
family_shrink_50_to_global,KK98-251,train,K_scale_tail_spiral,15,8.181219377823203,10.870651981388162,9.918230807382962,46.270876957011325,K_exponential_disk,3,124.52300133106007,9.918230807382962,6.763277143237922,7.526352396735962,-36.35264614962836,1.7370114295597592,-0.9524211740052007,True,False,True
family_shrink_50_to_global,NGC0055,train,K_scale_tail_spiral,21,13.646013162608714,17.518196226309797,14.209509761207402,19.175542889388783,K_exponential_disk,3,33.88535247193654,14.209509761207402,11.180213416382093,12.461062779847706,-4.966033128181381,0.5634965985986877,-3.3086864651023955,True,False,True
family_shrink_50_to_global,NGC0100,train,K_exponential_disk,21,7.537919334963079,6.061732881040405,8.279126183649106,15.885357414516882,K_scale_tail_spiral,3,32.36842669254205,7.328067078523323,8.279126183649106,7.959578472485268,-7.606231230867776,0.7412068486860273,2.217393302608701,True,False,False
family_shrink_50_to_global,NGC0247,train,K_exponential_disk,26,3.866312004062215,5.475417572666649,5.355166546673872,9.534416825830343,K_scale_tail_spiral,3,20.400738858505044,3.7706361057846833,5.355166546673872,4.431875513201304,-4.179250279156471,1.4888545426116568,-0.12025102599277737,True,False,True
family_shrink_50_to_global,NGC0289,train,K_thick_flared,28,13.44827134683854,23.595309185371484,11.682625356957717,13.160164903015945,K_exponential_disk,2,15.317341640533845,13.66861838523653,10.494534683277458,11.682625356957717,-1.4775395460582281,-1.7656459898808237,-11.912683828413767,True,True,True
family_shrink_50_to_global,NGC0300,train,K_exponential_disk,25,9.83189803567648,5.607034629923943,12.240679100351825,13.356667897115033,K_scale_tail_spiral,3,19.718940737355823,9.214046969868754,12.240679100351825,11.137015984120522,-1.115988796763208,2.4087810646753454,6.633644470427882,True,False,False
family_shrink_50_to_global,NGC0801,train,K_thick_flared,13,31.348134413644825,35.306528941160416,30.552048705472313,31.65245117730271,K_exponential_disk,2,33.37695658961661,31.537157552945576,30.04323938934595,30.552048705472313,-1.100402471830396,-0.7960857081725123,-4.754480235688103,True,True,True
family_shrink_50_to_global,NGC0891,train,K_compact_finite,18,29.637636010909365,32.67571266789567,32.49302841915491,29.332562404888034,K_exponential_disk,4,32.49302841915491,29.754306618065545,28.982974287942064,29.260406308656478,3.160466014266877,2.855392408245546,-0.18268424874075606,False,False,True
family_shrink_50_to_global,NGC1003,train,K_scale_tail_spiral,36,11.228797331872782,8.233924992844548,10.904154180192808,12.622500122169674,K_compact_finite,2,10.109268756865395,10.904154180192808,14.734059465445547,13.024172144198072,-1.7183459419768656,-0.3246431516799735,2.6702291873482604,True,True,False
family_shrink_50_to_global,NGC1090,train,K_thick_flared,24,15.259685358845738,18.764009439287914,14.075760290049784,16.2222116356018,K_exponential_disk,2,19.923551064310097,15.488077368039077,13.255006474456216,14.075760290049784,-2.1464513455520144,-1.1839250687959542,-4.68824914923813,True,True,True
family_shrink_50_to_global,NGC1705,train,K_scale_tail_spiral,14,20.59864390810048,16.95201559286103,19.586034178579837,28.51021092772561,K_scale_tail_spiral,1,41.449832083043425,19.586034178579837,22.483360659712332,21.597440040421063,-8.924176749145772,-1.0126097295206442,2.634018585718806,True,True,False
family_shrink_50_to_global,NGC2366,train,K_scale_tail_spiral,26,8.175530891777854,11.387781875806942,9.085290058645297,26.209730760165414,K_exponential_disk,3,64.61532446758916,9.085290058645297,6.606821461840815,7.407046351066264,-17.124440701520115,0.9097591668674436,-2.302491817161645,True,False,True
family_shrink_50_to_global,NGC2403,train,K_exponential_disk,73,9.860995949284607,6.239762201686606,10.355013272444927,14.132067850382674,K_scale_tail_spiral,3,22.849811176536097,9.40383207363738,10.355013272444927,10.142560300974546,-3.777054577937747,0.4940173231603193,4.115251070758321,True,False,False
family_shrink_50_to_global,NGC2841,train,K_compact_finite,50,59.09007494417434,53.02346081870857,56.95410264917142,59.7142194067549,K_compact_finite,1,56.95410264917142,58.8457039325226,60.44078986120443,59.85616442653768,-2.760116757583482,-2.1359722950029223,3.9306418304628465,True,True,False
family_shrink_50_to_global,NGC2903,train,K_thick_flared,34,24.362146162225375,24.96300377208502,24.446359233397885,24.48833450538196,K_scale_tail_spiral,2,24.63306382327108,24.331052756437437,24.500886936437375,24.446359233397885,-0.041975271984075135,0.08421307117250976,-0.5166445386871352,True,False,True
family_shrink_50_to_global,NGC2915,train,K_scale_tail_spiral,30,26.00786566771677,20.629433034344654,25.08475543852801,25.07064565227977,K_compact_finite,2,18.837500545126904,25.08475543852801,28.888026321484954,27.486410090227444,0.014109786248241107,-0.9231102291887616,4.455322404183356,False,True,False
family_shrink_50_to_global,NGC2955,train,K_compact_finite,24,19.782113998497127,23.273161362253415,22.063417577207716,19.49763955543676,K_exponential_disk,4,22.063417577207716,19.947792414231643,19.142105020998404,19.403021231080235,2.5657780217709565,2.281303578710588,-1.2097437850456991,False,False,True
family_shrink_50_to_global,NGC2976,train,K_thick_flared,27,5.11693008193194,5.678104979086942,4.8603298612044155,45.11749025797099,K_exponential_disk,2,124.8198816592281,5.885944369679859,4.646644745005038,4.8603298612044155,-40.25716039676658,-0.25660022072752486,-0.8177751178825261,True,True,True
family_shrink_50_to_global,NGC2998,train,K_thick_flared,13,27.11504519134483,27.07347466768693,27.151173497077934,27.37811483886723,K_scale_tail_spiral,2,27.733158405953063,27.12963934927406,27.271546761374573,27.151173497077934,-0.2269413417892956,0.03612830573310433,0.0776988293910037,True,False,False
family_shrink_50_to_global,NGC3109,train,K_scale_tail_spiral,25,9.323880057063088,5.041785679362137,8.287774758038973,24.857846469219606,K_scale_tail_spiral,1,52.778712676314875,8.287774758038973,11.439256788014678,10.355569943329263,-16.57007171118063,-1.0361052990241149,3.2459890786768355,True,True,False
family_shrink_50_to_global,NGC3198,train,K_thick_flared,43,7.704000492040528,11.179050056995646,7.676188677995937,9.884250210744904,K_exponential_disk,2,14.225412329728032,7.756619000656313,7.6707193018503705,7.676188677995937,-2.2080615327489665,-0.027811814044590655,-3.5028613789997083,True,True,True
family_shrink_50_to_global,NGC3521,train,K_thick_flared,41,7.110920589361769,6.814883835390855,7.216946888988677,10.910753265221274,K_scale_tail_spiral,2,18.442832944567932,6.988835166089185,7.300591685006702,7.216946888988677,-3.6938063762325966,0.10602629962690813,0.40206305359782224,True,False,False
family_shrink_50_to_global,NGC3741,train,K_scale_tail_spiral,21,7.821498388140469,2.7212527031991094,6.313726680676284,29.070688807501615,K_scale_tail_spiral,1,68.47319639786367,6.313726680676284,9.902169343335212,8.836700681305954,-22.75696212682533,-1.507771707464185,3.592473977477175,True,True,False
family_shrink_50_to_global,NGC3769,train,K_thick_flared,12,11.2553126000523,15.980528592616563,10.650253378067086,13.139139267579834,K_exponential_disk,2,17.816047864199252,11.453293472155824,10.148076466384426,10.650253378067086,-2.4888858895127477,-0.6050592219852131,-5.330275214549477,True,True,True
family_shrink_50_to_global,NGC3877,train,K_thick_flared,13,22.419419150236873,23.91875443404216,22.155719379528325,25.263198883969423,K_exponential_disk,2,31.256627718058283,22.547034118324845,21.98593481552514,22.155719379528325,-3.1074795044410983,-0.26369977070854844,-1.7630350545138356,True,True,True
family_shrink_50_to_global,NGC3893,train,K_thick_flared,10,7.421761571780209,6.883534927974165,8.078609786794061,7.526405422138377,K_compact_finite,3,6.729415493141388,7.242739845284835,8.60706092798891,8.078609786794061,0.552204364655684,0.6568482150138522,1.195074858819896,False,False,False
family_shrink_50_to_global,NGC3917,train,K_exponential_disk,17,6.899654025227952,6.637702160319162,7.924744357002754,9.348377243805126,K_scale_tail_spiral,3,13.870902766653396,6.737420429162132,7.924744357002754,7.436808535599849,-1.4236328868023724,1.025090331774802,1.2870421966835917,True,False,False
