radius_kpc,vstar_disk_km_s,vstar_bulge_km_s,vstar_bar_primary_km_s,vstar_total_primary_km_s,vstar_total_bar_envelope_low_km_s,vstar_total_bar_envelope_high_km_s,uses_halpha_endpoint_or_dark_discrepancy
11.900000000000004,147.5441489973918,53.08385381866753,52.61295946210728,165.39436188385494,165.39436188385494,165.39436188385494,False
11.950000000000003,147.3622234629604,52.972707065265396,52.502775132870056,165.16135744907953,165.16135744907953,165.16135744907953,False
12.000000000000004,147.17949610962987,52.8622551283594,52.3932801750377,164.9280991821597,164.9280991821597,164.9280991821597,False
12.050000000000004,146.99598860098712,52.75249080801466,52.28446743001054,164.69460065731067,164.69460065731067,164.69460065731067,False
12.100000000000003,146.81172229540272,52.64340700810041,52.17632984282976,164.46087528841238,164.46087528841238,164.46087528841238,False
12.150000000000004,146.62671824985802,52.534996734379206,52.068860460256175,164.22693632968407,164.22693632968407,164.22693632968407,False
12.200000000000003,146.44099722372115,52.42725309263876,51.96205242889228,163.9927968763886,163.9927968763886,163.9927968763886,False
12.250000000000004,146.25457968247582,52.32016928686535,51.85589899334657,163.7584698655678,163.7584698655678,163.7584698655678,False
12.300000000000004,146.0674858013926,52.2137386174577,51.75039349443893,163.5239680767975,163.5239680767975,163.5239680767975,False
12.350000000000003,145.87973546916146,52.10795447948023,51.64552936744597,163.2893041329769,163.2893041329769,163.2893041329769,False
12.400000000000004,145.6913482914662,52.00281036095473,51.541300140385374,163.05449050113285,163.05449050113285,163.05449050113285,False
12.450000000000005,145.50234359452412,51.89829984118949,51.43769943233819,162.81953949325776,162.81953949325776,162.81953949325776,False
12.500000000000004,145.31274042856396,51.79441658914475,51.33472095180804,162.58446326715563,162.58446326715563,162.58446326715563,False
12.550000000000004,145.12255757127238,51.691154361833796,51.23235849511625,162.34927382732053,162.34927382732053,162.34927382732053,False
12.600000000000003,144.93181353118186,51.58850700275858,51.13060594483223,162.11398302582248,162.11398302582248,162.11398302582248,False
12.650000000000004,144.74052655102835,51.4864684403791,51.0294572682378,161.8786025632233,161.8786025632233,161.8786025632233,False
12.700000000000005,144.54871461105657,51.38503268661562,50.92890651582495,161.64314398950197,161.64314398950197,161.64314398950197,False
12.750000000000004,144.35639543227964,51.284193835383014,50.82894781982593,161.407618704993,161.407618704993,161.407618704993,False
12.800000000000004,144.16358647970821,51.18394606115627,50.72957539277506,161.1720379613502,161.1720379613502,161.1720379613502,False
12.850000000000003,143.97030496552026,51.08428361756649,50.63078352610124,160.93641286250855,160.93641286250855,160.93641286250855,False
12.900000000000004,143.77656785221137,50.98520083602664,50.53256658875057,160.70075436567814,160.70075436567814,160.70075436567814,False
12.950000000000005,143.58239185568672,50.886692124386144,50.4349190258382,160.4650732823342,160.4650732823342,160.4650732823342,False
13.000000000000004,143.3877934483208,50.788751965613855,50.33783535732876,160.22938027922498,160.22938027922498,160.22938027922498,False
13.050000000000004,143.1927888619826,50.691374916508515,50.241310176744605,159.99368587939406,159.99368587939406,159.99368587939406,False
13.100000000000003,142.99739409100846,50.594555606436096,50.145338149901214,159.75800046320018,159.75800046320018,159.75800046320018,False
13.150000000000004,142.80162489514757,50.49828873609336,50.04991401366904,159.52233426935535,159.52233426935535,159.52233426935535,False
13.200000000000005,142.6054968024779,50.40256907629704,49.95503257476121,159.28669739597802,159.28669739597802,159.28669739597802,False
13.250000000000004,142.40902511226165,50.3073914667979,49.860688708546384,159.0510998016329,159.0510998016329,159.0510998016329,False
13.300000000000004,142.21222489778654,50.21275081511924,49.7668773578862,158.81555130639683,158.81555130639683,158.81555130639683,False
13.350000000000003,142.01511100915883,50.1186420954191,49.67359353199667,158.58006159292043,158.58006159292043,158.58006159292043,False
13.400000000000004,141.8176980760707,50.02506034737569,49.58083230533299,158.34464020750332,158.34464020750332,158.34464020750332,False
13.450000000000005,141.62000051052092,49.93200067509548,49.48858881649714,158.1092965611637,158.1092965611637,158.1092965611637,False
13.500000000000004,141.42203250951042,49.83945824604334,49.396858267167815,157.87403993072067,157.87403993072067,157.87403993072067,False
13.550000000000004,141.22380805770968,49.74742828999433,49.305635921052016,157.63887945988543,157.63887945988543,157.63887945988543,False
13.600000000000005,141.0253409300669,49.65590609800649,49.2149171028579,157.4038241603323,157.4038241603323,157.4038241603323,False
13.650000000000004,140.82664469442275,49.56488702141422,49.12469719728839,157.16888291280821,157.16888291280821,157.16888291280821,False
13.700000000000005,140.62773271406022,49.474366470841765,49.034971648054885,156.93406446821498,156.93406446821498,156.93406446821498,False
13.750000000000004,140.42861815023034,49.38433991523632,48.945735956910845,156.69937744870091,156.69937744870091,156.69937744870091,False
13.800000000000004,140.2293139646627,49.29480288092022,48.85698568270457,156.46483034876792,156.46483034876792,156.46483034876792,False
13.850000000000005,140.02983292202376,49.205750950661944,48.7687164404508,156.23043153636092,156.23043153636092,156.23043153636092,False
13.900000000000004,139.83018759235864,49.11717976276532,48.68092390042079,155.99618925397047,155.99618925397047,155.99618925397047,False
13.950000000000005,139.63039035349317,49.02908501017663,48.593603787250196,155.76211161972688,155.76211161972688,155.76211161972688,False
14.000000000000004,139.43045339342203,48.94146243960914,48.50675187906465,155.52820662850854,155.52820662850854,155.52820662850854,False
14.050000000000004,139.23038871264566,48.854307850684634,48.42036400662233,155.29448215302978,155.29448215302978,155.29448215302978,False
14.100000000000005,139.03020812649785,48.76761709509171,48.334436052473364,155.06094594494587,155.06094594494587,155.06094594494587,False
14.150000000000004,138.829923267431,48.68138607576025,48.24896395013558,154.8276056359443,154.8276056359443,154.8276056359443,False
14.200000000000005,138.62954558728492,48.59561074605184,48.16394368328615,154.5944687388448,154.5944687388448,154.5944687388448,False
14.250000000000004,138.4290863595236,48.51028710896569,48.07937128496892,154.36154264869415,154.36154264869415,154.36154264869415,False
14.300000000000004,138.22855668144157,48.42541121635984,47.995242836817006,154.12883464385595,154.12883464385595,154.12883464385595,False
14.350000000000005,138.02796747634565,48.34097916818713,47.91155446829025,153.89635188710022,153.89635188710022,153.89635188710022,False
14.400000000000004,137.82732949571704,48.25698711174572,47.82830235592728,153.66410142669676,153.66410142669676,153.66410142669676,False
14.450000000000005,137.62665332132693,48.17343124094382,47.74548272261182,153.4320901974873,153.4320901974873,153.4320901974873,False
14.500000000000005,137.42594936735878,48.09030779557831,47.663091836852914,153.20032502198418,153.20032502198418,153.20032502198418,False
14.550000000000004,137.22522788247414,48.00761306062685,47.58112601207877,152.96881261143773,152.96881261143773,152.96881261143773,False
14.600000000000005,137.02449895187283,47.9253433655534,47.49958160594391,152.73755956691764,152.73755956691764,152.73755956691764,False
14.650000000000004,136.82377249932054,47.84349508362661,47.41845501964937,152.5065723803841,152.5065723803841,152.5065723803841,False
14.700000000000005,136.62305828915385,47.76206463125088,47.33774269727559,152.27585743575634,152.27585743575634,152.27585743575634,False
14.750000000000005,136.42236592826083,47.68104846731002,47.257441125127734,152.04542100997708,152.04542100997708,152.04542100997708,False
14.800000000000004,136.22170486803964,47.60044309252285,47.177546831093274,151.81526927407467,151.81526927407467,151.81526927407467,False
14.850000000000005,136.02108440633214,47.52024504881076,47.09805638401137,151.58540829421898,151.58540829421898,151.58540829421898,False
14.900000000000004,135.8205136893348,47.44045091867693,47.01896639305399,151.35584403277372,151.35584403277372,151.35584403277372,False
14.950000000000005,135.62000171348683,47.36105732459688,46.94027350711834,151.1265823493438,151.1265823493438,151.1265823493438,False
15.000000000000005,135.4195573273367,47.28206092842017,46.86197441423055,150.89762900181918,150.89762900181918,150.89762900181918,False
