galaxy,split,formula_family,old_rmse_matched_family,old_rmse_wrong_family_mean,rmse_tpg_v6,rmse_mond,old_matched_minus_wrong_mean,old_matched_minus_tpg_v6,old_matched_minus_mond,old_matched_beats_wrong_mean,old_matched_beats_tpg_v6,old_matched_beats_mond,filled_rmse_matched_family,filled_rmse_wrong_family_mean,filled_matched_minus_wrong_mean,filled_matched_minus_tpg_v6,filled_matched_minus_mond,filled_matched_beats_wrong_mean,filled_matched_beats_tpg_v6,filled_matched_beats_mond,filled_minus_old_matched_rmse,filled_improves_matched_rmse,filled_minus_old_matched_minus_wrong,filled_improves_vs_wrong,filled_minus_old_matched_minus_tpg,filled_improves_vs_tpg,filled_minus_old_matched_minus_mond,filled_improves_vs_mond,claim_boundary
UGC06667,train,K_scale_tail_spiral,18.254026493374933,35.9316027991122,21.777818607382592,16.71485279097738,-17.677576305737265,-3.5237921140076587,1.5391737023975551,True,True,False,18.254026493374933,35.9316027991122,-17.677576305737265,-3.5237921140076587,1.5391737023975551,True,True,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC06818,holdout,K_scale_tail_spiral,13.901550076257111,35.32162467560686,12.386120759877572,13.66362183441789,-21.420074599349753,1.5154293163795387,0.2379282418392208,True,False,False,13.901550076257113,35.32162467560686,-21.42007459934975,1.5154293163795405,0.23792824183922257,True,False,False,1.7763568394002505e-15,False,3.552713678800501e-15,False,1.7763568394002505e-15,False,1.7763568394002505e-15,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC06917,holdout,K_scale_tail_spiral,4.9226251653474105,19.600525137391724,6.430936477869006,4.61507933369384,-14.677899972044314,-1.5083113125215952,0.3075458316535702,True,True,False,5.808428592734452,19.370879463539186,-13.562450870804735,-0.6225078851345538,1.1933492590406116,True,True,False,0.8858034273870414,False,1.1154491012395784,False,0.8858034273870414,False,0.8858034273870414,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC06930,train,K_exponential_disk,6.7704197733511,15.319710280159526,7.129942401878801,10.61535991106732,-8.549290506808426,-0.3595226285277011,-3.844940137716219,True,True,True,6.7704197733511,15.319710280159526,-8.549290506808426,-0.3595226285277011,-3.844940137716221,True,True,True,0.0,False,0.0,False,0.0,False,-1.7763568394002505e-15,True,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC06983,holdout,K_scale_tail_spiral,9.70055392147702,17.79810167119724,11.036839059186455,9.148970751386091,-8.09754774972022,-1.3362851377094351,0.5515831700909288,True,True,False,10.378426291683292,17.214350735686995,-6.8359244440037035,-0.6584127675031635,1.2294555402972005,True,True,False,0.6778723702062717,False,1.2616233057165172,False,0.6778723702062717,False,0.6778723702062717,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07089,train,K_exponential_disk,8.347194825643959,29.909915872873057,11.854626156035648,15.11002549298317,-21.562721047229097,-3.5074313303916895,-6.762830667339211,True,True,True,8.347194825643959,29.909915872873057,-21.562721047229097,-3.5074313303916895,-6.762830667339211,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07125,train,K_scale_tail_spiral,25.49714427081561,30.944057449885737,23.50738158433897,30.74421689899473,-5.446913179070126,1.9897626864766416,-5.247072628179119,True,False,True,25.49714427081561,30.944057449885737,-5.446913179070126,1.9897626864766416,-5.247072628179115,True,False,True,0.0,False,0.0,False,0.0,False,3.552713678800501e-15,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07559,train,K_scale_tail_spiral,12.843255511283772,65.31979461327889,8.085663881075234,10.48876346756678,-52.476539101995115,4.7575916302085375,2.3544920437169914,True,False,False,12.843255511283772,65.31979461327889,-52.476539101995115,4.7575916302085375,2.354492043716993,True,False,False,0.0,False,0.0,False,0.0,False,1.7763568394002505e-15,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07577,holdout,K_scale_tail_spiral,17.124297895456632,86.65882470152344,10.601721967205515,13.125766123408509,-69.53452680606681,6.522575928251117,3.998531772048123,True,False,False,17.124297895456632,86.65882470152344,-69.53452680606681,6.522575928251117,3.998531772048123,True,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07608,train,K_scale_tail_spiral,7.4459557613823,43.0062526897704,11.086952972273936,7.643350201540864,-35.5602969283881,-3.640997210891636,-0.1973944401585639,True,True,True,7.4459557613823,43.0062526897704,-35.5602969283881,-3.640997210891636,-0.1973944401585639,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC07690,train,K_scale_tail_spiral,6.725261998780935,41.52227662248696,4.60175903715822,6.229715228813062,-34.797014623706026,2.123502961622715,0.4955467699678726,True,False,False,6.725261998780935,41.522276622486956,-34.79701462370602,2.123502961622715,0.4955467699678726,True,False,False,0.0,False,7.105427357601002e-15,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC08837,train,K_scale_tail_spiral,15.524572119525873,50.51465170334075,11.823039060545453,14.631810600470736,-34.99007958381488,3.70153305898042,0.8927615190551368,True,False,False,15.524572119525873,50.51465170334075,-34.99007958381488,3.70153305898042,0.8927615190551368,True,False,False,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC09992,train,K_scale_tail_spiral,15.979683756952904,53.45150288271761,12.419100947372682,15.349374013313271,-37.47181912576471,3.5605828095802217,0.6303097436396321,True,False,False,15.979683756952904,53.45150288271761,-37.47181912576471,3.5605828095802217,0.6303097436396303,True,False,False,0.0,False,0.0,False,0.0,False,-1.7763568394002505e-15,True,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC10310,train,K_scale_tail_spiral,6.963612099942949,27.879011567372785,6.026738625872166,8.025462221912084,-20.915399467429836,0.9368734740707838,-1.061850121969135,True,False,True,6.963612099942949,27.879011567372785,-20.915399467429836,0.9368734740707838,-1.061850121969135,True,False,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
UGC12732,train,K_scale_tail_spiral,6.263565949137006,19.03687874389262,7.718129754895397,6.818578331328152,-12.773312794755611,-1.454563805758391,-0.5550123821911459,True,True,True,6.263565949137006,19.03687874389262,-12.773312794755611,-1.454563805758391,-0.5550123821911459,True,True,True,0.0,False,0.0,False,0.0,False,0.0,False,s4g75_filled_kernel_endpoint_stress_test_not_validation
