galaxy,split,formula_family,n_points_x,rmse_tpg_v6,rmse_mond,rmse_matched_family,rmse_wrong_family_mean,best_family,matched_family_rank,rmse_K_compact_finite,rmse_K_scale_tail_spiral,rmse_K_exponential_disk,rmse_K_thick_flared,matched_minus_wrong_mean,matched_minus_tpg_v6,matched_minus_mond,matched_beats_wrong_mean,matched_beats_tpg_v6,matched_beats_mond,role,manifest_confidence,manifest_caveat,hub_type,type_bin,inc_bin,distance_quality,distance_frac_error,inclination_deg,inclination_error_deg,n_points_y,r_min,r_median,r_max,mean_gas,mean_bulge,max_bulge,mean_log_sbdisk,peak_log_sb,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,ring_radius_proxy_kpc,ring_width_proxy_kpc,bar_m2_proxy,lopsided_m1_proxy,amplitude_policy,parameter_source,forbidden_inputs,rotation_inferred_family,rotation_inferred_confidence,matches_current_proxy_family,memory_history_proxy_class,source_memory_proxy_flags,winner_tau_tpg_mond,baseline_success_class,claim_boundary
NGC4559,train,K_exponential_disk,32,15.385306161864646,18.985298676354127,11.77662416508168,21.660621605894303,K_exponential_disk,1,34.596721613585736,16.619025689296773,11.77662416508168,13.76611751480042,-9.883997440812626,-3.608681996782966,-7.208674511272447,True,True,True,middle,0.85,large_distance_error,6.0,late_T_6_8,inc_high_60_80,1.0,0.3,67.0,1.0,32,0.67,10.805,20.97,0.2468108590410989,0.0,0.0,0.6756005247589165,2.719314710542117,6.439213349225268,3.78175,23.55781185704592,10.805,0.1910648865684945,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,bar_component_caveat;distance_caveat;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
NGC5005,train,K_compact_finite,18,12.48174663132076,13.97796581666026,21.343997411839407,12.450697289878413,K_exponential_disk,4,21.343997411839407,12.57812400677166,12.349127636030014,12.424840226833563,8.893300121960994,8.862250780518648,7.366031595179146,False,False,False,middle,1.0,none,4.0,mid_T_3_5,inc_high_60_80,5.0,0.08875739645,68.0,2.0,18,0.49,4.67,11.47,0.0748525960352255,0.3293039294461212,0.848673966640449,2.6603883165060256,3.5452724705098606,2.7830750893921334,1.6344999999999998,11.89927963826202,6.207849350513387,0.1136836682158514,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
NGC5033,train,K_compact_finite,22,15.138788047327507,15.295974840608451,13.873279524642212,16.274136032718875,K_compact_finite,1,13.873279524642212,14.775473508615312,17.786769059140617,16.2601655304007,-2.4008565080766626,-1.2655085226852965,-1.4226953159662408,True,True,True,middle,0.85,large_distance_error,5.0,mid_T_3_5,inc_high_60_80,1.0,0.299363057325,66.0,1.0,22,0.76,20.515,44.59,0.1346835011651077,0.3038915079333484,0.921939696358538,0.8263437543116122,3.335698551498222,12.225864123957091,7.18025,47.592768658476075,26.749334285252644,0.1406075755242984,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,LOW,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
NGC5055,train,K_thick_flared,28,23.304882018533657,29.486670612228213,22.108380900027967,24.581270741334595,K_exponential_disk,2,28.886045200096575,24.058727346674168,20.79903967723305,22.108380900027967,-2.4728898413066283,-1.1965011185056902,-7.378289712200246,True,True,True,candidate,0.9,vertical_geometry_proxy_only,4.0,mid_T_3_5,inc_mid_40_60,2.0,0.030303030303,55.0,6.0,28,0.72,15.745,54.59,0.0856031183632459,0.0,0.0,1.312204963610679,3.6106527118951433,9.383194278903458,5.51075,56.9265371157248,15.745,0.1185214032634606,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,thick_flared_proxy_with_alternate_readout_memory_candidate,rotation_current_proxy_mismatch;vertical_geometry_proxy_only,tau_matched,tau_formula_specificity_with_possible_memory_caveat,baseline_success_morphology_audit_not_endpoint_not_validation
NGC5371,train,K_thick_flared,19,41.66572118681593,44.87169677347413,40.21600953254555,42.48484612892555,K_exponential_disk,2,46.45583646539395,42.255341222751504,38.743360698631186,40.21600953254555,-2.268836596379991,-1.4497116542703736,-4.655687240928572,True,True,True,candidate,0.75,large_distance_error;vertical_geometry_proxy_only,4.0,mid_T_3_5,inc_mid_40_60,1.0,0.249874055416,53.0,2.0,19,1.45,20.2,46.24,0.0481273593454864,0.0,0.0,1.947802227334304,3.198505882176718,12.03814064362336,7.069999999999999,47.35270454806764,20.2,0.1016573117054688,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,thick_flared_proxy_with_alternate_readout_memory_candidate,distance_caveat;rotation_current_proxy_mismatch;vertical_geometry_proxy_only,tau_matched,tau_formula_specificity_with_possible_memory_caveat,baseline_success_morphology_audit_not_endpoint_not_validation
NGC5585,train,K_exponential_disk,24,7.910184029247681,8.365260361585127,7.261200623297494,27.27650447257778,K_exponential_disk,1,65.3305843618592,8.85930318133798,7.261200623297494,7.639625874536165,-20.015303849280286,-0.6489834059501867,-1.1040597382876332,True,True,True,middle,0.85,large_distance_error,7.0,late_T_6_8,inc_mid_40_60,1.0,0.300283286119,51.0,2.0,24,0.09,3.08,10.96,0.2089202329215197,0.0,0.0,1.735099167831191,2.8187733666631947,1.8355184743742552,1.0779999999999998,12.10488287640993,3.08,0.1740141048146838,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
NGC6015,train,K_exponential_disk,44,13.450865436024902,10.82252972156713,15.74229513884599,13.978281082308056,K_scale_tail_spiral,4,14.74113290652907,12.7579251060169,15.74229513884599,14.435785234378192,1.764014056537933,2.2914297028210875,4.9197654172788585,False,False,False,middle,0.85,large_distance_error,6.0,late_T_6_8,inc_high_60_80,1.0,0.3,60.0,2.0,44,0.34,11.54,29.23,0.1854140497066611,0.0,0.0,0.8049295527339634,2.9706397170107355,6.877234803337306,4.039,31.939826336462858,11.54,0.1634363223679975,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,MEDIUM,False,expdisk_current_with_scale_tail_readout_memory_candidate,distance_caveat;rotation_current_proxy_mismatch;rotation_external_family_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
NGC6195,train,K_compact_finite,23,31.92603912642373,36.238986538686945,36.564874545827834,31.19299168148176,K_exponential_disk,4,36.564874545827834,32.57217973829187,30.009198312939905,30.997596993213513,5.371882864346073,4.638835419404103,0.3258880071408896,False,False,False,candidate,1.0,none,3.0,mid_T_3_5,inc_high_60_80,1.0,0.100156494523,62.0,5.0,23,1.33,12.34,36.43,0.0474303933661792,0.5471611332496125,0.9652275768822268,2.0510870336753273,2.7646393320674476,7.35399284862932,4.319,37.29394461516495,19.091968384300216,0.1013436770147806,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
NGC6503,train,K_exponential_disk,31,7.537023161651215,4.239120184630891,12.32563825173506,10.887281107338143,K_scale_tail_spiral,3,16.71453791537778,6.286181362603503,12.32563825173506,9.661124044033157,1.4383571443969156,4.788615090083846,8.08651806710417,False,False,False,control,1.0,none,6.0,late_T_6_8,inc_high_60_80,2.0,0.049520766773,74.0,2.0,31,0.76,12.12,23.5,0.2049645647197884,0.0,0.0,-0.0347906352054042,2.9215460222233314,7.222884386174017,4.241999999999999,25.908333635457517,12.12,0.1722340541239048,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,False,expdisk_current_with_scale_tail_readout_memory_candidate,low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch;rotation_external_family_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
NGC6674,train,K_compact_finite,15,30.84415865400613,25.37693909362036,29.261624241442536,33.44306840204347,K_compact_finite,1,29.261624241442536,30.352765171507052,36.601122626737414,33.37531740788596,-4.181444160600936,-1.582534412563593,3.884685147822178,True,True,False,candidate,1.0,none,3.0,mid_T_3_5,inc_mid_40_60,1.0,0.19921875,54.0,6.0,15,2.5,37.51,72.41,0.1201566434788357,0.1412709974014623,0.7322717546349606,0.3982112619475971,2.825886783798647,22.35399284862932,13.1285,76.76027127715125,42.80907511252885,0.134070489565476,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,LOW,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
NGC7793,train,K_exponential_disk,46,5.722342289485416,6.0568332273601175,5.760806077336799,34.734869094752156,K_thick_flared,2,92.34803727199667,6.127143398362914,5.760806077336799,5.729426613896877,-28.974063017415357,0.0384637878513824,-0.2960271500233187,True,False,True,control,1.0,none,7.0,late_T_6_8,inc_mid_40_60,2.0,0.049861495845,47.0,9.0,46,0.11,1.66,7.87,0.0827505793622192,0.0,0.0,2.1094456224038796,3.082419116442672,0.9892729439809298,0.581,8.195623529790334,1.66,0.1172377607129986,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,expdisk_current_with_vertical_projection_memory_candidate,rotation_current_proxy_mismatch;rotation_external_family_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
NGC7814,train,K_compact_finite,18,22.076573970785304,20.006224427465735,15.356217521468396,22.924635506173413,K_compact_finite,1,15.356217521468396,21.271634737887712,24.325939765484858,23.176332015147665,-7.568417984705018,-6.72035644931691,-4.650006905997341,True,True,True,middle,1.0,none,2.0,early_T_le_2,inc_edge_ge_80,2.0,0.045833333333,90.0,1.0,18,0.63,10.075,19.53,0.015600888183379,0.7613642631753184,0.9906523818811306,1.158884227472834,2.683893177775245,6.004171632896305,3.5262499999999997,19.682342673110696,17.745744951491332,0.0870203996825205,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,HIGH,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
PGC51017,train,K_scale_tail_spiral,6,18.392706990319713,21.58619332313812,22.624401309139223,62.21060495158648,K_exponential_disk,3,153.28190670057796,22.624401309139223,15.978332614463596,17.371575539717902,-39.58620364244726,4.23169431881951,1.0382079860011046,True,False,False,middle,0.8,few_rotation_points,11.0,irregular_T_ge_9,inc_high_60_80,2.0,0.102941176471,66.0,3.0,6,0.33,1.98,3.63,0.4710302198405325,0.0,0.0,0.6008202302782796,1.6478717653062325,1.1799761620977354,0.693,4.484919849010566,1.98,0.2919635989282396,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,scale_tail_current_with_expdisk_readout_memory_candidate,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC00128,train,K_scale_tail_spiral,22,13.983592876820651,11.714529979315056,12.85495106943448,17.703928470795073,K_compact_finite,2,10.844153546922133,12.85495106943448,24.364073437651196,17.903558427811888,-4.848977401360594,-1.128641807386172,1.140421090119423,True,True,False,middle,1.0,none,8.0,late_T_6_8,inc_mid_40_60,1.0,0.150387596899,57.0,10.0,22,1.25,27.525,53.75,0.4684369560335652,0.0,0.0,-0.2118417241269311,1.9095025414054152,16.403456495828365,9.63375,66.33924319340207,27.525,0.2907966302151044,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,MEDIUM,False,generic_current_vs_rotation_readout_mismatch_candidate,gas_rich_late_or_irregular;low_surface_brightness_or_diffuse;rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC00191,train,K_scale_tail_spiral,9,7.100447637659804,7.303541150664803,5.7232425165237695,47.902662765195,K_scale_tail_spiral,1,127.92196159734335,5.7232425165237695,8.206881056398718,7.579145641842911,-42.17942024867123,-1.3772051211360343,-1.580298634141033,True,True,True,control,0.85,large_distance_error,9.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.298245614035,45.0,5.0,9,0.62,1.62,9.98,0.2220592575480998,0.0,0.0,1.4028454459616997,1.9698350930757975,0.9654350417163292,0.567,11.08807569516502,1.62,0.1799266658966449,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC00634,train,K_scale_tail_spiral,4,8.17927394861286,2.390542422509193,6.473523239737815,14.698694218593266,K_scale_tail_spiral,1,19.469920593511993,6.473523239737815,14.091949566005082,10.534212496262716,-8.225170978855452,-1.705750708875045,4.082980817228622,True,True,False,middle,0.45,few_rotation_points;low_inclination;large_distance_error,9.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.249190938511,37.0,8.0,4,4.51,11.26,18.01,0.5927174237172269,0.0,0.0,0.2752655884169769,1.0174507295105362,6.710369487485101,3.941,23.347420400573633,11.26,0.3467228406727521,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC01230,train,K_scale_tail_spiral,11,15.668391396233122,19.787452508603863,15.269259084422602,19.450663946079832,K_scale_tail_spiral,1,23.72274196138569,15.269259084422602,18.095588243265,16.533661633588807,-4.18140486165723,-0.3991323118105203,-4.518193424181261,True,True,True,middle,0.8,low_inclination,9.0,irregular_T_ge_9,inc_low_lt_40,1.0,0.199255121043,22.0,10.0,11,0.78,8.6,36.54,0.3859051809127289,0.0,0.0,0.6837714953228486,1.9746037920870327,5.125148986889154,3.01,43.59048765527556,8.6,0.253657331410728,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,LOW,True,current_readout_consistent_no_memory_proxy_flag,gas_rich_late_or_irregular;inclination_caveat;low_surface_brightness_or_diffuse,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC01281,train,K_exponential_disk,23,2.873653918392883,2.590778492828074,4.989913178659305,46.969347666639344,K_thick_flared,3,133.38756821746068,3.841765210997585,4.989913178659305,3.678709571459771,-41.97943448798003,2.1162592602664216,2.3991346858312306,True,False,False,control,1.0,none,8.0,late_T_6_8,inc_edge_ge_80,2.0,0.045540796964,90.0,1.0,23,0.38,2.07,4.99,0.2592500195435606,0.0,0.0,0.7710381677720035,1.3581252852766486,1.233611442193087,0.7244999999999999,5.636828798761185,2.07,0.1966625087946023,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_thick_flared,LOW,False,generic_current_vs_rotation_readout_mismatch_candidate,rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC02455,train,K_scale_tail_spiral,8,40.12562667208877,41.15186377794972,42.14294798709024,73.11417485839691,K_exponential_disk,3,141.0450212570772,42.14294798709024,38.788649875518104,39.50885344259544,-30.97122687130667,2.0173213150014675,0.9910842091405172,True,False,False,candidate,0.85,large_distance_error,10.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.300578034682,51.0,5.0,8,0.5,2.2649999999999997,4.03,0.1197814066464496,0.0,0.0,1.7291084695169048,2.5706946829462054,1.3498212157330154,0.7927499999999998,4.271359534392596,2.2649999999999997,0.1339016329909023,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,scale_tail_current_with_expdisk_readout_memory_candidate,distance_caveat;gas_rich_late_or_irregular;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_smooth_tail_or_memory_integrated_readout,baseline_success_morphology_audit_not_endpoint_not_validation
UGC02487,train,K_compact_finite,17,67.62411171265585,60.82824936276332,66.03842575329956,70.38790802112106,K_compact_finite,1,66.03842575329956,67.09807605165417,73.61317221496556,70.45247579674346,-4.3494822678215,-1.585685959356283,5.21017639053624,True,True,False,candidate,0.8,low_inclination,0.0,early_T_le_2,inc_low_lt_40,1.0,0.150506512301,36.0,5.0,17,9.93,40.19,80.38,0.0469220826874005,0.2923449692729375,0.4814419836235509,0.8804551903770131,2.47158505418519,23.951132300357568,14.066499999999998,82.26579850320661,51.93934431507935,0.1011149372093302,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,LOW,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;inclination_caveat,mond,mond_success_possible_simple_radial_low_acceleration_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC02885,train,K_compact_finite,19,18.30388329245319,15.131131571665344,17.310996533690737,20.163397612526943,K_compact_finite,1,17.310996533690737,17.998961370423423,22.4384503976315,20.052781069525903,-2.8524010788362055,-0.9928867587624524,2.1798649620253947,True,True,False,middle,1.0,none,5.0,mid_T_3_5,inc_high_60_80,1.0,0.1,64.0,4.0,19,1.7,38.97,74.07,0.1419975068378878,0.2287622652133883,0.9207044102983484,1.2121110806738775,2.9444481246241314,23.22407628128725,13.639499999999998,79.32887766574117,47.88486547536574,0.1438988780770495,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,LOW,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,mond,mond_success_possible_simple_radial_low_acceleration_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC02916,train,K_compact_finite,43,27.319935272727097,30.310716706055015,31.135460068182244,27.127107266501593,K_exponential_disk,4,31.135460068182244,27.8605932916766,26.564684564546557,26.956043943281617,4.008352801680651,3.815524795455147,0.8247433621272293,False,False,False,candidate,1.0,none,2.0,early_T_le_2,inc_mid_40_60,1.0,0.149847094801,50.0,5.0,43,0.37,7.39,38.0,0.0650339484862737,0.787891103922754,0.9948031620592326,1.6871637994349673,2.328522305877336,4.404052443384982,2.5864999999999996,39.2356450212392,13.212515257989152,0.1092652768188231,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC02953,train,K_compact_finite,115,32.750190465366245,28.930833464990883,27.22347751113864,32.820018473793006,K_compact_finite,1,27.22347751113864,32.107548457097785,33.32100474275078,33.031502221530445,-5.596540962654366,-5.526712954227605,-1.7073559538522431,True,True,True,candidate,0.85,large_distance_error,2.0,early_T_le_2,inc_mid_40_60,1.0,0.3,50.0,4.0,115,0.09,6.53,62.39,0.0194886856647377,0.375521929986323,0.984040322108526,2.083668403038652,3.456853202194338,3.891537544696067,2.2855,62.9979495493115,8.98215820281069,0.0887699085491319,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory;distance_caveat,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC03205,train,K_compact_finite,48,23.038239432266117,20.01236999671605,19.265882690084663,23.47639859731727,K_compact_finite,1,19.265882690084663,22.347123927901933,24.40494503325598,23.677126830793913,-4.210515907232608,-3.772356742181451,-0.7464873066313835,True,True,True,candidate,1.0,none,2.0,early_T_le_2,inc_high_60_80,1.0,0.2,67.0,4.0,48,0.28,8.155,40.04,0.0486620668982724,0.3384131866162858,0.9846722417189182,1.7174956086420394,2.7913326821705913,4.85995232419547,2.8542499999999995,41.01421457930341,10.91475953685581,0.1018979301042225,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_compact_finite,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,bulge_or_compact_core_memory,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
UGC03546,train,K_compact_finite,30,31.144679427119858,32.99335102825052,36.762765257786825,31.07216908551861,K_exponential_disk,4,36.762765257786825,31.452096901649615,30.78702751237715,30.977382842529064,5.690596172268215,5.6180858306669705,3.7694142295363022,False,False,False,candidate,0.85,large_distance_error,1.0,early_T_le_2,inc_mid_40_60,1.0,0.250871080139,55.0,5.0,30,0.63,4.865,29.23,0.0223565563768014,0.53196324794791,0.9686840234838648,2.260730068183936,3.297066398268137,2.899284862932062,1.70275,29.55674107144695,7.4530012012665825,0.0900604503695606,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_exponential_disk,LOW,False,compact_proxy_with_alternate_readout_memory_candidate,bulge_or_compact_core_memory;distance_caveat;rotation_current_proxy_mismatch,tpg_v6,tpg_success_possible_closure_like_regularization_of_mismatched_proxy,baseline_success_morphology_audit_not_endpoint_not_validation
UGC04278,train,K_exponential_disk,25,10.395694298729476,7.617050061219652,12.87091532153844,33.107324195029925,K_scale_tail_spiral,3,79.41231275467668,8.380855597511358,12.87091532153844,11.528804232901733,-20.236408873491484,2.4752210228089613,5.253865260318786,True,False,False,middle,0.85,large_distance_error,7.0,late_T_6_8,inc_edge_ge_80,1.0,0.299684542587,90.0,3.0,25,0.14,3.46,6.69,0.081501927705775,0.0,0.0,1.006522396399684,1.899546931090867,2.061978545887962,1.211,6.9626239481758185,3.46,0.1166758674675987,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,HIGH,False,expdisk_proxy_with_scale_tail_readout_memory_candidate,distance_caveat;rotation_current_proxy_mismatch,mond,mond_success_possible_effective_radial_scaling_or_diffuse_disk_regime,baseline_success_morphology_audit_not_endpoint_not_validation
UGC04325,train,K_scale_tail_spiral,8,17.920667735433767,16.430046998854888,15.624506638510129,36.71087596235194,K_scale_tail_spiral,1,71.16752963770915,15.624506638510129,20.114698015628587,18.85040023371808,-21.086369323841815,-2.2961610969236386,-0.8055403603447591,True,True,True,middle,0.85,large_distance_error,9.0,irregular_T_ge_9,inc_mid_40_60,1.0,0.3,41.0,3.0,8,0.7,3.14,5.59,0.2658082396769833,0.0,0.0,1.2463964324159085,1.9416108021536336,1.871275327771156,1.099,6.332934029897168,3.14,0.1996137078546425,,,,,train_only_family_amplitude_preflight,available_data_proxy:r_median+r_max+type_bin+bulge_frac+gas_fraction+surface_brightness,vobs_endpoint_residual_gain;required_S_tau;posthoc_family_choice,K_scale_tail_spiral,MEDIUM,True,current_readout_consistent_no_memory_proxy_flag,distance_caveat;gas_rich_late_or_irregular,tau_matched,current_morphology_readout_regular_candidate,baseline_success_morphology_audit_not_endpoint_not_validation
