star_scale,h2_scale,height_pc,radius_kpc,vobs_km_s,vobs_error_km_s,vbar_km_s,dark_discrepancy_ratio,delta_v2_km2_s2
1.3,0.7,300,9.050250890844302,183.97979871645208,0.8800818482819364,152.64175428675406,1.4527590227907317,10549.061184008424
1.3,0.7,300,10.002908879354228,196.99141192423437,2.466807083805094,148.27202515216095,1.7651277688170364,16821.022929180337
1.3,0.7,300,10.955566867864157,,,150.87609495446134,,
1.3,0.7,600,0.4763289942549633,54.52743543622388,4.677145178394439,50.78633921570506,1.1527531726206444,393.98896431890216
1.3,0.7,600,1.4289869827648898,109.28503789126859,2.0218333338728773,110.439304823737,0.9792060450070982,-253.62054305428865
1.3,0.7,600,2.381644971274816,141.5127105405909,0.8595435931450939,137.8747643036596,1.0534679635115625,1016.3966127553795
1.3,0.7,600,3.334302959784743,153.62964013002227,0.6701733598026943,147.9150828721595,1.0787606694620828,1723.194585402336
1.3,0.7,600,4.286960948294669,158.8047410177566,0.6636871568350399,151.28824579310145,1.1018349737162565,2330.8124545628707
1.3,0.7,600,5.239618936804596,163.05047281610953,0.5580974480626919,150.7947325107112,1.1691541688732923,3846.4053325799287
1.3,0.7,600,6.1922769253145225,166.13549743976645,0.5385983182734696,147.76659818383635,1.2640734849036566,5766.035970735298
1.3,0.7,600,7.144934913824449,169.86579822664316,0.5657370151104272,151.539724976471,1.2564896023838394,5890.101161230177
1.3,0.7,600,8.097592902334375,176.49473898283327,0.7036771719934145,150.67712881432817,1.3720465830117796,8446.7957408888
1.3,0.7,600,9.050250890844302,183.97979871645208,0.8800818482819364,149.5358506844604,1.5137342148873463,11487.59569582099
1.3,0.7,600,10.002908879354228,196.99141192423437,2.466807083805094,145.2437289297039,1.8395000560508556,17709.87557849808
1.3,0.7,600,10.955566867864157,,,146.04246904863075,,
1.3,1.0,100,0.4763289942549633,54.52743543622388,4.677145178394439,64.22797314640697,0.7207451193088019,-1151.9913192440104
1.3,1.0,100,1.4289869827648898,109.28503789126859,2.0218333338728773,145.7962725429585,0.5618605922502018,-9313.33358052462
1.3,1.0,100,2.381644971274816,141.5127105405909,0.8595435931450939,161.71385984051324,0.7657665872686658,-6125.525219972096
1.3,1.0,100,3.334302959784743,153.62964013002227,0.6701733598026943,165.85554226876093,0.858005455607923,-3905.994574784596
1.3,1.0,100,4.286960948294669,158.8047410177566,0.6636871568350399,166.0218063026527,0.9149485189698122,-2344.29439827878
1.3,1.0,100,5.239618936804596,163.05047281610953,0.5580974480626919,161.11703452846427,1.0241444255265373,626.7578703105246
1.3,1.0,100,6.1922769253145225,166.13549743976645,0.5385983182734696,157.1805674874855,1.1171903287465592,2895.272713870665
1.3,1.0,100,7.144934913824449,169.86579822664316,0.5657370151104272,160.6285051681077,1.1183214449514458,3052.8727346338455
1.3,1.0,100,8.097592902334375,176.49473898283327,0.7036771719934145,158.56949472103238,1.2388657428391698,6006.108232534927
1.3,1.0,100,9.050250890844302,183.97979871645208,0.8800818482819364,156.54774862358272,1.381168377120854,9341.36873663378
1.3,1.0,100,10.002908879354228,196.99141192423437,2.466807083805094,151.64754476542336,1.6874224366810233,15808.638538522304
1.3,1.0,100,10.955566867864157,,,156.15665137545957,,
1.3,1.0,300,0.4763289942549633,54.52743543622388,4.677145178394439,59.364492945795945,0.8436777951662042,-550.9018074598926
1.3,1.0,300,1.4289869827648898,109.28503789126859,2.0218333338728773,131.66078156972458,0.6889830800362574,-5391.341896654718
1.3,1.0,300,2.381644971274816,141.5127105405909,0.8595435931450939,153.5603303873071,0.8492446574057406,-3554.9278241138454
1.3,1.0,300,3.334302959784743,153.62964013002227,0.6701733598026943,160.28378248143272,0.9186939602037705,-2088.8246000750914
1.3,1.0,300,4.286960948294669,158.8047410177566,0.6636871568350399,161.61621775615896,0.9655106084821987,-900.856072089442
1.3,1.0,300,5.239618936804596,163.05047281610953,0.5580974480626919,158.55189205567845,1.0575508705189784,1446.7542111213625
1.3,1.0,300,6.1922769253145225,166.13549743976645,0.5385983182734696,154.77496047612917,1.1521883209986417,3645.715119171302
1.3,1.0,300,7.144934913824449,169.86579822664316,0.5657370151104272,158.28666950021827,1.15165714435317,3799.71966570332
1.3,1.0,300,8.097592902334375,176.49473898283327,0.7036771719934145,156.59078965234798,1.2703725478787462,6629.717484672554
1.3,1.0,300,9.050250890844302,183.97979871645208,0.8800818482819364,154.81890517784404,1.4121872783283258,9879.67293527996
1.3,1.0,300,10.002908879354228,196.99141192423437,2.466807083805094,150.09343818665934,1.7225473698695788,16277.576185210859
1.3,1.0,300,10.955566867864157,,,152.56270289233242,,
1.3,1.0,600,0.4763289942549633,54.52743543622388,4.677145178394439,50.89941285245076,1.1476371524690303,382.49098652733437
1.3,1.0,600,1.4289869827648898,109.28503789126859,2.0218333338728773,111.56504519216072,0.9595445055742563,-503.5398018328542
1.3,1.0,600,2.381644971274816,141.5127105405909,0.8595435931450939,140.10481908827413,1.020198667001164,396.48691278704064
1.3,1.0,600,3.334302959784743,153.62964013002227,0.6701733598026943,150.70287843896958,1.039218648817104,890.708756689306
1.3,1.0,600,4.286960948294669,158.8047410177566,0.6636871568350399,154.21239994949903,1.0604454567434796,1437.481471532501
1.3,1.0,600,5.239618936804596,163.05047281610953,0.5580974480626919,153.7359436014441,1.1248465727233152,2950.716330530475
1.3,1.0,600,6.1922769253145225,166.13549743976645,0.5385983182734696,150.5514743799733,1.217740769538667,4935.257071574884
1.3,1.0,600,7.144934913824449,169.86579822664316,0.5657370151104272,154.2301957209872,1.2130342661822535,5067.436135040625
1.3,1.0,600,8.097592902334375,176.49473898283327,0.7036771719934145,153.1196553159592,1.3286226228257618,7704.764044540294
1.3,1.0,600,9.050250890844302,183.97979871645208,0.8800818482819364,151.70183768728361,1.4708168452762955,10835.118778047283
1.3,1.0,600,10.002908879354228,196.99141192423437,2.466807083805094,147.07426900777378,1.7939948373721832,17174.77576773238
1.3,1.0,600,10.955566867864157,,,147.76977961916322,,
1.3,1.3,100,0.4763289942549633,54.52743543622388,4.677145178394439,63.50147420310259,0.7373310602593053,-1059.1960107157397
1.3,1.3,100,1.4289869827648898,109.28503789126859,2.0218333338728773,147.13371529260877,0.5516924127590869,-9705.110668910445
1.3,1.3,100,2.381644971274816,141.5127105405909,0.8595435931450939,164.3358175307917,0.74152609653227,-6980.413678968602
1.3,1.3,100,3.334302959784743,153.62964013002227,0.6701733598026943,169.0016367091706,0.8263579418329324,-4959.486883898335
1.3,1.3,100,4.286960948294669,158.8047410177566,0.6636871568350399,169.16199176970795,0.8812950842528625,-3396.833689777992
1.3,1.3,100,5.239618936804596,163.05047281610953,0.5580974480626919,164.17924910646713,0.9862967338821662,-369.3691516065119
1.3,1.3,100,6.1922769253145225,166.13549743976645,0.5385983182734696,160.087102148191,1.0769912772434507,1973.123235353305
1.3,1.3,100,7.144934913824449,169.86579822664316,0.5657370151104272,163.37731079941702,1.081006740661447,2162.2437231253425
1.3,1.3,100,8.097592902334375,176.49473898283327,0.7036771719934145,161.06135981476794,1.2008279995194457,5209.631263236301
1.3,1.3,100,9.050250890844302,183.97979871645208,0.8800818482819364,158.6968593209272,1.3440134498742449,8663.873177420071
1.3,1.3,100,10.002908879354228,196.99141192423437,2.466807083805094,153.4412734244216,1.648201092927368,15261.391981795274
1.3,1.3,100,10.955566867864157,,,157.79107475604005,,
1.3,1.3,300,0.4763289942549633,54.52743543622388,4.677145178394439,59.07324242794881,0.852017521538459,-516.4067556996479
1.3,1.3,300,1.4289869827648898,109.28503789126859,2.0218333338728773,132.89185029304954,0.6762771563007334,-5717.02436741428
1.3,1.3,300,2.381644971274816,141.5127105405909,0.8595435931450939,156.01213952773605,0.8227617885501268,-4313.9404354767175
1.3,1.3,300,3.334302959784743,153.62964013002227,0.6701733598026943,163.27119142878354,0.8853824367297946,-3055.4156240943303
1.3,1.3,300,4.286960948294669,158.8047410177566,0.6636871568350399,164.65506136327107,0.9302009046270521,-1892.3434628258146
1.3,1.3,300,5.239618936804596,163.05047281610953,0.5580974480626919,161.555595879591,1.0185916555895773,485.24612554714986
1.3,1.3,300,6.1922769253145225,166.13549743976645,0.5385983182734696,157.62026726587865,1.1109659620500778,2756.854856591628
1.3,1.3,300,7.144934913824449,169.86579822664316,0.5657370151104272,161.00129002008754,1.1131486832460977,2932.974019042307
1.3,1.3,300,8.097592902334375,176.49473898283327,0.7036771719934145,159.04932901664253,1.2314019757265882,5853.703827974237
1.3,1.3,300,9.050250890844302,183.97979871645208,0.8800818482819364,156.96586141322172,1.3738200909336762,9210.284686551498
1.3,1.3,300,10.002908879354228,196.99141192423437,2.466807083805094,151.893011460903,1.6819729256518232,15734.129441241374
1.3,1.3,300,10.955566867864157,,,154.23086785374898,,
1.3,1.3,600,0.4763289942549633,54.52743543622388,4.677145178394439,51.01223585097791,1.142566342367663,370.99300873576794
1.3,1.3,600,1.4289869827648898,109.28503789126859,2.0218333338728773,112.67953925849821,0.9406569949293956,-753.4590606114289
1.3,1.3,600,2.381644971274816,141.5127105405909,0.8595435931450939,142.29992983739086,0.9889663782036962,-223.4227871812982
1.3,1.3,600,3.334302959784743,153.62964013002227,0.6701733598026943,153.440031929428,1.0024729576641667,58.22292797626869
1.3,1.3,600,4.286960948294669,158.8047410177566,0.6636871568350399,157.0821290956251,1.0220528876653492,544.1504885021168
1.3,1.3,600,5.239618936804596,163.05047281610953,0.5580974480626919,156.62193127744231,1.0837746171731084,2055.02732848101
1.3,1.3,600,6.1922769253145225,166.13549743976645,0.5385983182734696,153.2857636479793,1.1746844741305627,4104.4781724144705
1.3,1.3,600,7.144934913824449,169.86579822664316,0.5657370151104272,156.87453043220108,1.1724842318720652,4244.771108851062
1.3,1.3,600,8.097592902334375,176.49473898283327,0.7036771719934145,155.52382627889094,1.2878629926426517,6962.732348191796
1.3,1.3,600,9.050250890844302,183.97979871645208,0.8800818482819364,153.8373312153869,1.4302659661923138,10182.641860273568
1.3,1.3,600,10.002908879354228,196.99141192423437,2.466807083805094,148.882303901225,1.7506866681710416,16639.675956966676
1.3,1.3,600,10.955566867864157,,,149.4771312661969,,
