galaxy,split,component_family,intake_weight,component_evidence_status,evidence_gate,orientation_sign,orientation_sign_proof_status,evidence_gate_proof_status,closure_fraction_c,source_vn2_median,kernel_scale,signed_source_strength_v2,beta_source_normalized,uses_vobs_or_residual,claim_boundary
UGC04325,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6724841971474453,1667.432525,0.5085067710019615,1121.3220228721625,2205.1270244891925,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04325,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6724841971474453,1667.432525,0.33508621237037,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04325,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6724841971474453,1667.432525,0.29490675020222534,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04483,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7578980967783835,144.852375,0.889413616686344,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04483,train,K_scale_tail_spiral,0.2352941176470588,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7578980967783835,144.852375,0.5238020163313055,25.831373959136158,49.31514800202254,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04483,train,K_exponential_disk,0.4411764705882353,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7578980967783835,144.852375,0.06842239937149777,-48.433826173380304,-707.8650649242803,False,tau_side_source_normalization_formula_conditional_not_validation
UGC04483,train,K_thick_flared,0.3235294117647059,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7578980967783835,144.852375,0.05471438368296684,-12.431348717834279,-227.2044000324596,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05005,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7819200104850724,1395.5313499999995,0.04704129825046851,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05005,train,K_scale_tail_spiral,0.5993040180310966,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7819200104850724,1395.5313499999995,0.5521896753628334,653.9568814240448,1184.2975531810553,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05005,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7819200104850724,1395.5313499999995,0.7439110412561918,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05005,train,K_thick_flared,0.4006959819689034,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7819200104850724,1395.5313499999995,0.6557992368442416,-153.0329522400707,-233.35335517692505,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05253,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.18943757640814735,51159.71969999999,0.02893765570755939,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05253,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.18943757640814735,51159.71969999999,0.5660939727356897,9691.573309688149,17120.078602591235,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05253,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.18943757640814735,51159.71969999999,0.37306806224282507,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05253,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.18943757640814735,51159.71969999999,0.34575453698904574,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05721,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6894766317203675,822.0293500000002,0.20283975659229211,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05721,train,K_scale_tail_spiral,0.4647177985546507,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6894766317203675,822.0293500000002,0.5513645443730528,263.38811942626,477.7023153089289,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05721,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6894766317203675,822.0293500000002,0.18347894109761811,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05721,train,K_thick_flared,0.5352822014453493,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.6894766317203675,822.0293500000002,0.15561174908716485,-106.18366779545813,-682.3627934159398,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05750,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.807112538907673,529.4612500000001,0.10021863871466953,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05750,train,K_scale_tail_spiral,0.5887794495256257,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.807112538907673,529.4612500000001,0.5594768150794691,251.6059563974029,449.71650230343204,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05750,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.807112538907673,529.4612500000001,0.44694403311788883,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05750,train,K_thick_flared,0.4112205504743743,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.807112538907673,529.4612500000001,0.40427594372101366,-61.505100070164545,-152.13643311066892,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05764,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7731611792864804,364.50950000000006,0.2914957800901603,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05764,train,K_scale_tail_spiral,0.185454444407477,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7731611792864804,364.50950000000006,0.5266971765006665,52.265623664041385,99.23277738318244,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05764,train,K_exponential_disk,0.4072727777962615,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7731611792864804,364.50950000000006,0.21233681355313572,-114.77948560854199,-540.5538666982928,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05764,train,K_thick_flared,0.4072727777962615,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7731611792864804,364.50950000000006,0.1635199167591787,-40.1728199629897,-245.67539391640938,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05918,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.8141769102445892,243.78432500000002,0.2403127515235139,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05918,train,K_scale_tail_spiral,0.2367818019302769,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.8141769102445892,243.78432500000002,0.5139616243383941,46.99729700169411,91.44125704364053,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05918,train,K_exponential_disk,0.4528114111459535,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.8141769102445892,243.78432500000002,0.2679643931236193,-89.87562473930748,-335.4013706509335,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05918,train,K_thick_flared,0.3104067869237695,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.8141769102445892,243.78432500000002,0.22551750056732517,-21.563726363746405,-95.61886021927087,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05999,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7786855703204489,1769.72125,0.06165228113440198,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05999,train,K_scale_tail_spiral,0.5252528653958112,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7786855703204489,1769.72125,0.509129316052061,723.8280732311003,1421.697887766269,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05999,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7786855703204489,1769.72125,1.156442379081633,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC05999,train,K_thick_flared,0.474747134604189,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7786855703204489,1769.72125,0.911269114950374,-228.9799146716787,-251.27584257494397,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06399,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7362864266487398,1255.0337999999997,0.14326647564469913,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06399,train,K_scale_tail_spiral,0.2811591556722893,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7362864266487398,1255.0337999999997,0.5112309240631739,259.8091529742035,508.20312454748597,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06399,train,K_exponential_disk,0.4316275447015254,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7362864266487398,1255.0337999999997,0.4664404284899832,-398.8516273677619,-855.0966061389065,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06399,train,K_thick_flared,0.2872132996261852,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7362864266487398,1255.0337999999997,0.41908625827215207,-92.89125005419818,-221.65186335905858,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06446,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.77095621870936,986.9369500000003,0.11235955056179775,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06446,train,K_scale_tail_spiral,0.2990714356307639,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.77095621870936,986.9369500000003,0.5274796915262691,227.55902285659437,431.4081215110851,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06446,train,K_exponential_disk,0.3988726113005684,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.77095621870936,986.9369500000003,0.5547444386721457,-303.4962582781636,-547.0920249414705,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06446,train,K_thick_flared,0.3020559530686676,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.77095621870936,986.9369500000003,0.4632437417269651,-80.44046427962678,-173.64608959366845,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06614,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5826485575600836,21185.96063,0.01425158586974298,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06614,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.5826485575600836,21185.96063,0.5539267942204678,12343.96940159422,22284.477895613785,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06614,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5826485575600836,21185.96063,1.4786418178276568,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06614,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.5826485575600836,21185.96063,1.376905611552419,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06628,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7348320791469897,1281.1321000000003,0.13003901170351104,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06628,train,K_scale_tail_spiral,0.4188150771804531,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7348320791469897,1281.1321000000003,0.5077889476890084,394.27961873189116,776.463569217668,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06628,train,K_exponential_disk,0.5811849228195469,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7348320791469897,1281.1321000000003,0.47387250723111446,-547.1373459730581,-1154.6087557812493,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06628,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7348320791469897,1281.1321000000003,0.4237829333818338,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06667,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.8039104531596999,506.3776000000001,0.14326647564469913,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06667,train,K_scale_tail_spiral,0.2671150387310875,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.8039104531596999,506.3776000000001,0.5216914364581318,108.73778987655595,208.43315085790695,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06667,train,K_exponential_disk,0.3535992980258891,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.8039104531596999,506.3776000000001,0.4664404284899832,-143.94399638406415,-308.6010293963088,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06667,train,K_thick_flared,0.3792856632430232,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.8039104531596999,506.3776000000001,0.38413912397355277,-54.04016086885539,-140.67861744948414,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06786,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.37609513993325405,23321.183719999997,0.03910833007430583,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06786,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.37609513993325405,23321.183719999997,0.5603010752629278,8770.983854582526,15654.055010454227,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06786,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.37609513993325405,23321.183719999997,0.5743326526306126,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06786,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.37609513993325405,23321.183719999997,0.5185235534609398,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06787,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.30828968308521126,31410.737829999987,0.027733996193955987,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06787,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.30828968308521126,31410.737829999987,0.560352682615912,9683.606411083352,17281.27072735169,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06787,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.30828968308521126,31410.737829999987,0.5289748265952394,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06787,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.30828968308521126,31410.737829999987,0.4831718303389001,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06923,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6485608494614941,2118.989525,0.2087560480724208,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06923,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6485608494614941,2118.989525,0.49278934241816713,1374.2936463340077,2788.8055362362543,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06923,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6485608494614941,2118.989525,0.358469945912968,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06923,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6485608494614941,2118.989525,0.31033367696203323,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06930,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.719547882506211,3031.1857250000003,0.061990103085183504,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06930,train,K_scale_tail_spiral,0.3695225978182536,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.719547882506211,3031.1857250000003,0.5085423051966945,805.9595559538935,1584.8426919804906,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06930,train,K_exponential_disk,0.406015736179072,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.719547882506211,3031.1857250000003,1.0350494178278409,-885.5541294990687,-855.5670040929025,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06930,train,K_thick_flared,0.2244616660026744,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.719547882506211,3031.1857250000003,0.8929717980670441,-171.34935455884468,-191.8866362070483,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06973,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.3116170878521293,25629.215470000003,0.11847669132670174,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06973,train,K_scale_tail_spiral,0.628371491179446,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.3116170878521293,25629.215470000003,0.47583015218793007,5018.489849758861,10546.809248390797,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06973,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.3116170878521293,25629.215470000003,0.5904293144639432,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC06973,train,K_thick_flared,0.3716285088205539,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.3116170878521293,25629.215470000003,0.5467694935167072,-1038.8040736280486,-1899.8939881350689,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07089,train,K_compact_finite,0.2309887825725408,SOURCE_CANDIDATE_COMPACT_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.73483992771236,1654.087575,0.11192460237971236,280.76446155756423,2508.5142639600394,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07089,train,K_scale_tail_spiral,0.2526684267533466,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.73483992771236,1654.087575,0.4986061521682694,307.1158434618867,615.9487646238294,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07089,train,K_exponential_disk,0.3363835181024637,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.73483992771236,1654.087575,0.6220451277507166,-408.8706658610904,-657.3006484908029,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07089,train,K_thick_flared,0.1799592725716486,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.73483992771236,1654.087575,0.5406812290066534,-76.55851810682987,-141.5964046828187,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07125,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.7963934257750154,1317.9672000000003,0.057937427578215524,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07125,train,K_scale_tail_spiral,0.3561028136861913,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7963934257750154,1317.9672000000003,0.5242912980795903,373.7727825380996,712.9105211304858,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07125,train,K_exponential_disk,0.3350477605644849,SOURCE_CANDIDATE_S4G_SCALE_READY,1.0,-1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.7963934257750154,1317.9672000000003,1.0597264544192724,-351.67296897492224,-331.85259036270656,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07125,train,K_thick_flared,0.3088494257493237,PROXY_OR_PARTIAL_SOURCE_ONLY,0.35,-1.0,THEORY_CONDITIONAL,DERIVED_COARSE_GRID_PROXY_ADMISSION_PRODUCT,0.7963934257750154,1317.9672000000003,0.8853284587205865,-113.4611316839291,-128.1571043676773,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07232,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6240962123262559,397.98460000000006,1.2250973493100399,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07232,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6240962123262559,397.98460000000006,0.4854976705087132,248.38068142418007,511.6001507564853,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07232,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6240962123262559,397.98460000000006,0.05470279880786968,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07232,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6240962123262559,397.98460000000006,0.04839122433140036,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07323,train,K_compact_finite,0.0,MISSING_SOURCE_SUPPORT,0.0,1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6791774539527516,1607.07975,0.18151294737602913,0.0,0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07323,train,K_scale_tail_spiral,1.0,SOURCE_CANDIDATE_HI_TAIL_READY,1.0,1.0,THEORY_CONDITIONAL,DEFINITION_DEPENDENT,0.6791774539527516,1607.07975,0.5047863230681565,1091.4923329040246,2162.2858683448335,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07323,train,K_exponential_disk,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6791774539527516,1607.07975,0.3419999781642821,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
UGC07323,train,K_thick_flared,0.0,MISSING_SOURCE_SUPPORT,0.0,-1.0,THEORY_CONDITIONAL,DERIVED_FROM_GATE_DEFINITION,0.6791774539527516,1607.07975,0.31391937891884447,-0.0,-0.0,False,tau_side_source_normalization_formula_conditional_not_validation
