galaxy,r,velocity_km_s,velocity_error_km_s,v_gas_km_s,v_star_km_s,v_baryon_newton_km_s,figure_file,coordinate_calibration_uses_published_vobs,prospective_name_freeze,inclination_deg,gas_mass_1e7_msun,stellar_mass_kin_1e7_msun,r_median,r_max,gas_fraction,scale_radius_proxy_kpc,tail_inner_radius_proxy_kpc,tail_cutoff_radius_proxy_kpc,compact_support_radius_proxy_kpc,thickness_h_over_rs_proxy,kernel_K_exponential_disk,kernel_K_compact_finite,kernel_K_scale_tail_spiral,kernel_K_thick_flared,v_newton,v_tpg_v6,v_mond,v_K_compact_finite,v_K_scale_tail_spiral,v_K_exponential_disk,v_K_thick_flared
DDO_47,1.5899986300000002,21.860016125911997,1.7200239539699995,-2.7897281443187314,0.0,0.0,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.22693065350481328,0.04395737450122899,0.26094947517655664,0.1225616768536483,1e-06,1.4072176855712148e-05,0.008759556874101486,43.646899168907964,5.663225727524629,0.0,0.0
DDO_47,1.81999771,23.170000647016,1.949997881186,2.833437785256869,0.0,2.833437785256869,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.2599706112156363,0.05759435615777636,0.30378384258016805,0.1457619453053411,2.833437785256869,9.70226131819233,15.38348633212534,50.89394466391749,11.466062081503047,0.0,6.112059430670084
DDO_47,2.04000182,23.789999646469997,2.080027485266,6.529194670398797,0.0,6.529194670398797,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.2889372339311848,0.07236013266024222,0.3412801598237493,0.16719359283961116,6.529194670398797,18.711557784087898,24.273083969013825,59.04329303488773,19.80069704038342,13.490527178669643,16.881878500917644
DDO_47,2.2700009,24.499999528748,1.7900104761659998,7.75624647461484,0.0,7.75624647461484,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.316313932717199,0.08959634706401172,0.3768130530778674,0.18850463843194673,7.75624647461484,21.568839319497016,27.236286655258027,65.9408566644155,22.616967660783704,16.76772746352688,19.793667275141544
DDO_47,2.4999999799999997,27.569972985075996,1.870004178676,7.582476783035678,0.0,7.582476783035678,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.34068158359514256,0.108672148917299,0.40876258954695144,0.2084841505040532,7.582476783035678,21.47019428235136,27.547224417844507,71.90736997263046,22.60991846171055,16.20900802428434,19.487466184335457
DDO_47,2.7199991,30.96999217176,1.80001765648,7.788014784960339,0.0,7.788014784960339,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.36121168180988195,0.12863992117679746,0.4362043046284577,0.22621974926318728,7.788014784960339,22.138150434928008,28.50440685887185,77.87922667786312,23.317581622185052,16.730638339730493,20.049476343502867
DDO_47,2.94999818,35.440014772017996,2.060013124638,11.310142610665668,0.0,11.310142610665668,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.37986401384028995,0.1513149158660978,0.4619116428633075,0.24324550220503807,11.310142610665668,29.465210510460558,35.32369272408933,86.17411315730116,30.41332128697877,25.439372709061022,27.81098029333172
DDO_47,3.1800022500000003,39.139994408114,1.82997545742,14.811650018347724,0.0,14.811650018347724,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.39577614636324504,0.17583004982292816,0.4848559882927705,0.2586858415473522,14.811650018347724,36.14768846615275,41.48107882176003,94.48220215849048,36.962776532146044,32.807916926358196,34.72597179747914
DDO_47,3.4000013700000005,44.079972043118,1.6799952327139998,16.724676430224385,0.0,16.724676430224385,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.408578538098077,0.20100017183583,0.5044702028120821,0.27196895761518464,16.724676430224385,39.77760489272308,44.96248365561191,101.45603612336126,40.54947611692986,36.66759291900875,38.42293066795752
DDO_47,3.63000045,48.500022481808,1.849989818048,17.243192648013938,0.0,17.243192648013938,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.419603116065631,0.22911398672187017,0.5227821529156045,0.2843283509119532,17.243192648013938,41.03750832841296,46.403609204053375,107.76623011654537,41.813034947707784,37.94623274133236,39.66518194790378
DDO_47,3.85999953,53.200019009281995,2.179971808402,17.258022321573286,0.0,17.258022321573286,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.42839414968591033,0.2590673890574282,0.5390772997066957,0.29517294901427554,17.258022321573286,41.436005200417526,47.09066576864665,113.77418342938314,42.22793023416606,38.31013770576982,40.0245918414332
DDO_47,4.07999865,56.89999864537799,2.5599897003259997,17.93183131186419,0.0,17.93183131186419,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.43488184577773004,0.245098120314329,0.5529660122757152,0.3041845158787599,17.93183131186419,42.9199509214005,48.68959743313154,111.64378930664196,43.70451637012308,39.86315619673772,41.51671305718227
DDO_47,4.310002720000001,58.54997233715,2.41000947562,18.808826185680612,0.0,18.808826185680612,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.43983060861440426,0.23201841506030413,0.5658872808055186,0.3122511404298061,18.808826185680612,44.749609156028654,50.59219200871813,109.80839990636622,45.52008544185248,41.7923072652935,43.36935227300841
DDO_47,4.5400018,60.120016066414,2.1899789887159997,19.689399266358812,0.0,19.689399266358812,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.44307806122578136,0.2202642298511864,0.5773336113365399,0.3190110011964986,19.689399266358812,46.57072515798612,52.478956586499095,108.23483489189456,47.326418813707555,43.71512583353332,45.216949974991806
DDO_47,4.76000092,62.160014830424,2.050005944324,20.395956144823252,0.0,20.395956144823252,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.44474841380792657,0.21008399300897612,0.5870354859383884,0.3243316232912857,20.395956144823252,48.07551562457557,54.071758543817985,106.84570586563169,48.8201299906551,45.30411720083871,46.743158415330534
DDO_47,4.99,63.740002,2.1700283680899997,20.926881731084748,0.0,20.926881731084748,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.44514846399118996,0.2004008016032064,0.5959981611425847,0.32877846042984105,20.926881731084748,49.29599850695357,55.42543658864133,105.42859672240161,50.03345801169215,46.59474775779198,47.97948531224592
DDO_47,5.21999908,63.490013712156,2.260029250914,21.106567174873387,0.0,21.106567174873387,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4443216408034889,0.19157091498950993,0.6038667099623001,0.3321685966825548,21.106567174873387,49.92688336035189,56.263499501361146,103.89952910478056,50.66470390531168,47.26679434247148,48.61387365689189
DDO_47,5.449998160000001,62.579997703602,2.310001412482,21.80692071486917,0.0,21.80692071486917,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4424096685603679,0.18348630047977849,0.6107426352078084,0.33458728113513575,21.80692071486917,51.413478178587596,57.833540293226505,102.93390206675673,52.13836751551551,48.84582326659174,50.130017475273945
DDO_47,5.67000227,62.530025542034,2.220000529658,21.98580499414261,0.0,21.98580499414261,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4396868836860091,0.17636677242459023,0.6164741511999786,0.33606836005939084,21.98580499414261,52.01494408783007,58.621720758590556,101.7302627877715,52.73824487087102,49.49451956221274,50.74101317702242
DDO_47,5.900001350000001,61.710010416303994,2.389995114992,21.81070154701645,0.0,21.81070154701645,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.43602339725587985,0.16949148664177846,0.6216610154697418,0.33682283990874307,21.81070154701645,52.0288730757268,58.90982727163958,100.26230705662681,52.75802489929717,49.53068157611768,50.75239660702921
DDO_47,6.13000043,61.470029308773995,2.340022953424,21.10717471217245,0.0,21.10717471217245,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4316353030709677,0.16313212558779544,0.626096528681586,0.33684065049598133,21.10717471217245,51.123510140885976,58.39985004675114,98.40494886126336,51.870646765176645,48.605055668875174,49.82377423925619
DDO_47,6.349999550000001,62.989973396466,2.129999646834,20.755050846589892,0.0,20.755050846589892,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.42685481398567904,0.15748032612065302,0.6296971191503683,0.33623606060119826,20.755050846589892,50.775908864849995,58.35431154298721,96.96995628147965,51.53237972512777,48.2681340074311,49.46942094652539
DDO_47,6.57999863,62.610019244544,2.009977223068,20.402854910367264,0.0,20.402854910367264,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4213378095372072,0.15197571553293773,0.632846618497616,0.3350206729969309,20.402854910367264,50.41812006617477,58.3064435845185,95.54268220299109,51.18366107344679,47.92511793808384,49.10693364089076
DDO_47,6.8100027,64.28000729694399,1.980019422128,20.050502587876583,0.0,20.050502587876583,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4153739467498575,0.14684281990079093,0.6354209549619239,0.33327206491111383,20.050502587876583,50.038792414874294,58.23478073135697,94.16923829589405,50.81316243182132,47.562391902372696,48.724387709867315
DDO_47,7.03000182,64.599982106984,2.099978105892,19.69643176055234,0.0,19.69643176055234,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4093227460069096,0.14224747384204803,0.6373895973587971,0.33115614255924974,19.69643176055234,49.626012677024754,58.118181631771826,92.88460522290113,50.40912438419753,47.16526911525835,48.30890736821825
DDO_47,7.2600009,62.04999958697199,2.03999876401,19.17793078870067,0.0,19.17793078870067,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.4027011509277132,0.13774102975662167,0.6389752617115082,0.32853530285180127,19.17793078870067,48.901934933641805,57.73782419939661,91.43798412203981,49.698418627608525,46.444307720941644,47.575513618270826
DDO_47,7.48999998,61.740031957246,2.19998616903,19.3467336422949,0.0,19.3467336422949,rMD_DH_DM_profiles_ddo47.pdf,True,True,45.5,46.8,,3.85999953,7.48999998,1.0,2.3003572884386174,1.3509998355,11.23499997,3.85999953,0.53,0.3958393473859653,0.1335113488211251,0.6401172906923681,0.32554844777719794,19.3467336422949,49.42624423113979,58.43369412669427,90.71466693862426,50.21580980398228,47.038504171661465,48.12636805649435
DDO_50,1.150000223624,22.709993138092,3.66999794122,4.07361006080187,6.38222370143377,7.571464739573789,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.14870231265710807,0.012033412024279735,0.12293161235497607,0.07112453479909994,7.571464739573789,19.34990477820174,22.88168329432309,29.932093927749293,19.73645829853453,16.967358599451607,18.620275868061572
DDO_50,1.270000379064,23.559993737487996,4.189997235579999,-4.724667310105018,6.8952696827475926,5.02217709829543,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.16887052441817402,0.014675761279199805,0.14334766547317057,0.08299375485774109,5.02217709829543,14.484237347276617,18.90077604879285,29.08299030701564,15.080164057024447,10.560776794334734,13.321626753218021
DDO_50,1.3800006189360003,25.950000427051997,4.060005007656,-5.026926998633496,7.41240070173442,5.447356158126853,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.18726262681024497,0.01732812211933141,0.16222445667332777,0.09414277280963658,5.447356158126853,15.555503905003722,20.112564238275304,31.511117805474495,16.183694870088683,11.532931071692346,14.328418932900048
DDO_50,1.5000007743760002,29.669993041884,3.330000739728,-4.668903191860572,7.925976343669467,6.404876578470671,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.20711404807635653,0.020472736846837668,0.1827359237226431,0.10651909699673788,6.404876578470671,17.73894044106052,22.322314894189983,34.668863611324554,18.361079978806647,13.933900130162899,16.52813115691674
DDO_50,1.6200003455040002,30.980002365572,3.47000405544,-4.748684338193819,8.271852741751072,6.773001169157396,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.22664976932484404,0.023879385788362472,0.20302171776867473,0.11903378406498075,6.773001169157396,18.674258188276273,23.40960005565777,37.197143276154726,19.3308148962454,14.725622301484714,17.38856981155108
DDO_50,1.7300005853760003,31.479994675688,3.789994272688,-5.026926998633496,8.581123866490547,6.954544684051092,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.24421217617228141,0.02723236991560487,0.22129820220312663,0.13056973290160664,6.954544684051092,19.2065910889464,24.110714053639544,39.358688803848814,19.90205786798208,15.059544609323748,17.833511888286704
DDO_50,1.850000740816,31.029997039184,3.3799954133399996,-5.026926998633496,8.683689763342386,7.080711324181135,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.2629332058973949,0.031141300279658935,0.24077107960564928,0.14315999967531706,7.080711324181135,19.633736086307845,24.731480671234568,41.65458523111661,20.373406258082596,15.247519798348684,18.15820717628479
DDO_50,1.960000980688,30.830003153403997,3.4899958483519997,-5.026926998633496,8.786863405855637,7.206869879744921,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.2796481638981607,0.034954694831048905,0.2581499994741394,0.154662846872288,7.206869879744921,20.04135167918299,25.30769415010605,43.77834967419623,20.817872893485326,15.457453573973398,18.47734098020197
DDO_50,2.080000551816,32.090002612148,3.44000117474,5.3818223869901525,9.005192731489013,10.4908297258306,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.29735544570795014,0.03936586855043291,0.27651345353045587,0.16711901561050813,10.4908297258306,26.588637222112954,31.262584156982488,49.12247876136069,27.220225081850376,23.10690658675453,25.334958167770438
DDO_50,2.1900007916880004,31.839998861423997,4.039998023411999,12.484976382790103,9.1085681962932,15.454470222733312,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.3130751523645817,0.0436396723563058,0.29279275836952773,0.17841893177961676,15.454470222733312,35.22743293387139,38.93871472298408,55.96655310692262,35.734547309064126,32.539183788126884,34.226817109368426
DDO_50,2.310000947128,31.5899951107,3.889998811244,12.792726243181257,9.211134093145038,15.763845851024971,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.32963988959447904,0.04855313238953557,0.3099017668765651,0.19057777925994618,15.763845851024971,36.008196254245796,39.84288995284301,58.31651390785078,36.53325647950635,33.23819919406311,34.96222405184071
DDO_50,2.4200006026880003,30.860006034104,3.999999246255999,13.20296206203755,9.213594394641584,16.09995431299647,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.34427160635698917,0.05328732088697995,0.3249952529365856,0.20154319068644702,16.09995431299647,36.80030638268501,40.732686962971734,60.528186224898434,37.339071410774075,33.969637475273,35.71775833191089
DDO_50,2.540000758128,29.849995134752,4.130006665512,12.722917807795598,9.21102022213188,15.70718087616122,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.359616681589475,0.05870304511679922,0.34080176900957837,0.21327914451815952,15.70718087616122,36.440680283315096,40.64023978553987,62.225653505396636,37.0109388049873,33.44649219042618,35.282397148905766
DDO_50,2.650000998,29.420004482491997,4.290001774136,13.860079947897852,9.108113422679384,16.584919242568308,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.3731090757061596,0.06389766860130257,0.35469967325898866,0.22381006006406406,16.584919242568308,38.09131268172724,42.262782261324915,64.96294846188039,38.65931507928292,35.12608359033559,36.929263615598856
DDO_50,2.77000115344,30.989998262028003,4.070000904112,14.988330898185918,9.108113422679384,17.53875118798106,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.3871963580677698,0.06981565830370805,0.3692184022044484,0.23502864335708643,17.53875118798106,39.86753160484039,44.007978284734094,67.93477853779159,40.43264829912859,36.933948514772595,38.70235998468073
DDO_50,2.880000809,31.369994240675997,4.039998023411999,13.806483705909049,9.108113422679384,16.540154849393776,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.3995286996741438,0.07547066158846641,0.38195436870901417,0.2450506225072383,16.540154849393776,38.50249210925314,43.01524839888905,68.94371601128573,39.10736747939538,35.35480699939187,37.24232497984253
DDO_50,3.0000009644400003,31.689999649256,3.9299975884,12.603233510675562,9.213594394641584,15.611912650075462,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.4123492825529705,0.08189091548746141,0.39523658670216816,0.2556828354960988,15.611912650075462,37.19998108408124,42.09293381026858,70.23444735082245,37.847263346784096,33.821575580180635,35.83637882483693
DDO_50,3.1200011198800004,30.900004811259997,3.850000034088,13.21865853376608,9.213594394641584,16.112828898156824,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.4245129839207165,0.08857322082641471,0.4078997680840005,0.26598877494634304,16.112828898156824,38.25769841552469,43.203459523945384,72.81684118524262,38.907385068563514,34.88028099027664,36.87878271805507
DDO_50,3.2300013597520003,31.209999132052,3.739999599075999,15.79219812394146,9.213594394641584,18.283430839281532,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.4350911611460092,0.09492887802217644,0.4189854290469146,0.2751405394626462,18.283430839281532,42.01105309745114,46.62222455207371,76.67473407800733,42.61952833944963,38.88130424610142,40.71556153019072
DDO_50,3.350001515192,31.310003670608,3.639995060519999,17.998603675868743,9.208931811554148,20.217669484657467,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.44601465672809304,0.1021134488337159,0.43052398842575473,0.2847936024809411,20.217669484657467,45.29246742768991,49.65258848182597,80.4789614136168,45.87288274803333,42.33058742157513,44.05083372573214
DDO_50,3.4600011707520006,29.779993476896,3.5900003869079997,20.97450694180262,9.105747968980884,22.86579514310241,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.45547102225919844,0.10892947966241948,0.44061448005576254,0.2933347925596987,22.86579514310241,49.52684270424141,53.50464300084715,84.69805854121773,50.07057110811747,46.77474385140426,48.35958606763329
DDO_50,3.5800013261920003,28.69999611102,3.44000117474,23.231034927296555,9.003182072129045,24.914619628185743,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.46519022651852454,0.11661631467054846,0.4511094386308993,0.302311618621237,24.914619628185743,52.782704271229065,56.53013706137956,88.54379503421114,53.30532526074965,50.15303511141434,51.655190151001456
DDO_50,3.690001566064,28.9599957582,3.749995495532,24.168507582542116,8.899816746032181,25.75506740197646,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.47356278134127844,0.12389279154494065,0.46027989592839014,0.31022691169041927,25.75506740197646,54.243842272349,57.96894181124819,91.1687261945074,54.762809963279935,51.641413865893995,53.11832161159794
DDO_50,3.810001721504,30.299992771256,3.690004925464,23.688447815326576,8.782290757584297,25.26402958457342,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.48212361708046103,0.13208189202565582,0.4698120208003295,0.3185166382956694,25.26402958457342,53.822157331948695,57.76518911451128,92.84972330937637,54.35592976890725,51.14962760993437,52.65697774659752
DDO_50,3.920001377064,31.689999649256,3.899994707699999,24.19487349253351,8.580681736578471,25.671384894160894,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.4894578954143496,0.13981873764167338,0.4781354928512268,0.32580084419032856,25.671384894160894,54.65878834099459,58.65031481422277,95.11642249744686,55.19373718615696,51.9882219879981,53.48531119837589
DDO_50,4.040001532504,32.750005222220004,3.999999246255999,24.297439389385357,8.580681736578471,25.768074432237004,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.49691331198637545,0.14851010231897807,0.48678242739829153,0.3334027141389049,25.768074432237004,55.06560368869595,59.17000609963713,97.30592540146014,55.60619522212203,52.37436970039959,53.87350954786217
DDO_50,4.150001772376,33.460002505904,3.889998811244,24.606478840281696,8.47782598875209,26.02599343757681,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.5032603088576327,0.15670739887200075,0.49432837097576543,0.3400591009100894,26.02599343757681,55.67908023695507,59.85523240011078,99.45673370066524,56.22202105473916,52.984154701509915,54.47661451069077
DDO_50,4.270001927816001,34.949998731128,3.889998811244,25.13716185008282,8.365003237700247,26.49245524756048,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.5096679234336845,0.16590102902189166,0.5021631113089398,0.3469804488460654,26.49245524756048,56.61287004489935,60.832303220052474,101.95556959158675,57.155364252557376,53.93004021053877,55.4063410788071
DDO_50,4.380001583376001,34.629993322547996,3.9600004691,25.043541305032537,8.264211994401954,26.371882014473066,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.5150818763161207,0.1745586894252232,0.5089961104145116,0.3530187517214245,26.371882014473066,56.66958514580264,61.02608633223041,103.81027898448066,57.21888064169628,53.9603907345214,55.443082907343204
DDO_50,4.5000017388160005,35.25999305192,3.889998811244,25.351252038046965,8.264211994401954,26.664267846408187,rMD_DH_DM_profiles_ddo50.pdf,True,True,49.7,132.52,9.79,4.790001919692001,8.42000311588,0.9312065209753356,2.854589940221693,1.6765006718922002,12.34038401995005,4.790001919692001,0.4990429344389011,0.5205021437012852,0.18425458377170356,0.5160863428385926,0.35927333249510374,26.664267846408187,57.343694503255655,61.77159451375296,106.17738973387513,57.894120160280785,54.63906311268581,56.110218337796326
